"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.112159995618445,2.94555037310103,"30",181
"2","Time series reconstruction","Lasso","p = 1","Scenario 1",0.142721168551446,2.79100355633434,"30",181
"3","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.163893790214535,2.74781163783422,"30",181
"4","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.114511367605359,3.08568234299838,"60",151
"5","Time series reconstruction","Lasso","p = 1","Scenario 1",0.145342477113107,2.94402917836576,"60",151
"6","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.154601486716488,2.92007616870967,"60",151
"7","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.0828444767156778,3.21797947436137,"30",181
"8","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.165644915539595,2.75503457040538,"30",181
"9","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.157735214747835,2.77036286121271,"30",181
"10","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.077127945885937,3.42708428309271,"60",151
"11","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.157048401355925,2.92633600300704,"60",151
"12","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.158150772392257,2.93738842469417,"60",151
"13","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.0822401842385376,3.2505274932108,"30",181
"14","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.144677496337164,2.79056715100387,"30",181
"15","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.14927240893404,2.7848046520748,"30",181
"16","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.0731342801058603,3.46923031453076,"60",151
"17","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.139336967857765,2.95623643438333,"60",151
"18","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.14066235026349,2.96861321979335,"60",151
"19","All climate time series","Light GBM","p = 1","Scenario 1",0.00194671001324069,3.30899366945333,"30",181
"20","All climate time series","Random Forests","p = 1","Scenario 1",0.00802277628765998,3.08467105210675,"30",181
"21","All climate time series","Lasso","p = 1","Scenario 1",0.00040936099068471,3.07005428007846,"30",181
"22","All climate time series","Light GBM","p = 1","Scenario 1",0.00144297393658583,3.4852891458552,"60",151
"23","All climate time series","Random Forests","p = 1","Scenario 1",0.00600263736308868,3.26762062683309,"60",151
"24","All climate time series","Lasso","p = 1","Scenario 1",0.000565818752103197,3.2306118963036,"60",151
"25","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.0459455737098573,1.86226022671423,"30",181
"26","Time series reconstruction","Lasso","p = 3","Scenario 1",0.0802070502775619,1.69844099557091,"30",181
"27","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.0719783222898755,1.71358938506417,"30",181
"28","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.0513111641968718,1.93443659444323,"60",151
"29","Time series reconstruction","Lasso","p = 3","Scenario 1",0.0295611105045276,1.85392390224304,"60",151
"30","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.0974077948095287,1.762907308409,"60",151
"31","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.0814500090410853,1.80356363611791,"30",181
"32","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.15915922755327,1.6238146297986,"30",181
"33","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.144419419738112,1.66984819814988,"30",181
"34","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.0837691310852666,1.87924824965012,"60",151
"35","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.159268459829942,1.69515266660086,"60",151
"36","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.263694436012605,1.5881620531729,"60",151
"37","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.0163074359787871,2.17033740086524,"30",181
"38","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.162456315962404,1.62602012703746,"30",181
"39","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.0656351382699467,1.77664232780306,"30",181
"40","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.012928946588775,2.29243368169343,"60",151
"41","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.169058278519902,1.69070438944324,"60",151
"42","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.106777088546869,1.79131112549494,"60",151
"43","All climate time series","Light GBM","p = 3","Scenario 1",1.8676383849642e-05,2.45861636367069,"30",181
"44","All climate time series","Random Forests","p = 3","Scenario 1",0.0152158112751393,1.83301271156396,"30",181
"45","All climate time series","Lasso","p = 3","Scenario 1",0.00351525859576229,1.84353413916185,"30",181
"46","All climate time series","Light GBM","p = 3","Scenario 1",0.000283080399874875,2.62122012986978,"60",151
"47","All climate time series","Random Forests","p = 3","Scenario 1",0.0160509149616817,1.90667189267797,"60",151
"48","All climate time series","Lasso","p = 3","Scenario 1",0.000508411752619438,1.87180937174412,"60",151
"49","Time series reconstruction","Light GBM","p = 5","Scenario 1",0.00406602033546696,2.55884768576105,"30",181
"50","Time series reconstruction","Lasso","p = 5","Scenario 1",0.00010111017775511,2.34000573521614,"30",181
"51","Time series reconstruction","Random Forests","p = 5","Scenario 1",7.52931141159753e-05,2.41311580796289,"30",181
"52","Time series reconstruction","Light GBM","p = 5","Scenario 1",0.00166893599741954,2.71855453435418,"60",151
"53","Time series reconstruction","Lasso","p = 5","Scenario 1",0.00166018208939581,2.49903740363337,"60",151
"54","Time series reconstruction","Random Forests","p = 5","Scenario 1",0.00207253778252695,2.56752239905064,"60",151
"55","Naive up to 3 lags","Light GBM","p = 5","Scenario 1",0.00628003652128916,2.7126856588476,"30",181
"56","Naive up to 3 lags","Random Forests","p = 5","Scenario 1",0.0060504878390305,2.35342299009202,"30",181
"57","Naive up to 3 lags","Lasso","p = 5","Scenario 1",0.00977845756128569,2.32511666348398,"30",181
"58","Naive up to 3 lags","Light GBM","p = 5","Scenario 1",0.0122071400985995,2.87872972322218,"60",151
"59","Naive up to 3 lags","Random Forests","p = 5","Scenario 1",0.00255501817657991,2.50574355523646,"60",151
"60","Naive up to 3 lags","Lasso","p = 5","Scenario 1",0.000925697811283271,2.48049959021196,"60",151
"61","Naive up to 6 lags","Light GBM","p = 5","Scenario 1",0.0835648764470531,2.50562989985677,"30",181
"62","Naive up to 6 lags","Random Forests","p = 5","Scenario 1",0.221614620029695,2.04127856341132,"30",181
"63","Naive up to 6 lags","Lasso","p = 5","Scenario 1",0.197003543577075,2.0783871508779,"30",181
"64","Naive up to 6 lags","Light GBM","p = 5","Scenario 1",0.112700616811104,2.5093488862745,"60",151
"65","Naive up to 6 lags","Random Forests","p = 5","Scenario 1",0.237318002354116,2.13982515195542,"60",151
"66","Naive up to 6 lags","Lasso","p = 5","Scenario 1",0.203294132993422,2.19081441792687,"60",151
"67","All climate time series","Light GBM","p = 5","Scenario 1",0.0062748110408112,2.61140281571723,"30",181
"68","All climate time series","Random Forests","p = 5","Scenario 1",0.0146963702406727,2.3348145331072,"30",181
"69","All climate time series","Lasso","p = 5","Scenario 1",0.00408593400879766,2.33122811172142,"30",181
"70","All climate time series","Light GBM","p = 5","Scenario 1",0.0151922150796785,2.61542768784195,"60",151
"71","All climate time series","Random Forests","p = 5","Scenario 1",0.0213186918182324,2.44942126914011,"60",151
"72","All climate time series","Lasso","p = 5","Scenario 1",0.0183864602748329,2.44302174630984,"60",151
"73","Time series reconstruction","Light GBM","p = 1","Scenario 2",0.0239395338701553,53.5674680525601,"30",181
"74","Time series reconstruction","Lasso","p = 1","Scenario 2",0.118157930451569,44.3306509186384,"30",181
"75","Time series reconstruction","Random Forests","p = 1","Scenario 2",0.0308534299029872,48.2827536844195,"30",181
"76","Time series reconstruction","Light GBM","p = 1","Scenario 2",0.0558935531838297,40.226905753653,"60",151
"77","Time series reconstruction","Lasso","p = 1","Scenario 2",0.0220919886550453,27.0295216726447,"60",151
"78","Time series reconstruction","Random Forests","p = 1","Scenario 2",0.084224743754915,30.4108970879718,"60",151
"79","Naive up to 3 lags","Light GBM","p = 1","Scenario 2",0.163775665231689,45.3395315793108,"30",181
"80","Naive up to 3 lags","Random Forests","p = 1","Scenario 2",0.177713097202354,43.0834492425517,"30",181
"81","Naive up to 3 lags","Lasso","p = 1","Scenario 2",0.159544872027209,56.5152880445567,"30",181
"82","Naive up to 3 lags","Light GBM","p = 1","Scenario 2",0.224922032756486,32.1973123843709,"60",151
"83","Naive up to 3 lags","Random Forests","p = 1","Scenario 2",0.32109717448786,23.2025734763171,"60",151
"84","Naive up to 3 lags","Lasso","p = 1","Scenario 2",0.0411687705426338,26.2053922051638,"60",151
"85","Naive up to 6 lags","Light GBM","p = 1","Scenario 2",0.115647497644602,47.6118525611513,"30",181
"86","Naive up to 6 lags","Random Forests","p = 1","Scenario 2",0.157670205801812,43.5701157453187,"30",181
"87","Naive up to 6 lags","Lasso","p = 1","Scenario 2",0.0436876558663629,64.1283972285579,"30",181
"88","Naive up to 6 lags","Light GBM","p = 1","Scenario 2",0.128801865890848,35.2423457537817,"60",151
"89","Naive up to 6 lags","Random Forests","p = 1","Scenario 2",0.204462498326993,26.1281982425371,"60",151
"90","Naive up to 6 lags","Lasso","p = 1","Scenario 2",0.0969962584981177,25.7095187265865,"60",151
"91","All climate time series","Light GBM","p = 1","Scenario 2",0.00107713925981283,63.5775704560409,"30",181
"92","All climate time series","Random Forests","p = 1","Scenario 2",0.0412162708028016,49.7808213710313,"30",181
"93","All climate time series","Lasso","p = 1","Scenario 2",0.00167656006161197,48.4569267406401,"30",181
"94","All climate time series","Light GBM","p = 1","Scenario 2",0.000859410672173914,54.6554235415782,"60",151
"95","All climate time series","Random Forests","p = 1","Scenario 2",0.0271437887499325,38.5235111928208,"60",151
"96","All climate time series","Lasso","p = 1","Scenario 2",0.00128865865028424,29.8062511615272,"60",151
"97","Time series reconstruction","Light GBM","p = 3","Scenario 2",0.196798520942494,37.2597137288784,"30",181
"98","Time series reconstruction","Lasso","p = 3","Scenario 2",0.216491439964244,35.9670162585956,"30",181
"99","Time series reconstruction","Random Forests","p = 3","Scenario 2",0.188920215758041,36.037601679342,"30",181
"100","Time series reconstruction","Light GBM","p = 3","Scenario 2",0.24641336230709,36.6609123572917,"60",151
"101","Time series reconstruction","Lasso","p = 3","Scenario 2",0.272572868654922,35.133095390114,"60",151
"102","Time series reconstruction","Random Forests","p = 3","Scenario 2",0.220409308692698,36.1122309321443,"60",151
"103","Naive up to 3 lags","Light GBM","p = 3","Scenario 2",0.251579138903968,37.7084583681811,"30",181
"104","Naive up to 3 lags","Random Forests","p = 3","Scenario 2",0.297823325496697,33.5051560672367,"30",181
"105","Naive up to 3 lags","Lasso","p = 3","Scenario 2",0.309147410808366,33.3274969020251,"30",181
"106","Naive up to 3 lags","Light GBM","p = 3","Scenario 2",0.230661211044739,39.7241754576873,"60",151
"107","Naive up to 3 lags","Random Forests","p = 3","Scenario 2",0.29431028049375,34.4763014040957,"60",151
"108","Naive up to 3 lags","Lasso","p = 3","Scenario 2",0.295089319471709,34.6498013031039,"60",151
"109","Naive up to 6 lags","Light GBM","p = 3","Scenario 2",0.258999465767926,36.3359231211063,"30",181
"110","Naive up to 6 lags","Random Forests","p = 3","Scenario 2",0.309888618396224,33.1288680689857,"30",181
"111","Naive up to 6 lags","Lasso","p = 3","Scenario 2",0.303950563543834,33.306385051509,"30",181
"112","Naive up to 6 lags","Light GBM","p = 3","Scenario 2",0.234040652580907,38.4547811474031,"60",151
"113","Naive up to 6 lags","Random Forests","p = 3","Scenario 2",0.298528444353638,34.3414723677842,"60",151
"114","Naive up to 6 lags","Lasso","p = 3","Scenario 2",0.263644853613806,35.3851942080785,"60",151
"115","All climate time series","Light GBM","p = 3","Scenario 2",0.118763180933978,39.7638110486394,"30",181
"116","All climate time series","Random Forests","p = 3","Scenario 2",0.156440586388181,37.0207867046367,"30",181
"117","All climate time series","Lasso","p = 3","Scenario 2",0.155932122985617,37.4182604592605,"30",181
"118","All climate time series","Light GBM","p = 3","Scenario 2",0.116809460387578,41.0042790723527,"60",151
"119","All climate time series","Random Forests","p = 3","Scenario 2",0.152628849809809,38.0362610226188,"60",151
"120","All climate time series","Lasso","p = 3","Scenario 2",0.195989772983537,37.6533843503459,"60",151
"121","Time series reconstruction","Light GBM","p = 5","Scenario 2",0.182149257463894,78.4819243337283,"30",181
"122","Time series reconstruction","Lasso","p = 5","Scenario 2",0.235532524834018,74.4049196698722,"30",181
"123","Time series reconstruction","Random Forests","p = 5","Scenario 2",0.270538306565851,74.5880024221346,"30",181
"124","Time series reconstruction","Light GBM","p = 5","Scenario 2",0.183449635047192,83.7432229179598,"60",151
"125","Time series reconstruction","Lasso","p = 5","Scenario 2",0.234628029948498,79.7031583882837,"60",151
"126","Time series reconstruction","Random Forests","p = 5","Scenario 2",0.269091825264743,80.0477923375485,"60",151
"127","Naive up to 3 lags","Light GBM","p = 5","Scenario 2",0.244645636732899,76.6765306415622,"30",181
"128","Naive up to 3 lags","Random Forests","p = 5","Scenario 2",0.276573991117615,72.9470394529015,"30",181
"129","Naive up to 3 lags","Lasso","p = 5","Scenario 2",0.245912905520131,74.5454308979422,"30",181
"130","Naive up to 3 lags","Light GBM","p = 5","Scenario 2",0.24709436189773,81.5843241931189,"60",151
"131","Naive up to 3 lags","Random Forests","p = 5","Scenario 2",0.279052757926314,77.9665189426802,"60",151
"132","Naive up to 3 lags","Lasso","p = 5","Scenario 2",0.240299755227539,80.1472626719042,"60",151
"133","Naive up to 6 lags","Light GBM","p = 5","Scenario 2",0.145307729757343,87.5781175165245,"30",181
"134","Naive up to 6 lags","Random Forests","p = 5","Scenario 2",0.297978048621597,71.2529386326024,"30",181
"135","Naive up to 6 lags","Lasso","p = 5","Scenario 2",0.300615470176445,72.1426907652343,"30",181
"136","Naive up to 6 lags","Light GBM","p = 5","Scenario 2",0.137324635389961,94.6147776896059,"60",151
"137","Naive up to 6 lags","Random Forests","p = 5","Scenario 2",0.311218925657471,75.5967652434113,"60",151
"138","Naive up to 6 lags","Lasso","p = 5","Scenario 2",0.286423370557981,77.9191020167123,"60",151
"139","All climate time series","Light GBM","p = 5","Scenario 2",0.0194889345683676,92.4260294391481,"30",181
"140","All climate time series","Random Forests","p = 5","Scenario 2",0.0578589480310652,86.44036106379,"30",181
"141","All climate time series","Lasso","p = 5","Scenario 2",0.0672094141826196,86.0310404060908,"30",181
"142","All climate time series","Light GBM","p = 5","Scenario 2",0.0150745759962889,98.5902853915393,"60",151
"143","All climate time series","Random Forests","p = 5","Scenario 2",0.0563218390898057,92.0219081785141,"60",151
"144","All climate time series","Lasso","p = 5","Scenario 2",0.114827237303204,90.4623648838719,"60",151
"145","Time series reconstruction","Light GBM","p = 1","Scenario 3",0.039022762156915,54.6571611064158,"30",181
"146","Time series reconstruction","Lasso","p = 1","Scenario 3",0.0448834841668061,51.7340412411086,"30",181
"147","Time series reconstruction","Random Forests","p = 1","Scenario 3",0.109409881173752,49.8688526693454,"30",181
"148","Time series reconstruction","Light GBM","p = 1","Scenario 3",0.0360207253094828,58.5933522818496,"60",151
"149","Time series reconstruction","Lasso","p = 1","Scenario 3",0.0876553167177255,54.511243259777,"60",151
