"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.29998146167747,2.60484786921678,"30",181
"2","Time series reconstruction","Lasso","p = 1","Scenario 1",0.376299240355089,2.42842785332027,"30",181
"3","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.275279212319944,2.64710824007098,"30",181
"4","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.33525238960513,2.65726488088055,"60",151
"5","Time series reconstruction","Lasso","p = 1","Scenario 1",0.402464391921337,2.50618345182334,"60",151
"6","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.305234957852609,2.74892738416375,"60",151
"7","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.260343180141398,2.70008112427717,"30",181
"8","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.360446519837609,2.50310589125907,"30",181
"9","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.402493060768053,2.37840590386709,"30",181
"10","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.252783915915735,2.86483639661812,"60",151
"11","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.362582095780772,2.64215942714664,"60",151
"12","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.42882625076695,2.44454689117307,"60",151
"13","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.280052441427122,2.64171814984974,"30",181
"14","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.318718298923293,2.54764780667472,"30",181
"15","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.369918181094693,2.43924116484968,"30",181
"16","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.289259369240366,2.75977851223797,"60",151
"17","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.352137877666492,2.62679168533891,"60",151
"18","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.428281018611262,2.45092309215378,"60",151
"19","All climate time series","Light GBM","p = 1","Scenario 1",0.00190208229149582,3.35864325946688,"30",181
"20","All climate time series","Random Forests","p = 1","Scenario 1",0.00586932161139304,3.12679958913289,"30",181
"21","All climate time series","Lasso","p = 1","Scenario 1",0.00211319442191124,3.08091759275858,"30",181
"22","All climate time series","Light GBM","p = 1","Scenario 1",8.01595160702186e-05,3.54988709021021,"60",151
"23","All climate time series","Random Forests","p = 1","Scenario 1",0.0118595236588502,3.25363217174838,"60",151
"24","All climate time series","Lasso","p = 1","Scenario 1",0.000610940379221602,3.25496713311187,"60",151
"25","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.0297366384807518,1.99182859843702,"30",181
"26","Time series reconstruction","Lasso","p = 3","Scenario 1",0.0443009236656373,1.78798190183086,"30",181
"27","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.0229309509872334,1.84306724255644,"30",181
"28","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.0326360005886146,2.09348804870659,"60",151
"29","Time series reconstruction","Lasso","p = 3","Scenario 1",0.0359135638655384,1.90930694977667,"60",151
"30","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.0148870490807273,1.9669496921633,"60",151
"31","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.102221940690855,1.89815590677808,"30",181
"32","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.218096735207491,1.60563109409388,"30",181
"33","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.204508765548431,1.62028984841417,"30",181
"34","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.107807901074883,1.96975212801082,"60",151
"35","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.207011396990933,1.70101632688741,"60",151
"36","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.140814464102323,1.77073310938207,"60",151
"37","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.132179410944033,1.7995358177577,"30",181
"38","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.202322456481675,1.61620980822266,"30",181
"39","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.207216219468492,1.61994286537561,"30",181
"40","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.133600106175964,1.87453996875873,"60",151
"41","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.193732392733612,1.7064387720564,"60",151
"42","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.190616383466909,1.71858139775358,"60",151
"43","All climate time series","Light GBM","p = 3","Scenario 1",0.0492844361912734,1.89737620544689,"30",181
"44","All climate time series","Random Forests","p = 3","Scenario 1",0.106319740841671,1.74047188123619,"30",181
"45","All climate time series","Lasso","p = 3","Scenario 1",0.0868497301012788,1.75791271887188,"30",181
"46","All climate time series","Light GBM","p = 3","Scenario 1",0.0403049148417802,1.99881360606832,"60",151
"47","All climate time series","Random Forests","p = 3","Scenario 1",0.0952907917600347,1.83906878098056,"60",151
"48","All climate time series","Lasso","p = 3","Scenario 1",0.0737485972843981,1.8611579263411,"60",151
"49","Time series reconstruction","Light GBM","p = 5","Scenario 1",0.0218161459958919,2.48650779239048,"30",181
"50","Time series reconstruction","Lasso","p = 5","Scenario 1",5.95518029075179e-05,2.21105406054578,"30",181
"51","Time series reconstruction","Random Forests","p = 5","Scenario 1",0.00784722405929962,2.27229183684035,"30",181
"52","Time series reconstruction","Light GBM","p = 5","Scenario 1",0.0130979885329873,2.5175188048879,"60",151
"53","Time series reconstruction","Lasso","p = 5","Scenario 1",0.0046327649244676,2.26798497293395,"60",151
"54","Time series reconstruction","Random Forests","p = 5","Scenario 1",0.00410167265180022,2.35383044110046,"60",151
"55","Naive up to 3 lags","Light GBM","p = 5","Scenario 1",0.00144781104650528,2.41233934453804,"30",181
"56","Naive up to 3 lags","Random Forests","p = 5","Scenario 1",0.00396946796328931,2.22155547761032,"30",181
"57","Naive up to 3 lags","Lasso","p = 5","Scenario 1",0.000526437210846012,2.17144825470564,"30",181
"58","Naive up to 3 lags","Light GBM","p = 5","Scenario 1",0.000519934601702849,2.4912641768307,"60",151
"59","Naive up to 3 lags","Random Forests","p = 5","Scenario 1",0.00171971282178228,2.31931097325449,"60",151
"60","Naive up to 3 lags","Lasso","p = 5","Scenario 1",0.00369031049169104,2.2692980660706,"60",151
"61","Naive up to 6 lags","Light GBM","p = 5","Scenario 1",0.0399950623218423,2.36781423332863,"30",181
"62","Naive up to 6 lags","Random Forests","p = 5","Scenario 1",0.107804593639478,2.03182359573749,"30",181
"63","Naive up to 6 lags","Lasso","p = 5","Scenario 1",0.111992484951229,2.02839863120693,"30",181
"64","Naive up to 6 lags","Light GBM","p = 5","Scenario 1",0.0381677715879499,2.43120713497356,"60",151
"65","Naive up to 6 lags","Random Forests","p = 5","Scenario 1",0.122742478814918,2.12299284186052,"60",151
"66","Naive up to 6 lags","Lasso","p = 5","Scenario 1",0.115052364798772,2.13270109206491,"60",151
"67","All climate time series","Light GBM","p = 5","Scenario 1",0.0140910279392006,2.56272270204317,"30",181
"68","All climate time series","Random Forests","p = 5","Scenario 1",0.000988240149468805,2.26452461680653,"30",181
