"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.196779872122869,2.313256301063,"30",181
"2","Time series reconstruction","Lasso","p = 1","Scenario 1",0.177396017012756,2.27402203440303,"30",181
"3","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.139501629951738,2.32306934676855,"30",181
"4","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.215403199377733,2.18239949621694,"60",151
"5","Time series reconstruction","Lasso","p = 1","Scenario 1",0.193960467046451,2.15127387610279,"60",151
"6","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.236264618933262,2.10980636947423,"60",151
"7","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.0658426653634117,2.90578790360583,"30",181
"8","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.193020914877621,2.26973116489914,"30",181
"9","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.157472749895325,2.31362469888739,"30",181
"10","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.0563560705598718,2.75311357513465,"60",151
"11","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.192943778936013,2.15708597419853,"60",151
"12","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.252281566314306,2.0761741471213,"60",151
"13","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.0963016116098526,2.86850777681941,"30",181
"14","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.148881738516384,2.36043174825414,"30",181
"15","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.14578982762495,2.32788002369174,"30",181
"16","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.103818441120501,2.67093375845003,"60",151
"17","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.165125214593466,2.22592207233608,"60",151
"18","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.267345032860026,2.06772601373609,"60",151
"19","All climate time series","Light GBM","p = 1","Scenario 1",0.000612817252613771,3.08848535923066,"30",181
"20","All climate time series","Random Forests","p = 1","Scenario 1",0.000184995325812237,2.68588610362944,"30",181
"21","All climate time series","Lasso","p = 1","Scenario 1",0.00776384648600012,2.6811086065435,"30",181
"22","All climate time series","Light GBM","p = 1","Scenario 1",0.00176362115082122,2.93712707170498,"60",151
"23","All climate time series","Random Forests","p = 1","Scenario 1",0.00569005012051926,2.64320416643371,"60",151
"24","All climate time series","Lasso","p = 1","Scenario 1",0.0135911511256608,2.53662774578375,"60",151
"25","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.166582310917717,1.89203728140761,"30",181
"26","Time series reconstruction","Lasso","p = 3","Scenario 1",0.145412732112463,1.87040599435979,"30",181
"27","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.112012827041059,1.90996806932848,"30",181
"28","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.18253736952603,1.91126564879629,"60",151
"29","Time series reconstruction","Lasso","p = 3","Scenario 1",0.14187198271687,1.93099217349026,"60",151
"30","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.138041552494131,1.93572268112308,"60",151
"31","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.129453501685039,2.03452260946825,"30",181
"32","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.236185344215195,1.77466125872198,"30",181
"33","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.185990485747331,1.82561728376727,"30",181
"34","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.101424893082805,2.14228171937816,"60",151
"35","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.234101878850153,1.83086199224504,"60",151
"36","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.194163341003283,1.86243237494649,"60",151
"37","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.169100525367906,1.95463015491864,"30",181
"38","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.224329932463768,1.78123933173555,"30",181
"39","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.189046704911927,1.81963040423215,"30",181
"40","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.14016265264081,2.06250426646917,"60",151
"41","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.217374203672651,1.83673779812582,"60",151
"42","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.192238573877932,1.86622983181587,"60",151
"43","All climate time series","Light GBM","p = 3","Scenario 1",0.0175324577195425,2.21263999906862,"30",181
"44","All climate time series","Random Forests","p = 3","Scenario 1",0.017779338461224,2.05489054690227,"30",181
"45","All climate time series","Lasso","p = 3","Scenario 1",0.0384350874206427,2.00926055804824,"30",181
"46","All climate time series","Light GBM","p = 3","Scenario 1",0.0231517419757382,2.24146192440753,"60",151
"47","All climate time series","Random Forests","p = 3","Scenario 1",0.0268934228016419,2.08265243046332,"60",151
"48","All climate time series","Lasso","p = 3","Scenario 1",0.0781286304185437,2.03721981343025,"60",151
"49","Time series reconstruction","Light GBM","p = 5","Scenario 1",0.00122540817702933,1.94092270894589,"30",181
"50","Time series reconstruction","Lasso","p = 5","Scenario 1",0.00133593545585672,1.64820319000046,"30",181
"51","Time series reconstruction","Random Forests","p = 5","Scenario 1",0.00640893859372198,1.63454313515096,"30",181
"52","Time series reconstruction","Light GBM","p = 5","Scenario 1",0.0117107300823083,1.76715211614331,"60",151
"53","Time series reconstruction","Lasso","p = 5","Scenario 1",0.0367157989967083,1.42093877336263,"60",151
"54","Time series reconstruction","Random Forests","p = 5","Scenario 1",0.0270672476968576,1.44500400242093,"60",151
"55","Naive up to 3 lags","Light GBM","p = 5","Scenario 1",0.000828817029298836,1.79237414123894,"30",181
"56","Naive up to 3 lags","Random Forests","p = 5","Scenario 1",0.0100192002638463,1.60708260398032,"30",181
"57","Naive up to 3 lags","Lasso","p = 5","Scenario 1",0.00337886858543478,1.58804534263621,"30",181
"58","Naive up to 3 lags","Light GBM","p = 5","Scenario 1",0.000676730163917863,1.64732124426794,"60",151
"59","Naive up to 3 lags","Random Forests","p = 5","Scenario 1",0.0136167146691183,1.42790892232703,"60",151
"60","Naive up to 3 lags","Lasso","p = 5","Scenario 1",0.0141720547267984,1.40229298725816,"60",151
"61","Naive up to 6 lags","Light GBM","p = 5","Scenario 1",0.107304295155539,1.71737501624985,"30",181
"62","Naive up to 6 lags","Random Forests","p = 5","Scenario 1",0.182393821989005,1.43484973517062,"30",181
"63","Naive up to 6 lags","Lasso","p = 5","Scenario 1",0.0892078372794836,1.52325377528501,"30",181
"64","Naive up to 6 lags","Light GBM","p = 5","Scenario 1",0.0826947540777231,1.50642260374772,"60",151
"65","Naive up to 6 lags","Random Forests","p = 5","Scenario 1",0.176367574033471,1.2916773648729,"60",151
"66","Naive up to 6 lags","Lasso","p = 5","Scenario 1",0.115765257874122,1.33894883033509,"60",151
"67","All climate time series","Light GBM","p = 5","Scenario 1",0.00706111422987629,1.84264089126762,"30",181
"68","All climate time series","Random Forests","p = 5","Scenario 1",0.0166556841070374,1.69721383347828,"30",181
"69","All climate time series","Lasso","p = 5","Scenario 1",0.0322695630576018,1.6131175040854,"30",181
"70","All climate time series","Light GBM","p = 5","Scenario 1",0.000704988531351383,1.56603915067414,"60",151
"71","All climate time series","Random Forests","p = 5","Scenario 1",0.00194709417667559,1.49562151724302,"60",151
"72","All climate time series","Lasso","p = 5","Scenario 1",0.000991688956522145,1.41512471392991,"60",151
"73","Time series reconstruction","Light GBM","p = 1","Scenario 2",0.290246612412264,27.8263112615699,"30",181
"74","Time series reconstruction","Lasso","p = 1","Scenario 2",0.378643458617093,24.5854404011536,"30",181
"75","Time series reconstruction","Random Forests","p = 1","Scenario 2",0.290576808306181,26.2499417464291,"30",181
"76","Time series reconstruction","Light GBM","p = 1","Scenario 2",0.297549446007539,28.5004779335066,"60",151
"77","Time series reconstruction","Lasso","p = 1","Scenario 2",0.428891254667456,24.2078046340279,"60",151
"78","Time series reconstruction","Random Forests","p = 1","Scenario 2",0.305411735570826,26.7417865370883,"60",151
"79","Naive up to 3 lags","Light GBM","p = 1","Scenario 2",0.208966848205934,30.0644058203306,"30",181
"80","Naive up to 3 lags","Random Forests","p = 1","Scenario 2",0.282298553852165,26.6297066009976,"30",181
"81","Naive up to 3 lags","Lasso","p = 1","Scenario 2",0.41960024778103,23.6050719910962,"30",181
"82","Naive up to 3 lags","Light GBM","p = 1","Scenario 2",0.230905702791032,30.4727924191393,"60",151
"83","Naive up to 3 lags","Random Forests","p = 1","Scenario 2",0.30076184474413,27.1183779135643,"60",151
"84","Naive up to 3 lags","Lasso","p = 1","Scenario 2",0.426511822476617,24.2207096555426,"60",151
"85","Naive up to 6 lags","Light GBM","p = 1","Scenario 2",0.295029070703954,27.7803342376631,"30",181
"86","Naive up to 6 lags","Random Forests","p = 1","Scenario 2",0.289788177441308,26.3627962598203,"30",181
"87","Naive up to 6 lags","Lasso","p = 1","Scenario 2",0.404380576255001,23.9576404394905,"30",181
"88","Naive up to 6 lags","Light GBM","p = 1","Scenario 2",0.303354030354818,28.6451710262117,"60",151
"89","Naive up to 6 lags","Random Forests","p = 1","Scenario 2",0.283346591128226,27.3464714485631,"60",151
"90","Naive up to 6 lags","Lasso","p = 1","Scenario 2",0.464265257335266,23.4842694425557,"60",151
"91","All climate time series","Light GBM","p = 1","Scenario 2",0.0686685727654774,31.7530566697765,"30",181
"92","All climate time series","Random Forests","p = 1","Scenario 2",0.155613775136212,28.5682389660762,"30",181
"93","All climate time series","Lasso","p = 1","Scenario 2",0.187633033258317,28.3461035074687,"30",181
"94","All climate time series","Light GBM","p = 1","Scenario 2",0.0936694229391711,31.5843091851997,"60",151
"95","All climate time series","Random Forests","p = 1","Scenario 2",0.177868340758561,29.2300058449791,"60",151
"96","All climate time series","Lasso","p = 1","Scenario 2",0.192831198732023,29.2838194015002,"60",151
"97","Time series reconstruction","Light GBM","p = 3","Scenario 2",0.0864177774477332,52.5525356558273,"30",181
"98","Time series reconstruction","Lasso","p = 3","Scenario 2",0.107706805149456,47.7085213226504,"30",181
"99","Time series reconstruction","Random Forests","p = 3","Scenario 2",0.136245753034506,46.031321384196,"30",181
"100","Time series reconstruction","Light GBM","p = 3","Scenario 2",0.0805992696418987,55.836632142924,"60",151
"101","Time series reconstruction","Lasso","p = 3","Scenario 2",0.106109449168233,50.4964392169082,"60",151
"102","Time series reconstruction","Random Forests","p = 3","Scenario 2",0.141446446997488,48.3601676149268,"60",151
"103","Naive up to 3 lags","Light GBM","p = 3","Scenario 2",0.144760057459116,48.4117086235955,"30",181
"104","Naive up to 3 lags","Random Forests","p = 3","Scenario 2",0.233538821376258,43.3132702457974,"30",181
"105","Naive up to 3 lags","Lasso","p = 3","Scenario 2",0.134716013676685,46.9024561590898,"30",181
"106","Naive up to 3 lags","Light GBM","p = 3","Scenario 2",0.135109109589659,51.4811782501926,"60",151
"107","Naive up to 3 lags","Random Forests","p = 3","Scenario 2",0.226497852026666,45.9855415289115,"60",151
"108","Naive up to 3 lags","Lasso","p = 3","Scenario 2",0.16685001400668,48.2337039076632,"60",151
"109","Naive up to 6 lags","Light GBM","p = 3","Scenario 2",0.192964324719956,46.536300777677,"30",181
"110","Naive up to 6 lags","Random Forests","p = 3","Scenario 2",0.189210556149682,44.9747768101281,"30",181
"111","Naive up to 6 lags","Lasso","p = 3","Scenario 2",0.137331204055853,46.1776861443952,"30",181
"112","Naive up to 6 lags","Light GBM","p = 3","Scenario 2",0.179441335654916,49.7926559178175,"60",151
"113","Naive up to 6 lags","Random Forests","p = 3","Scenario 2",0.190112901529548,47.4329586337104,"60",151
"114","Naive up to 6 lags","Lasso","p = 3","Scenario 2",0.102363604364232,49.75555610046,"60",151
"115","All climate time series","Light GBM","p = 3","Scenario 2",0.0688044405575477,50.1197666473742,"30",181
"116","All climate time series","Random Forests","p = 3","Scenario 2",0.0911222692680094,47.878351077162,"30",181
"117","All climate time series","Lasso","p = 3","Scenario 2",0.0806315016691438,48.2633087674384,"30",181
"118","All climate time series","Light GBM","p = 3","Scenario 2",0.0798167697580239,52.3923939932716,"60",151
"119","All climate time series","Random Forests","p = 3","Scenario 2",0.0930040114876011,50.4649697991202,"60",151
"120","All climate time series","Lasso","p = 3","Scenario 2",0.0353455226158793,51.8695686154131,"60",151
"121","Time series reconstruction","Light GBM","p = 5","Scenario 2",0.188089845721765,54.9922324220637,"30",181
"122","Time series reconstruction","Lasso","p = 5","Scenario 2",0.0796190502094996,59.6939500928932,"30",181
"123","Time series reconstruction","Random Forests","p = 5","Scenario 2",0.167930789487251,54.2080438469708,"30",181
"124","Time series reconstruction","Light GBM","p = 5","Scenario 2",0.163570596277658,59.3898610552952,"60",151
"125","Time series reconstruction","Lasso","p = 5","Scenario 2",0.0811624500713861,62.1919971188312,"60",151
"126","Time series reconstruction","Random Forests","p = 5","Scenario 2",0.133543421396352,58.690137838453,"60",151
"127","Naive up to 3 lags","Light GBM","p = 5","Scenario 2",0.152084390646472,57.3606589305101,"30",181
"128","Naive up to 3 lags","Random Forests","p = 5","Scenario 2",0.122532711207309,55.8323409429312,"30",181
"129","Naive up to 3 lags","Lasso","p = 5","Scenario 2",0.118489257846587,56.6099214269336,"30",181
"130","Naive up to 3 lags","Light GBM","p = 5","Scenario 2",0.126639287908831,62.0981465097941,"60",151
"131","Naive up to 3 lags","Random Forests","p = 5","Scenario 2",0.0941425292035248,60.3292250939447,"60",151
"132","Naive up to 3 lags","Lasso","p = 5","Scenario 2",0.0672520896122407,62.6720890690126,"60",151
"133","Naive up to 6 lags","Light GBM","p = 5","Scenario 2",0.305105606268581,51.010559421626,"30",181
"134","Naive up to 6 lags","Random Forests","p = 5","Scenario 2",0.282257199537793,49.9965668932144,"30",181
"135","Naive up to 6 lags","Lasso","p = 5","Scenario 2",0.16902126947191,55.2814503620126,"30",181
"136","Naive up to 6 lags","Light GBM","p = 5","Scenario 2",0.280858158869472,55.1637829841883,"60",151
"137","Naive up to 6 lags","Random Forests","p = 5","Scenario 2",0.254388201867728,53.989666189301,"60",151
"138","Naive up to 6 lags","Lasso","p = 5","Scenario 2",0.149379480067851,59.3324644931837,"60",151
"139","All climate time series","Light GBM","p = 5","Scenario 2",0.169460010947908,56.3877867597936,"30",181
"140","All climate time series","Random Forests","p = 5","Scenario 2",0.244300023812484,54.9599892554314,"30",181
"141","All climate time series","Lasso","p = 5","Scenario 2",0.257116320364435,55.1956833287349,"30",181
"142","All climate time series","Light GBM","p = 5","Scenario 2",0.152216451005364,60.8722531287572,"60",151
"143","All climate time series","Random Forests","p = 5","Scenario 2",0.221843527380316,59.3029152078993,"60",151
"144","All climate time series","Lasso","p = 5","Scenario 2",0.266753226411646,59.112179848471,"60",151
"145","Time series reconstruction","Light GBM","p = 1","Scenario 3",0.107955658055021,50.1557420080602,"30",181
"146","Time series reconstruction","Lasso","p = 1","Scenario 3",0.17409779144087,44.6589722792846,"30",181
"147","Time series reconstruction","Random Forests","p = 1","Scenario 3",0.177939421511533,43.9293006111962,"30",181
"148","Time series reconstruction","Light GBM","p = 1","Scenario 3",0.0970855987243191,54.1979118337167,"60",151
"149","Time series reconstruction","Lasso","p = 1","Scenario 3",0.130793018135831,49.8630019046966,"60",151
"150","Time series reconstruction","Random Forests","p = 1","Scenario 3",0.163727389924468,47.4518242283476,"60",151
"151","Naive up to 3 lags","Light GBM","p = 1","Scenario 3",0.142205479968382,51.1229397370036,"30",181
"152","Naive up to 3 lags","Random Forests","p = 1","Scenario 3",0.277711979117572,41.257399379045,"30",181
"153","Naive up to 3 lags","Lasso","p = 1","Scenario 3",0.211566570292853,43.2399522926726,"30",181
"154","Naive up to 3 lags","Light GBM","p = 1","Scenario 3",0.139823209225088,54.6871864371301,"60",151
"155","Naive up to 3 lags","Random Forests","p = 1","Scenario 3",0.277574815688298,44.0830259582777,"60",151
"156","Naive up to 3 lags","Lasso","p = 1","Scenario 3",0.140840829449925,49.3184555564222,"60",151
"157","Naive up to 6 lags","Light GBM","p = 1","Scenario 3",0.174540595677857,50.2233056417256,"30",181
"158","Naive up to 6 lags","Random Forests","p = 1","Scenario 3",0.225850610472833,42.8275861438084,"30",181
"159","Naive up to 6 lags","Lasso","p = 1","Scenario 3",0.18989975916399,43.7974298037614,"30",181
"160","Naive up to 6 lags","Light GBM","p = 1","Scenario 3",0.176066523465263,53.1909427732288,"60",151
"161","Naive up to 6 lags","Random Forests","p = 1","Scenario 3",0.228538541331129,45.6752950867589,"60",151
"162","Naive up to 6 lags","Lasso","p = 1","Scenario 3",0.218556395203867,46.0267811512824,"60",151
"163","All climate time series","Light GBM","p = 1","Scenario 3",0.0461041310859888,52.7296358068519,"30",181
"164","All climate time series","Random Forests","p = 1","Scenario 3",0.081671197826227,46.9518484138683,"30",181
"165","All climate time series","Lasso","p = 1","Scenario 3",0.0720054973509617,46.9098097015109,"30",181
"166","All climate time series","Light GBM","p = 1","Scenario 3",0.0493961003842981,55.8506960281461,"60",151
"167","All climate time series","Random Forests","p = 1","Scenario 3",0.0927970535694604,49.6811478313713,"60",151
"168","All climate time series","Lasso","p = 1","Scenario 3",0.058526922781577,50.7018964165886,"60",151
"169","Time series reconstruction","Light GBM","p = 3","Scenario 3",0.00866942330780221,64.1694252174859,"30",181
"170","Time series reconstruction","Lasso","p = 3","Scenario 3",0.029919131451058,55.6450056513901,"30",181
"171","Time series reconstruction","Random Forests","p = 3","Scenario 3",0.0270554252670118,56.5245049078382,"30",181
"172","Time series reconstruction","Light GBM","p = 3","Scenario 3",0.00594183747176565,69.5002669617156,"60",151
"173","Time series reconstruction","Lasso","p = 3","Scenario 3",0.0195886219419559,60.4676531399404,"60",151
"174","Time series reconstruction","Random Forests","p = 3","Scenario 3",0.0190164338415052,61.2403706991303,"60",151
"175","Naive up to 3 lags","Light GBM","p = 3","Scenario 3",0.0371594298664979,60.7930246201689,"30",181
"176","Naive up to 3 lags","Random Forests","p = 3","Scenario 3",0.060161333266514,55.5314132195693,"30",181
