"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.111463350206269,2.26082245867405,"30",181
"2","Time series reconstruction","Lasso","p = 1","Scenario 1",0.196962038431574,2.00894728614864,"30",181
"3","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.102464529547173,2.13562933723995,"30",181
"4","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.121592729068143,2.36472482710811,"60",151
"5","Time series reconstruction","Lasso","p = 1","Scenario 1",0.208374646850258,2.11748069601964,"60",151
"6","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.122600762032697,2.2339530655695,"60",151
"7","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.12778775397768,2.40711659951818,"30",181
"8","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.198764241224408,2.00971209491068,"30",181
"9","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.239622397925506,1.96631677577793,"30",181
"10","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.148984802769131,2.43182925935445,"60",151
"11","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.224443622628647,2.09488971793329,"60",151
"12","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.268119328972036,2.04788154030063,"60",151
"13","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.193782364368229,2.28065646758511,"30",181
"14","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.22007151535272,1.98340416581664,"30",181
"15","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.252463191844306,1.9585338914726,"30",181
"16","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.247497527294247,2.23960840700842,"60",151
"17","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.24451776679915,2.06607028811838,"60",151
"18","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.268240651806399,2.05075834110534,"60",151
"19","All climate time series","Light GBM","p = 1","Scenario 1",0.0302814322975014,2.38503288922733,"30",181
"20","All climate time series","Random Forests","p = 1","Scenario 1",0.105097540319764,2.13439614131927,"30",181
"21","All climate time series","Lasso","p = 1","Scenario 1",0.0516694252854518,2.18504890418852,"30",181
"22","All climate time series","Light GBM","p = 1","Scenario 1",0.0402245370953703,2.43533599229219,"60",151
"23","All climate time series","Random Forests","p = 1","Scenario 1",0.11826748254078,2.23398539591327,"60",151
"24","All climate time series","Lasso","p = 1","Scenario 1",0.0529856015686442,2.31936267345968,"60",151
"25","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.0947489639427649,2.0917978591859,"30",181
"26","Time series reconstruction","Lasso","p = 3","Scenario 1",0.0274206649846338,2.07161857844061,"30",181
"27","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.0774205471972052,1.99197267632475,"30",181
"28","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.145731213613551,2.01563952834373,"60",151
"29","Time series reconstruction","Lasso","p = 3","Scenario 1",0.0401276329012525,2.0755952119508,"60",151
"30","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.0753694569742134,2.01709570191144,"60",151
"31","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.0146991301127763,2.41891772767661,"30",181
"32","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.108622153733217,1.95397102857237,"30",181
"33","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.0799286259041061,1.98271768895774,"30",181
"34","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.0468514876966904,2.25891903991915,"60",151
"35","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.144584656914977,1.91547627489983,"60",151
"36","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.0791200689921142,2.00410351021083,"60",151
"37","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.0203618012442856,2.43932003404339,"30",181
"38","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.0985642979671524,1.98912166867023,"30",181
"39","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.0856553701738709,1.98437078228308,"30",181
"40","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.0496607770178032,2.29389897507283,"60",151
"41","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.137863736091775,1.94439536863875,"60",151
"42","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.0573676292506766,2.03091171006244,"60",151
"43","All climate time series","Light GBM","p = 3","Scenario 1",0.0106776842245702,2.32420019354203,"30",181
"44","All climate time series","Random Forests","p = 3","Scenario 1",0.000547881057714595,2.24043917700718,"30",181
"45","All climate time series","Lasso","p = 3","Scenario 1",0.00437751261725317,2.06941127855812,"30",181
"46","All climate time series","Light GBM","p = 3","Scenario 1",0.00580885083304404,2.37034129737433,"60",151
"47","All climate time series","Random Forests","p = 3","Scenario 1",0.00142143886670438,2.25888341784677,"60",151
"48","All climate time series","Lasso","p = 3","Scenario 1",0.00183474731828624,2.07741862121021,"60",151
"49","Time series reconstruction","Light GBM","p = 5","Scenario 1",0.000636111616438331,1.67461538903378,"30",181
"50","Time series reconstruction","Lasso","p = 5","Scenario 1",0.0028090156324503,1.44606318865092,"30",181
"51","Time series reconstruction","Random Forests","p = 5","Scenario 1",0.00182293933587415,1.49302492845838,"30",181
"52","Time series reconstruction","Light GBM","p = 5","Scenario 1",0.00949475438556338,1.65266780642091,"60",151
"53","Time series reconstruction","Lasso","p = 5","Scenario 1",0.0129623772395915,1.45680939344961,"60",151
"54","Time series reconstruction","Random Forests","p = 5","Scenario 1",0.0123813672771719,1.48653602459821,"60",151
"55","Naive up to 3 lags","Light GBM","p = 5","Scenario 1",0.00427651581686776,1.72417843358821,"30",181
