"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.091439719398128,2.853087883612,"30",181
"2","Time series reconstruction","Lasso","p = 1","Scenario 1",0.164588438964218,2.60155724698744,"30",181
"3","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.0533615857516291,2.80561369534456,"30",181
"4","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.0923193495828417,2.96635739167616,"60",151
"5","Time series reconstruction","Lasso","p = 1","Scenario 1",0.167189879513351,2.75419125670405,"60",151
"6","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.0454856759030532,2.96867798332458,"60",151
"7","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.084485162050312,3.20967555772209,"30",181
"8","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.144458695803853,2.65935118088576,"30",181
"9","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.177010746327641,2.6000374179472,"30",181
"10","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.0736936089699286,3.24046905287812,"60",151
"11","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.161905642040292,2.76531729835241,"60",151
"12","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.189350235127328,2.71061789555029,"60",151
"13","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.0772699884958859,3.42023674633322,"30",181
"14","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.14324656309602,2.66152009572112,"30",181
"15","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.184984151898316,2.57674837787976,"30",181
"16","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.0869531663187975,3.4020234222543,"60",151
"17","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.154825303231559,2.77862518561176,"60",151
"18","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.188947728111954,2.70905018731439,"60",151
"19","All climate time series","Light GBM","p = 1","Scenario 1",0.00336315752985281,3.08017895686144,"30",181
"20","All climate time series","Random Forests","p = 1","Scenario 1",0.00300467192515604,2.97750864444746,"30",181
"21","All climate time series","Lasso","p = 1","Scenario 1",0.00158651871318793,2.92178597489522,"30",181
"22","All climate time series","Light GBM","p = 1","Scenario 1",0.00146589952795822,3.25156037767855,"60",151
"23","All climate time series","Random Forests","p = 1","Scenario 1",0.00152088858748984,3.1378532476421,"60",151
"24","All climate time series","Lasso","p = 1","Scenario 1",0.0477485931483353,2.96745719176285,"60",151
"25","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.00269980679858992,3.48124918814188,"30",181
"26","Time series reconstruction","Lasso","p = 3","Scenario 1",0.00728397016161287,2.76303073393059,"30",181
"27","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.00211114002722802,3.01586089815031,"30",181
"28","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.00119803698444104,3.29487038050028,"60",151
"29","Time series reconstruction","Lasso","p = 3","Scenario 1",0.0255268128861988,2.36530525146431,"60",151
"30","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.000209494222318043,2.69831580519445,"60",151
"31","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.140051944309518,2.81251301807346,"30",181
"32","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.0846844552379337,2.67413334679691,"30",181
"33","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.0342332701001488,3.15109249150124,"30",181
"34","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.215834122546191,2.45051347059318,"60",151
"35","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.104018946981976,2.35190524781326,"60",151
"36","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.149410104702342,2.2181143869144,"60",151
"37","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.0918774718329555,3.30559616024276,"30",181
"38","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.0887405373811963,2.71726980344838,"30",181
"39","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.0335716711839107,3.25988843227617,"30",181
"40","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.142211582948495,3.05139418390433,"60",151
"41","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.125389982882481,2.37066840306434,"60",151
"42","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.0378842041529092,2.35833420851647,"60",151
"43","All climate time series","Light GBM","p = 3","Scenario 1",0.00219448862992513,3.11610547975892,"30",181
"44","All climate time series","Random Forests","p = 3","Scenario 1",0.00085921030663961,2.85432346000591,"30",181
"45","All climate time series","Lasso","p = 3","Scenario 1",0.0036150802504238,2.77756258849371,"30",181
"46","All climate time series","Light GBM","p = 3","Scenario 1",5.07558834693605e-05,2.9021955133785,"60",151
"47","All climate time series","Random Forests","p = 3","Scenario 1",0.0008002365073865,2.5237669772038,"60",151
"48","All climate time series","Lasso","p = 3","Scenario 1",0.00127020711444841,2.38383210612864,"60",151
