"","features_complete","feature_name","lags","feature_week","error","abs_error","Data_source","Association","Initial_training_samples"
"44","y_lag.1","y",1,42,0.164776362564703,0.164776362564703,"p = 1","Scenario 1","30"
"45","y_lag.1","y",1,43,-2.2307582836931,2.2307582836931,"p = 1","Scenario 1","30"
"46","tmax_lag.11","tmax",11,44,-0.450670924802155,0.450670924802155,"p = 1","Scenario 1","30"
"47","tmax_lag.10","tmax",10,44,-0.450670924802155,0.450670924802155,"p = 1","Scenario 1","30"
"48","tmax_lag.9","tmax",9,44,-0.450670924802155,0.450670924802155,"p = 1","Scenario 1","30"
"49","y_lag.1","y",1,44,-0.450670924802155,0.450670924802155,"p = 1","Scenario 1","30"
"50","tmax_lag.11","tmax",11,45,1.51683118279713,1.51683118279713,"p = 1","Scenario 1","30"
"51","tmax_lag.10","tmax",10,45,1.51683118279713,1.51683118279713,"p = 1","Scenario 1","30"
"52","tmax_lag.9","tmax",9,45,1.51683118279713,1.51683118279713,"p = 1","Scenario 1","30"
"53","y_lag.1","y",1,45,1.51683118279713,1.51683118279713,"p = 1","Scenario 1","30"
"54","tmax_lag.11","tmax",11,46,0.907317301579071,0.907317301579071,"p = 1","Scenario 1","30"
"55","tmax_lag.10","tmax",10,46,0.907317301579071,0.907317301579071,"p = 1","Scenario 1","30"
"56","tmax_lag.9","tmax",9,46,0.907317301579071,0.907317301579071,"p = 1","Scenario 1","30"
"57","y_lag.1","y",1,46,0.907317301579071,0.907317301579071,"p = 1","Scenario 1","30"
"58","tmax_lag.11","tmax",11,47,0.0184843177805307,0.0184843177805307,"p = 1","Scenario 1","30"
"59","tmax_lag.10","tmax",10,47,0.0184843177805307,0.0184843177805307,"p = 1","Scenario 1","30"
"60","tmax_lag.9","tmax",9,47,0.0184843177805307,0.0184843177805307,"p = 1","Scenario 1","30"
"61","y_lag.1","y",1,47,0.0184843177805307,0.0184843177805307,"p = 1","Scenario 1","30"
"62","tmax_lag.11","tmax",11,48,1.84322580729204,1.84322580729204,"p = 1","Scenario 1","30"
"63","tmax_lag.10","tmax",10,48,1.84322580729204,1.84322580729204,"p = 1","Scenario 1","30"
"64","tmax_lag.9","tmax",9,48,1.84322580729204,1.84322580729204,"p = 1","Scenario 1","30"
"65","y_lag.1","y",1,48,1.84322580729204,1.84322580729204,"p = 1","Scenario 1","30"
"66","tmax_lag.11","tmax",11,49,-1.22548186477894,1.22548186477894,"p = 1","Scenario 1","30"
"67","tmax_lag.10","tmax",10,49,-1.22548186477894,1.22548186477894,"p = 1","Scenario 1","30"
"68","tmax_lag.9","tmax",9,49,-1.22548186477894,1.22548186477894,"p = 1","Scenario 1","30"
"69","y_lag.1","y",1,49,-1.22548186477894,1.22548186477894,"p = 1","Scenario 1","30"
"70","tmax_lag.11","tmax",11,50,1.2719566487746,1.2719566487746,"p = 1","Scenario 1","30"
"71","tmax_lag.10","tmax",10,50,1.2719566487746,1.2719566487746,"p = 1","Scenario 1","30"
"72","tmax_lag.9","tmax",9,50,1.2719566487746,1.2719566487746,"p = 1","Scenario 1","30"
"73","y_lag.1","y",1,50,1.2719566487746,1.2719566487746,"p = 1","Scenario 1","30"
"74","tmax_lag.11","tmax",11,51,-2.10172857572324,2.10172857572324,"p = 1","Scenario 1","30"
"75","tmax_lag.10","tmax",10,51,-2.10172857572324,2.10172857572324,"p = 1","Scenario 1","30"
"76","tmax_lag.9","tmax",9,51,-2.10172857572324,2.10172857572324,"p = 1","Scenario 1","30"
"77","y_lag.1","y",1,51,-2.10172857572324,2.10172857572324,"p = 1","Scenario 1","30"
"78","tmax_lag.11","tmax",11,52,-0.94379670606577,0.94379670606577,"p = 1","Scenario 1","30"
"79","tmax_lag.10","tmax",10,52,-0.94379670606577,0.94379670606577,"p = 1","Scenario 1","30"
"80","tmax_lag.9","tmax",9,52,-0.94379670606577,0.94379670606577,"p = 1","Scenario 1","30"
"81","y_lag.1","y",1,52,-0.94379670606577,0.94379670606577,"p = 1","Scenario 1","30"
"82","tmax_lag.11","tmax",11,53,0.136082107819189,0.136082107819189,"p = 1","Scenario 1","30"
"83","tmax_lag.10","tmax",10,53,0.136082107819189,0.136082107819189,"p = 1","Scenario 1","30"
"84","tmax_lag.9","tmax",9,53,0.136082107819189,0.136082107819189,"p = 1","Scenario 1","30"
"85","y_lag.1","y",1,53,0.136082107819189,0.136082107819189,"p = 1","Scenario 1","30"
"86","tmax_lag.11","tmax",11,54,0.1498664651328,0.1498664651328,"p = 1","Scenario 1","30"
"87","tmax_lag.10","tmax",10,54,0.1498664651328,0.1498664651328,"p = 1","Scenario 1","30"
"88","tmax_lag.9","tmax",9,54,0.1498664651328,0.1498664651328,"p = 1","Scenario 1","30"
"89","y_lag.1","y",1,54,0.1498664651328,0.1498664651328,"p = 1","Scenario 1","30"
"90","tmax_lag.11","tmax",11,55,-1.15311562188132,1.15311562188132,"p = 1","Scenario 1","30"
"91","tmax_lag.10","tmax",10,55,-1.15311562188132,1.15311562188132,"p = 1","Scenario 1","30"
"92","tmax_lag.9","tmax",9,55,-1.15311562188132,1.15311562188132,"p = 1","Scenario 1","30"
"93","y_lag.1","y",1,55,-1.15311562188132,1.15311562188132,"p = 1","Scenario 1","30"
"94","tmax_lag.11","tmax",11,56,3.3599029901834,3.3599029901834,"p = 1","Scenario 1","30"
"95","tmax_lag.10","tmax",10,56,3.3599029901834,3.3599029901834,"p = 1","Scenario 1","30"
"96","tmax_lag.9","tmax",9,56,3.3599029901834,3.3599029901834,"p = 1","Scenario 1","30"
"97","y_lag.1","y",1,56,3.3599029901834,3.3599029901834,"p = 1","Scenario 1","30"
"98","tmax_lag.11","tmax",11,57,5.486304991361,5.486304991361,"p = 1","Scenario 1","30"
"99","tmax_lag.10","tmax",10,57,5.486304991361,5.486304991361,"p = 1","Scenario 1","30"
"100","tmax_lag.9","tmax",9,57,5.486304991361,5.486304991361,"p = 1","Scenario 1","30"
"101","y_lag.1","y",1,57,5.486304991361,5.486304991361,"p = 1","Scenario 1","30"
"102","y_lag.1","y",1,58,-4.4615165432527,4.4615165432527,"p = 1","Scenario 1","30"
"103","y_lag.1","y",1,59,-1.98223840627405,1.98223840627405,"p = 1","Scenario 1","30"
"104","y_lag.1","y",1,60,0.0781130225459747,0.0781130225459747,"p = 1","Scenario 1","30"
"105","y_lag.1","y",1,61,0.216577483601869,0.216577483601869,"p = 1","Scenario 1","30"
"106","y_lag.1","y",1,62,-0.26626112053969,0.26626112053969,"p = 1","Scenario 1","30"
"107","y_lag.1","y",1,63,1.75267373042957,1.75267373042957,"p = 1","Scenario 1","30"
"108","y_lag.1","y",1,64,-2.11832923896977,2.11832923896977,"p = 1","Scenario 1","30"
"109","y_lag.1","y",1,65,1.1985033060678,1.1985033060678,"p = 1","Scenario 1","30"
"110","y_lag.1","y",1,66,1.34912141370296,1.34912141370296,"p = 1","Scenario 1","30"
"111","y_lag.1","y",1,67,1.0177615914261,1.0177615914261,"p = 1","Scenario 1","30"
"112","y_lag.1","y",1,68,-0.18105430820491,0.18105430820491,"p = 1","Scenario 1","30"
"113","y_lag.1","y",1,69,-0.355018218642362,0.355018218642362,"p = 1","Scenario 1","30"
"114","y_lag.1","y",1,70,1.66691000812194,1.66691000812194,"p = 1","Scenario 1","30"
"115","y_lag.1","y",1,71,2.14794204732971,2.14794204732971,"p = 1","Scenario 1","30"
"116","y_lag.1","y",1,72,-1.46151655841386,1.46151655841386,"p = 1","Scenario 1","30"
"117","y_lag.1","y",1,73,1.91322884166083,1.91322884166083,"p = 1","Scenario 1","30"
"118","y_lag.1","y",1,74,-1.9585562903434,1.9585562903434,"p = 1","Scenario 1","30"
"119","y_lag.1","y",1,75,0.725458280522732,0.725458280522732,"p = 1","Scenario 1","30"
"120","y_lag.1","y",1,76,0.662198674035343,0.662198674035343,"p = 1","Scenario 1","30"
"121","y_lag.1","y",1,77,1.60948233751066,1.60948233751066,"p = 1","Scenario 1","30"
"122","y_lag.1","y",1,78,0.0296026461757757,0.0296026461757757,"p = 1","Scenario 1","30"
"123","y_lag.1","y",1,79,0.488408550851121,0.488408550851121,"p = 1","Scenario 1","30"
"124","y_lag.1","y",1,80,-0.544363295300201,0.544363295300201,"p = 1","Scenario 1","30"
"125","y_lag.1","y",1,81,-0.147918325978875,0.147918325978875,"p = 1","Scenario 1","30"
"126","y_lag.1","y",1,82,1.57594848588859,1.57594848588859,"p = 1","Scenario 1","30"
"127","y_lag.1","y",1,83,-2.50649359925339,2.50649359925339,"p = 1","Scenario 1","30"
"128","y_lag.1","y",1,84,-1.89939844865973,1.89939844865973,"p = 1","Scenario 1","30"
"129","y_lag.1","y",1,85,1.07397102618124,1.07397102618124,"p = 1","Scenario 1","30"
"130","y_lag.1","y",1,86,-1.50543813418695,1.50543813418695,"p = 1","Scenario 1","30"
"131","y_lag.1","y",1,87,-0.752835462224456,0.752835462224456,"p = 1","Scenario 1","30"
"132","y_lag.1","y",1,88,3.30178429173705,3.30178429173705,"p = 1","Scenario 1","30"
"133","y_lag.1","y",1,89,0.0296026461757757,0.0296026461757757,"p = 1","Scenario 1","30"
"134","y_lag.1","y",1,90,-2.34909768228972,2.34909768228972,"p = 1","Scenario 1","30"
"135","y_lag.1","y",1,91,0.0840335500954326,0.0840335500954326,"p = 1","Scenario 1","30"
"136","y_lag.1","y",1,92,-1.42957417316735,1.42957417316735,"p = 1","Scenario 1","30"
"137","y_lag.1","y",1,93,0.0798915569292129,0.0798915569292129,"p = 1","Scenario 1","30"
"138","y_lag.1","y",1,94,0.639064645909129,0.639064645909129,"p = 1","Scenario 1","30"
"139","y_lag.1","y",1,95,3.87575023515383,3.87575023515383,"p = 1","Scenario 1","30"
"140","y_lag.1","y",1,96,-2.95855629242336,2.95855629242336,"p = 1","Scenario 1","30"
"141","y_lag.1","y",1,97,-0.603538081969599,0.603538081969599,"p = 1","Scenario 1","30"
"142","y_lag.1","y",1,98,0.611092715409838,0.611092715409838,"p = 1","Scenario 1","30"
"143","y_lag.1","y",1,99,-0.534504779190238,0.534504779190238,"p = 1","Scenario 1","30"
"144","y_lag.1","y",1,100,-0.414446877615283,0.414446877615283,"p = 1","Scenario 1","30"
"145","y_lag.1","y",1,101,-1.39643819293251,1.39643819293251,"p = 1","Scenario 1","30"
"146","y_lag.1","y",1,102,0.0762368510066374,0.0762368510066374,"p = 1","Scenario 1","30"
"147","y_lag.1","y",1,103,1.65989297848753,1.65989297848753,"p = 1","Scenario 1","30"
"148","y_lag.1","y",1,104,-2.21021893695305,2.21021893695305,"p = 1","Scenario 1","30"
"149","y_lag.1","y",1,105,1.0729882230025,1.0729882230025,"p = 1","Scenario 1","30"
"150","y_lag.1","y",1,106,0.520721854423172,0.520721854423172,"p = 1","Scenario 1","30"
"151","y_lag.1","y",1,107,3.47553642139431,3.47553642139431,"p = 1","Scenario 1","30"
"152","y_lag.1","y",1,108,2.7870032951585,2.7870032951585,"p = 1","Scenario 1","30"
"153","pmm_lag.3","pmm",3,109,4.09183217094109,4.09183217094109,"p = 1","Scenario 1","30"
"154","pmm_lag.2","pmm",2,109,4.09183217094109,4.09183217094109,"p = 1","Scenario 1","30"
"155","pmm_lag.1","pmm",1,109,4.09183217094109,4.09183217094109,"p = 1","Scenario 1","30"
"156","y_lag.1","y",1,109,4.09183217094109,4.09183217094109,"p = 1","Scenario 1","30"
"157","St10cm_lag.18","St10cm",18,110,-2.96179371458167,2.96179371458167,"p = 1","Scenario 1","30"
"158","St10cm_lag.17","St10cm",17,110,-2.96179371458167,2.96179371458167,"p = 1","Scenario 1","30"
"159","y_lag.1","y",1,110,-2.96179371458167,2.96179371458167,"p = 1","Scenario 1","30"
"160","y_lag.1","y",1,111,-4.70411589446012,4.70411589446012,"p = 1","Scenario 1","30"
"161","y_lag.1","y",1,112,0.597189503242799,0.597189503242799,"p = 1","Scenario 1","30"
"162","y_lag.1","y",1,113,0.189362029444116,0.189362029444116,"p = 1","Scenario 1","30"
"163","y_lag.1","y",1,114,-2.82338257666964,2.82338257666964,"p = 1","Scenario 1","30"
"164","y_lag.1","y",1,115,2.01184105716974,2.01184105716974,"p = 1","Scenario 1","30"
"165","y_lag.1","y",1,116,1.37871049665181,1.37871049665181,"p = 1","Scenario 1","30"
"166","y_lag.1","y",1,117,-0.0867711580413433,0.0867711580413433,"p = 1","Scenario 1","30"
"167","y_lag.1","y",1,118,-1.71123002139386,1.71123002139386,"p = 1","Scenario 1","30"
"168","y_lag.1","y",1,119,-1.98223840925891,1.98223840925891,"p = 1","Scenario 1","30"
"169","y_lag.1","y",1,120,-0.0986122151875568,0.0986122151875568,"p = 1","Scenario 1","30"
"170","y_lag.1","y",1,121,0.117169534908607,0.117169534908607,"p = 1","Scenario 1","30"
"171","y_lag.1","y",1,122,-0.424051515058684,0.424051515058684,"p = 1","Scenario 1","30"
"172","y_lag.1","y",1,123,-1.40827246862131,1.40827246862131,"p = 1","Scenario 1","30"
"173","y_lag.1","y",1,124,-2.8875641762279,2.8875641762279,"p = 1","Scenario 1","30"
"174","y_lag.1","y",1,125,-0.497039734246209,0.497039734246209,"p = 1","Scenario 1","30"
"175","Ur_lag.8","Ur",8,126,0.556901887949587,0.556901887949587,"p = 1","Scenario 1","30"
"176","Ur_lag.7","Ur",7,126,0.556901887949587,0.556901887949587,"p = 1","Scenario 1","30"
"177","Ur_lag.6","Ur",6,126,0.556901887949587,0.556901887949587,"p = 1","Scenario 1","30"
"178","y_lag.1","y",1,126,0.556901887949587,0.556901887949587,"p = 1","Scenario 1","30"
"179","y_lag.1","y",1,127,-0.0927988875013988,0.0927988875013988,"p = 1","Scenario 1","30"
"180","y_lag.1","y",1,128,0.243688736328939,0.243688736328939,"p = 1","Scenario 1","30"
"181","y_lag.1","y",1,129,1.64069696025088,1.64069696025088,"p = 1","Scenario 1","30"
"182","y_lag.1","y",1,130,1.91904217403468,1.91904217403468,"p = 1","Scenario 1","30"
"183","tmin_lag.14","tmin",14,131,-0.258700348466204,0.258700348466204,"p = 1","Scenario 1","30"
"184","tmin_lag.13","tmin",13,131,-0.258700348466204,0.258700348466204,"p = 1","Scenario 1","30"
"185","tmin_lag.12","tmin",12,131,-0.258700348466204,0.258700348466204,"p = 1","Scenario 1","30"
"186","tmin_lag.11","tmin",11,131,-0.258700348466204,0.258700348466204,"p = 1","Scenario 1","30"
"187","tmin_lag.10","tmin",10,131,-0.258700348466204,0.258700348466204,"p = 1","Scenario 1","30"
"188","tmin_lag.9","tmin",9,131,-0.258700348466204,0.258700348466204,"p = 1","Scenario 1","30"
"189","tmin_lag.8","tmin",8,131,-0.258700348466204,0.258700348466204,"p = 1","Scenario 1","30"
"190","tmin_lag.7","tmin",7,131,-0.258700348466204,0.258700348466204,"p = 1","Scenario 1","30"
"191","y_lag.1","y",1,131,-0.258700348466204,0.258700348466204,"p = 1","Scenario 1","30"
"192","y_lag.1","y",1,132,-2.13607726518385,2.13607726518385,"p = 1","Scenario 1","30"
"193","y_lag.1","y",1,133,-0.413006184091016,0.413006184091016,"p = 1","Scenario 1","30"
"194","y_lag.1","y",1,134,0.600889555771739,0.600889555771739,"p = 1","Scenario 1","30"
"195","y_lag.1","y",1,135,0.3964619180304,0.3964619180304,"p = 1","Scenario 1","30"
"196","tmin_lag.25","tmin",25,136,0.162430002874817,0.162430002874817,"p = 1","Scenario 1","30"
"197","tmin_lag.24","tmin",24,136,0.162430002874817,0.162430002874817,"p = 1","Scenario 1","30"
"198","tmin_lag.23","tmin",23,136,0.162430002874817,0.162430002874817,"p = 1","Scenario 1","30"
"199","tmin_lag.22","tmin",22,136,0.162430002874817,0.162430002874817,"p = 1","Scenario 1","30"
"200","tmin_lag.21","tmin",21,136,0.162430002874817,0.162430002874817,"p = 1","Scenario 1","30"
"201","tmin_lag.20","tmin",20,136,0.162430002874817,0.162430002874817,"p = 1","Scenario 1","30"
"202","tmin_lag.19","tmin",19,136,0.162430002874817,0.162430002874817,"p = 1","Scenario 1","30"
"203","tmin_lag.18","tmin",18,136,0.162430002874817,0.162430002874817,"p = 1","Scenario 1","30"
"204","y_lag.1","y",1,136,0.162430002874817,0.162430002874817,"p = 1","Scenario 1","30"
"205","y_lag.1","y",1,137,-0.175133775669383,0.175133775669383,"p = 1","Scenario 1","30"
"206","y_lag.1","y",1,138,2.29981529876047,2.29981529876047,"p = 1","Scenario 1","30"
"207","y_lag.1","y",1,139,-3.82838600139533,3.82838600139533,"p = 1","Scenario 1","30"
"208","y_lag.1","y",1,140,-0.145118858498263,0.145118858498263,"p = 1","Scenario 1","30"
"209","y_lag.1","y",1,141,-2.76613418018122,2.76613418018122,"p = 1","Scenario 1","30"
"210","tmin_lag.13","tmin",13,142,-2.12176689817487,2.12176689817487,"p = 1","Scenario 1","30"
"211","tmin_lag.12","tmin",12,142,-2.12176689817487,2.12176689817487,"p = 1","Scenario 1","30"
"212","tmin_lag.11","tmin",11,142,-2.12176689817487,2.12176689817487,"p = 1","Scenario 1","30"
"213","tmin_lag.10","tmin",10,142,-2.12176689817487,2.12176689817487,"p = 1","Scenario 1","30"
"214","tmin_lag.9","tmin",9,142,-2.12176689817487,2.12176689817487,"p = 1","Scenario 1","30"
"215","tmin_lag.8","tmin",8,142,-2.12176689817487,2.12176689817487,"p = 1","Scenario 1","30"
"216","tmin_lag.7","tmin",7,142,-2.12176689817487,2.12176689817487,"p = 1","Scenario 1","30"
"217","tmin_lag.6","tmin",6,142,-2.12176689817487,2.12176689817487,"p = 1","Scenario 1","30"
"218","tmean_lag.13","tmean",13,142,-2.12176689817487,2.12176689817487,"p = 1","Scenario 1","30"
"219","tmean_lag.12","tmean",12,142,-2.12176689817487,2.12176689817487,"p = 1","Scenario 1","30"
"220","tmean_lag.11","tmean",11,142,-2.12176689817487,2.12176689817487,"p = 1","Scenario 1","30"
"221","tmean_lag.10","tmean",10,142,-2.12176689817487,2.12176689817487,"p = 1","Scenario 1","30"
"222","tmean_lag.9","tmean",9,142,-2.12176689817487,2.12176689817487,"p = 1","Scenario 1","30"
"223","tmean_lag.8","tmean",8,142,-2.12176689817487,2.12176689817487,"p = 1","Scenario 1","30"
"224","tmean_lag.7","tmean",7,142,-2.12176689817487,2.12176689817487,"p = 1","Scenario 1","30"
"225","tmean_lag.6","tmean",6,142,-2.12176689817487,2.12176689817487,"p = 1","Scenario 1","30"
"226","Wmax_lag.16","Wmax",16,142,-2.12176689817487,2.12176689817487,"p = 1","Scenario 1","30"
"227","Wmax_lag.15","Wmax",15,142,-2.12176689817487,2.12176689817487,"p = 1","Scenario 1","30"
"228","Wmax_lag.14","Wmax",14,142,-2.12176689817487,2.12176689817487,"p = 1","Scenario 1","30"
"229","Wmax_lag.13","Wmax",13,142,-2.12176689817487,2.12176689817487,"p = 1","Scenario 1","30"
"230","Wmax_lag.12","Wmax",12,142,-2.12176689817487,2.12176689817487,"p = 1","Scenario 1","30"
"231","Wmax_lag.11","Wmax",11,142,-2.12176689817487,2.12176689817487,"p = 1","Scenario 1","30"
"232","Wmax_lag.10","Wmax",10,142,-2.12176689817487,2.12176689817487,"p = 1","Scenario 1","30"
"233","y_lag.1","y",1,142,-2.12176689817487,2.12176689817487,"p = 1","Scenario 1","30"
"234","y_lag.1","y",1,143,-0.397631788663566,0.397631788663566,"p = 1","Scenario 1","30"
"235","tmin_lag.13","tmin",13,144,-0.4347389579556,0.4347389579556,"p = 1","Scenario 1","30"
"236","tmin_lag.12","tmin",12,144,-0.4347389579556,0.4347389579556,"p = 1","Scenario 1","30"
"237","tmin_lag.11","tmin",11,144,-0.4347389579556,0.4347389579556,"p = 1","Scenario 1","30"
"238","tmin_lag.10","tmin",10,144,-0.4347389579556,0.4347389579556,"p = 1","Scenario 1","30"
"239","tmin_lag.9","tmin",9,144,-0.4347389579556,0.4347389579556,"p = 1","Scenario 1","30"
"240","tmin_lag.8","tmin",8,144,-0.4347389579556,0.4347389579556,"p = 1","Scenario 1","30"
"241","tmin_lag.7","tmin",7,144,-0.4347389579556,0.4347389579556,"p = 1","Scenario 1","30"
"242","tmin_lag.6","tmin",6,144,-0.4347389579556,0.4347389579556,"p = 1","Scenario 1","30"
"243","y_lag.1","y",1,144,-0.4347389579556,0.4347389579556,"p = 1","Scenario 1","30"
"244","y_lag.1","y",1,145,-0.284022705343419,0.284022705343419,"p = 1","Scenario 1","30"
"245","y_lag.1","y",1,146,0.75148013375001,0.75148013375001,"p = 1","Scenario 1","30"
"246","y_lag.1","y",1,147,-2.08283317442595,2.08283317442595,"p = 1","Scenario 1","30"
"247","y_lag.1","y",1,148,-0.331359823606908,0.331359823606908,"p = 1","Scenario 1","30"
"248","y_lag.1","y",1,149,-0.298223840198479,0.298223840198479,"p = 1","Scenario 1","30"
"249","y_lag.1","y",1,150,0.728887418251146,0.728887418251146,"p = 1","Scenario 1","30"
"250","y_lag.1","y",1,151,1.0118410573976,1.0118410573976,"p = 1","Scenario 1","30"
"251","y_lag.1","y",1,152,-1.41714818073008,1.41714818073008,"p = 1","Scenario 1","30"
"252","y_lag.1","y",1,153,-1.65087858858727,1.65087858858727,"p = 1","Scenario 1","30"
"253","y_lag.1","y",1,154,-2.0313797860921,2.0313797860921,"p = 1","Scenario 1","30"
"254","y_lag.1","y",1,155,-0.331359823606908,0.331359823606908,"p = 1","Scenario 1","30"
"255","y_lag.1","y",1,156,-0.30587060464761,0.30587060464761,"p = 1","Scenario 1","30"
"256","y_lag.1","y",1,157,0.715977294656581,0.715977294656581,"p = 1","Scenario 1","30"
"257","tmax_lag.10","tmax",10,158,0.356523072375869,0.356523072375869,"p = 1","Scenario 1","30"
"258","tmax_lag.9","tmax",9,158,0.356523072375869,0.356523072375869,"p = 1","Scenario 1","30"
"259","Wmax_lag.16","Wmax",16,158,0.356523072375869,0.356523072375869,"p = 1","Scenario 1","30"
"260","Wmax_lag.15","Wmax",15,158,0.356523072375869,0.356523072375869,"p = 1","Scenario 1","30"
"261","Wmax_lag.14","Wmax",14,158,0.356523072375869,0.356523072375869,"p = 1","Scenario 1","30"
"262","Wmax_lag.13","Wmax",13,158,0.356523072375869,0.356523072375869,"p = 1","Scenario 1","30"
"263","Wmax_lag.12","Wmax",12,158,0.356523072375869,0.356523072375869,"p = 1","Scenario 1","30"
"264","Wmax_lag.11","Wmax",11,158,0.356523072375869,0.356523072375869,"p = 1","Scenario 1","30"
"265","Wmax_lag.10","Wmax",10,158,0.356523072375869,0.356523072375869,"p = 1","Scenario 1","30"
"266","y_lag.1","y",1,158,0.356523072375869,0.356523072375869,"p = 1","Scenario 1","30"
"267","y_lag.1","y",1,159,0.415393380917609,0.415393380917609,"p = 1","Scenario 1","30"
"268","y_lag.1","y",1,160,-0.373845473287282,0.373845473287282,"p = 1","Scenario 1","30"
"269","y_lag.1","y",1,161,-0.362327622205895,0.362327622205895,"p = 1","Scenario 1","30"
"270","y_lag.1","y",1,162,-1.35146792908566,1.35146792908566,"p = 1","Scenario 1","30"
"271","y_lag.1","y",1,163,2.40009984482581,2.40009984482581,"p = 1","Scenario 1","30"
"272","Ur_lag.8","Ur",8,164,0.790055831382059,0.790055831382059,"p = 1","Scenario 1","30"
"273","Ur_lag.7","Ur",7,164,0.790055831382059,0.790055831382059,"p = 1","Scenario 1","30"
