"","features_complete","feature_name","lags","feature_week","error","abs_error","Data_source","Association","Initial_training_samples"
"27","Ur_lag.11","Ur",11,31,-1.47256474021512,1.47256474021512,"p = 1","Scenario 1","30"
"28","Ur_lag.10","Ur",10,31,-1.47256474021512,1.47256474021512,"p = 1","Scenario 1","30"
"29","Ur_lag.9","Ur",9,31,-1.47256474021512,1.47256474021512,"p = 1","Scenario 1","30"
"30","Wmean_lag.9","Wmean",9,31,-1.47256474021512,1.47256474021512,"p = 1","Scenario 1","30"
"31","Wmean_lag.8","Wmean",8,31,-1.47256474021512,1.47256474021512,"p = 1","Scenario 1","30"
"32","Wmean_lag.7","Wmean",7,31,-1.47256474021512,1.47256474021512,"p = 1","Scenario 1","30"
"33","Wmean_lag.6","Wmean",6,31,-1.47256474021512,1.47256474021512,"p = 1","Scenario 1","30"
"34","Wmean_lag.5","Wmean",5,31,-1.47256474021512,1.47256474021512,"p = 1","Scenario 1","30"
"35","tmin_lag.4","tmin",4,31,-1.47256474021512,1.47256474021512,"p = 1","Scenario 1","30"
"36","tmin_lag.3","tmin",3,31,-1.47256474021512,1.47256474021512,"p = 1","Scenario 1","30"
"37","tmin_lag.2","tmin",2,31,-1.47256474021512,1.47256474021512,"p = 1","Scenario 1","30"
"38","pmm_lag.6","pmm",6,31,-1.47256474021512,1.47256474021512,"p = 1","Scenario 1","30"
"39","pmm_lag.5","pmm",5,31,-1.47256474021512,1.47256474021512,"p = 1","Scenario 1","30"
"40","pmm_lag.4","pmm",4,31,-1.47256474021512,1.47256474021512,"p = 1","Scenario 1","30"
"41","Wmax_lag.7","Wmax",7,31,-1.47256474021512,1.47256474021512,"p = 1","Scenario 1","30"
"42","Wmax_lag.6","Wmax",6,31,-1.47256474021512,1.47256474021512,"p = 1","Scenario 1","30"
"43","Wmax_lag.5","Wmax",5,31,-1.47256474021512,1.47256474021512,"p = 1","Scenario 1","30"
"44","St5cm_lag.11","St5cm",11,31,-1.47256474021512,1.47256474021512,"p = 1","Scenario 1","30"
"45","St5cm_lag.10","St5cm",10,31,-1.47256474021512,1.47256474021512,"p = 1","Scenario 1","30"
"46","St5cm_lag.9","St5cm",9,31,-1.47256474021512,1.47256474021512,"p = 1","Scenario 1","30"
"47","y_lag.2","y",2,31,-1.47256474021512,1.47256474021512,"p = 1","Scenario 1","30"
"48","y_lag.1","y",1,31,-1.47256474021512,1.47256474021512,"p = 1","Scenario 1","30"
"49","tmin_lag.4","tmin",4,32,-0.766335218363382,0.766335218363382,"p = 1","Scenario 1","30"
"50","tmin_lag.3","tmin",3,32,-0.766335218363382,0.766335218363382,"p = 1","Scenario 1","30"
"51","tmin_lag.2","tmin",2,32,-0.766335218363382,0.766335218363382,"p = 1","Scenario 1","30"
"52","tmean_lag.4","tmean",4,32,-0.766335218363382,0.766335218363382,"p = 1","Scenario 1","30"
"53","tmean_lag.3","tmean",3,32,-0.766335218363382,0.766335218363382,"p = 1","Scenario 1","30"
"54","tmean_lag.2","tmean",2,32,-0.766335218363382,0.766335218363382,"p = 1","Scenario 1","30"
"55","Ur_lag.11","Ur",11,32,-0.766335218363382,0.766335218363382,"p = 1","Scenario 1","30"
"56","Ur_lag.10","Ur",10,32,-0.766335218363382,0.766335218363382,"p = 1","Scenario 1","30"
"57","Ur_lag.9","Ur",9,32,-0.766335218363382,0.766335218363382,"p = 1","Scenario 1","30"
"58","pmm_lag.6","pmm",6,32,-0.766335218363382,0.766335218363382,"p = 1","Scenario 1","30"
"59","pmm_lag.5","pmm",5,32,-0.766335218363382,0.766335218363382,"p = 1","Scenario 1","30"
"60","pmm_lag.4","pmm",4,32,-0.766335218363382,0.766335218363382,"p = 1","Scenario 1","30"
"61","Wmax_lag.7","Wmax",7,32,-0.766335218363382,0.766335218363382,"p = 1","Scenario 1","30"
"62","Wmax_lag.6","Wmax",6,32,-0.766335218363382,0.766335218363382,"p = 1","Scenario 1","30"
"63","Wmax_lag.5","Wmax",5,32,-0.766335218363382,0.766335218363382,"p = 1","Scenario 1","30"
"64","Wmean_lag.7","Wmean",7,32,-0.766335218363382,0.766335218363382,"p = 1","Scenario 1","30"
"65","Wmean_lag.6","Wmean",6,32,-0.766335218363382,0.766335218363382,"p = 1","Scenario 1","30"
"66","Wmean_lag.5","Wmean",5,32,-0.766335218363382,0.766335218363382,"p = 1","Scenario 1","30"
"67","St5cm_lag.11","St5cm",11,32,-0.766335218363382,0.766335218363382,"p = 1","Scenario 1","30"
"68","St5cm_lag.10","St5cm",10,32,-0.766335218363382,0.766335218363382,"p = 1","Scenario 1","30"
"69","St5cm_lag.9","St5cm",9,32,-0.766335218363382,0.766335218363382,"p = 1","Scenario 1","30"
"70","y_lag.2","y",2,32,-0.766335218363382,0.766335218363382,"p = 1","Scenario 1","30"
"71","y_lag.1","y",1,32,-0.766335218363382,0.766335218363382,"p = 1","Scenario 1","30"
"72","tmax_lag.4","tmax",4,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"73","tmax_lag.3","tmax",3,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"74","tmax_lag.2","tmax",2,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"75","tmean_lag.4","tmean",4,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"76","tmean_lag.3","tmean",3,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"77","tmean_lag.2","tmean",2,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"78","St10cm_lag.5","St10cm",5,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"79","St10cm_lag.4","St10cm",4,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"80","St10cm_lag.3","St10cm",3,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"81","tmin_lag.4","tmin",4,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"82","tmin_lag.3","tmin",3,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"83","tmin_lag.2","tmin",2,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"84","pmm_lag.6","pmm",6,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"85","pmm_lag.5","pmm",5,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"86","pmm_lag.4","pmm",4,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"87","Ur_lag.11","Ur",11,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"88","Ur_lag.10","Ur",10,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"89","Ur_lag.9","Ur",9,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"90","Wmax_lag.9","Wmax",9,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"91","Wmax_lag.8","Wmax",8,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"92","Wmax_lag.7","Wmax",7,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"93","Wmax_lag.6","Wmax",6,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"94","Wmax_lag.5","Wmax",5,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"95","Wmean_lag.9","Wmean",9,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"96","Wmean_lag.8","Wmean",8,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"97","Wmean_lag.7","Wmean",7,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"98","Wmean_lag.6","Wmean",6,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"99","Wmean_lag.5","Wmean",5,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"100","St5cm_lag.11","St5cm",11,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"101","St5cm_lag.10","St5cm",10,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"102","St5cm_lag.9","St5cm",9,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"103","y_lag.2","y",2,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"104","y_lag.1","y",1,33,-1.19848246321199,1.19848246321199,"p = 1","Scenario 1","30"
"105","tmax_lag.4","tmax",4,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"106","tmax_lag.3","tmax",3,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"107","tmax_lag.2","tmax",2,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"108","tmax_lag.1","tmax",1,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"109","tmean_lag.4","tmean",4,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"110","tmean_lag.3","tmean",3,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"111","tmean_lag.2","tmean",2,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"112","pmm_lag.14","pmm",14,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"113","pmm_lag.13","pmm",13,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"114","pmm_lag.12","pmm",12,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"115","pmm_lag.11","pmm",11,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"116","pmm_lag.10","pmm",10,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"117","pmm_lag.9","pmm",9,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"118","Wmax_lag.8","Wmax",8,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"119","Wmax_lag.7","Wmax",7,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"120","Wmax_lag.6","Wmax",6,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"121","Wmax_lag.5","Wmax",5,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"122","Wmax_lag.4","Wmax",4,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"123","Wmean_lag.11","Wmean",11,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"124","Wmean_lag.10","Wmean",10,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"125","Wmean_lag.9","Wmean",9,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"126","Wmean_lag.8","Wmean",8,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"127","St5cm_lag.10","St5cm",10,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"128","St5cm_lag.9","St5cm",9,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"129","St5cm_lag.8","St5cm",8,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"130","St10cm_lag.4","St10cm",4,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"131","St10cm_lag.3","St10cm",3,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"132","St10cm_lag.2","St10cm",2,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"133","y_lag.2","y",2,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"134","y_lag.1","y",1,34,-0.69748870790936,0.69748870790936,"p = 1","Scenario 1","30"
"135","pmm_lag.6","pmm",6,35,-0.631120084003002,0.631120084003002,"p = 1","Scenario 1","30"
"136","pmm_lag.5","pmm",5,35,-0.631120084003002,0.631120084003002,"p = 1","Scenario 1","30"
"137","pmm_lag.4","pmm",4,35,-0.631120084003002,0.631120084003002,"p = 1","Scenario 1","30"
"138","Ur_lag.11","Ur",11,35,-0.631120084003002,0.631120084003002,"p = 1","Scenario 1","30"
"139","Ur_lag.10","Ur",10,35,-0.631120084003002,0.631120084003002,"p = 1","Scenario 1","30"
"140","Ur_lag.9","Ur",9,35,-0.631120084003002,0.631120084003002,"p = 1","Scenario 1","30"
"141","Wmax_lag.9","Wmax",9,35,-0.631120084003002,0.631120084003002,"p = 1","Scenario 1","30"
"142","Wmax_lag.8","Wmax",8,35,-0.631120084003002,0.631120084003002,"p = 1","Scenario 1","30"
"143","Wmax_lag.7","Wmax",7,35,-0.631120084003002,0.631120084003002,"p = 1","Scenario 1","30"
"144","Wmax_lag.6","Wmax",6,35,-0.631120084003002,0.631120084003002,"p = 1","Scenario 1","30"
"145","Wmax_lag.5","Wmax",5,35,-0.631120084003002,0.631120084003002,"p = 1","Scenario 1","30"
"146","Wmean_lag.9","Wmean",9,35,-0.631120084003002,0.631120084003002,"p = 1","Scenario 1","30"
"147","Wmean_lag.8","Wmean",8,35,-0.631120084003002,0.631120084003002,"p = 1","Scenario 1","30"
"148","Wmean_lag.7","Wmean",7,35,-0.631120084003002,0.631120084003002,"p = 1","Scenario 1","30"
"149","Wmean_lag.6","Wmean",6,35,-0.631120084003002,0.631120084003002,"p = 1","Scenario 1","30"
"150","Wmean_lag.5","Wmean",5,35,-0.631120084003002,0.631120084003002,"p = 1","Scenario 1","30"
"151","St5cm_lag.10","St5cm",10,35,-0.631120084003002,0.631120084003002,"p = 1","Scenario 1","30"
"152","St5cm_lag.9","St5cm",9,35,-0.631120084003002,0.631120084003002,"p = 1","Scenario 1","30"
"153","St5cm_lag.8","St5cm",8,35,-0.631120084003002,0.631120084003002,"p = 1","Scenario 1","30"
"154","y_lag.2","y",2,35,-0.631120084003002,0.631120084003002,"p = 1","Scenario 1","30"
"155","y_lag.1","y",1,35,-0.631120084003002,0.631120084003002,"p = 1","Scenario 1","30"
"156","pmm_lag.6","pmm",6,36,0.507635306543668,0.507635306543668,"p = 1","Scenario 1","30"
"157","pmm_lag.5","pmm",5,36,0.507635306543668,0.507635306543668,"p = 1","Scenario 1","30"
"158","pmm_lag.4","pmm",4,36,0.507635306543668,0.507635306543668,"p = 1","Scenario 1","30"
"159","Ur_lag.11","Ur",11,36,0.507635306543668,0.507635306543668,"p = 1","Scenario 1","30"
"160","Ur_lag.10","Ur",10,36,0.507635306543668,0.507635306543668,"p = 1","Scenario 1","30"
"161","Ur_lag.9","Ur",9,36,0.507635306543668,0.507635306543668,"p = 1","Scenario 1","30"
"162","Wmax_lag.9","Wmax",9,36,0.507635306543668,0.507635306543668,"p = 1","Scenario 1","30"
"163","Wmax_lag.8","Wmax",8,36,0.507635306543668,0.507635306543668,"p = 1","Scenario 1","30"
"164","Wmax_lag.7","Wmax",7,36,0.507635306543668,0.507635306543668,"p = 1","Scenario 1","30"
"165","Wmax_lag.6","Wmax",6,36,0.507635306543668,0.507635306543668,"p = 1","Scenario 1","30"
"166","Wmax_lag.5","Wmax",5,36,0.507635306543668,0.507635306543668,"p = 1","Scenario 1","30"
"167","y_lag.2","y",2,36,0.507635306543668,0.507635306543668,"p = 1","Scenario 1","30"
"168","y_lag.1","y",1,36,0.507635306543668,0.507635306543668,"p = 1","Scenario 1","30"
"169","pmm_lag.6","pmm",6,37,0.196739753956111,0.196739753956111,"p = 1","Scenario 1","30"
"170","pmm_lag.5","pmm",5,37,0.196739753956111,0.196739753956111,"p = 1","Scenario 1","30"
"171","pmm_lag.4","pmm",4,37,0.196739753956111,0.196739753956111,"p = 1","Scenario 1","30"
"172","Ur_lag.11","Ur",11,37,0.196739753956111,0.196739753956111,"p = 1","Scenario 1","30"
"173","Ur_lag.10","Ur",10,37,0.196739753956111,0.196739753956111,"p = 1","Scenario 1","30"
"174","Ur_lag.9","Ur",9,37,0.196739753956111,0.196739753956111,"p = 1","Scenario 1","30"
"175","Wmax_lag.7","Wmax",7,37,0.196739753956111,0.196739753956111,"p = 1","Scenario 1","30"
"176","Wmax_lag.6","Wmax",6,37,0.196739753956111,0.196739753956111,"p = 1","Scenario 1","30"
"177","Wmax_lag.5","Wmax",5,37,0.196739753956111,0.196739753956111,"p = 1","Scenario 1","30"
"178","y_lag.2","y",2,37,0.196739753956111,0.196739753956111,"p = 1","Scenario 1","30"
"179","y_lag.1","y",1,37,0.196739753956111,0.196739753956111,"p = 1","Scenario 1","30"
"180","tmean_lag.4","tmean",4,38,-2.10010858992464,2.10010858992464,"p = 1","Scenario 1","30"
"181","tmean_lag.3","tmean",3,38,-2.10010858992464,2.10010858992464,"p = 1","Scenario 1","30"
"182","tmean_lag.2","tmean",2,38,-2.10010858992464,2.10010858992464,"p = 1","Scenario 1","30"
"183","pmm_lag.6","pmm",6,38,-2.10010858992464,2.10010858992464,"p = 1","Scenario 1","30"
"184","pmm_lag.5","pmm",5,38,-2.10010858992464,2.10010858992464,"p = 1","Scenario 1","30"
"185","pmm_lag.4","pmm",4,38,-2.10010858992464,2.10010858992464,"p = 1","Scenario 1","30"
"186","Wmax_lag.7","Wmax",7,38,-2.10010858992464,2.10010858992464,"p = 1","Scenario 1","30"
"187","Wmax_lag.6","Wmax",6,38,-2.10010858992464,2.10010858992464,"p = 1","Scenario 1","30"
"188","Wmax_lag.5","Wmax",5,38,-2.10010858992464,2.10010858992464,"p = 1","Scenario 1","30"
"189","y_lag.2","y",2,38,-2.10010858992464,2.10010858992464,"p = 1","Scenario 1","30"
"190","y_lag.1","y",1,38,-2.10010858992464,2.10010858992464,"p = 1","Scenario 1","30"
"191","pmm_lag.6","pmm",6,39,-1.99215512293304,1.99215512293304,"p = 1","Scenario 1","30"
"192","pmm_lag.5","pmm",5,39,-1.99215512293304,1.99215512293304,"p = 1","Scenario 1","30"
"193","pmm_lag.4","pmm",4,39,-1.99215512293304,1.99215512293304,"p = 1","Scenario 1","30"
"194","Wmax_lag.7","Wmax",7,39,-1.99215512293304,1.99215512293304,"p = 1","Scenario 1","30"
"195","Wmax_lag.6","Wmax",6,39,-1.99215512293304,1.99215512293304,"p = 1","Scenario 1","30"
"196","Wmax_lag.5","Wmax",5,39,-1.99215512293304,1.99215512293304,"p = 1","Scenario 1","30"
"197","Wmax_lag.4","Wmax",4,39,-1.99215512293304,1.99215512293304,"p = 1","Scenario 1","30"
"198","Wmax_lag.3","Wmax",3,39,-1.99215512293304,1.99215512293304,"p = 1","Scenario 1","30"
"199","Wmax_lag.2","Wmax",2,39,-1.99215512293304,1.99215512293304,"p = 1","Scenario 1","30"
"200","Wmax_lag.1","Wmax",1,39,-1.99215512293304,1.99215512293304,"p = 1","Scenario 1","30"
"201","y_lag.2","y",2,39,-1.99215512293304,1.99215512293304,"p = 1","Scenario 1","30"
"202","y_lag.1","y",1,39,-1.99215512293304,1.99215512293304,"p = 1","Scenario 1","30"
"203","tmax_lag.4","tmax",4,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"204","tmax_lag.3","tmax",3,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"205","tmax_lag.2","tmax",2,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"206","tmin_lag.4","tmin",4,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"207","tmin_lag.3","tmin",3,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"208","tmin_lag.2","tmin",2,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"209","tmean_lag.4","tmean",4,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"210","tmean_lag.3","tmean",3,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"211","tmean_lag.2","tmean",2,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"212","pmm_lag.14","pmm",14,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"213","pmm_lag.13","pmm",13,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"214","pmm_lag.12","pmm",12,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"215","pmm_lag.11","pmm",11,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"216","pmm_lag.10","pmm",10,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"217","Wmax_lag.7","Wmax",7,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"218","Wmax_lag.6","Wmax",6,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"219","Wmax_lag.5","Wmax",5,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"220","Wmax_lag.4","Wmax",4,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"221","Wmax_lag.3","Wmax",3,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"222","Wmax_lag.2","Wmax",2,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"223","Wmax_lag.1","Wmax",1,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"224","St5cm_lag.7","St5cm",7,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"225","St5cm_lag.6","St5cm",6,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"226","St5cm_lag.5","St5cm",5,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"227","y_lag.2","y",2,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"228","y_lag.1","y",1,40,-1.17481808987504,1.17481808987504,"p = 1","Scenario 1","30"
"229","pmm_lag.14","pmm",14,41,0.0657649401652934,0.0657649401652934,"p = 1","Scenario 1","30"
"230","pmm_lag.13","pmm",13,41,0.0657649401652934,0.0657649401652934,"p = 1","Scenario 1","30"
"231","pmm_lag.12","pmm",12,41,0.0657649401652934,0.0657649401652934,"p = 1","Scenario 1","30"
"232","pmm_lag.11","pmm",11,41,0.0657649401652934,0.0657649401652934,"p = 1","Scenario 1","30"
"233","pmm_lag.10","pmm",10,41,0.0657649401652934,0.0657649401652934,"p = 1","Scenario 1","30"
"234","Ur_lag.11","Ur",11,41,0.0657649401652934,0.0657649401652934,"p = 1","Scenario 1","30"
"235","Ur_lag.10","Ur",10,41,0.0657649401652934,0.0657649401652934,"p = 1","Scenario 1","30"
"236","Ur_lag.9","Ur",9,41,0.0657649401652934,0.0657649401652934,"p = 1","Scenario 1","30"
"237","Wmax_lag.7","Wmax",7,41,0.0657649401652934,0.0657649401652934,"p = 1","Scenario 1","30"
"238","Wmax_lag.6","Wmax",6,41,0.0657649401652934,0.0657649401652934,"p = 1","Scenario 1","30"
"239","Wmax_lag.5","Wmax",5,41,0.0657649401652934,0.0657649401652934,"p = 1","Scenario 1","30"
"240","Wmax_lag.4","Wmax",4,41,0.0657649401652934,0.0657649401652934,"p = 1","Scenario 1","30"
"241","Wmax_lag.3","Wmax",3,41,0.0657649401652934,0.0657649401652934,"p = 1","Scenario 1","30"
"242","Wmax_lag.2","Wmax",2,41,0.0657649401652934,0.0657649401652934,"p = 1","Scenario 1","30"
"243","Wmax_lag.1","Wmax",1,41,0.0657649401652934,0.0657649401652934,"p = 1","Scenario 1","30"
"244","y_lag.2","y",2,41,0.0657649401652934,0.0657649401652934,"p = 1","Scenario 1","30"
"245","y_lag.1","y",1,41,0.0657649401652934,0.0657649401652934,"p = 1","Scenario 1","30"
"246","tmin_lag.11","tmin",11,42,-0.442070409345949,0.442070409345949,"p = 1","Scenario 1","30"
"247","tmin_lag.10","tmin",10,42,-0.442070409345949,0.442070409345949,"p = 1","Scenario 1","30"
"248","tmin_lag.9","tmin",9,42,-0.442070409345949,0.442070409345949,"p = 1","Scenario 1","30"
"249","tmean_lag.3","tmean",3,42,-0.442070409345949,0.442070409345949,"p = 1","Scenario 1","30"
"250","tmean_lag.2","tmean",2,42,-0.442070409345949,0.442070409345949,"p = 1","Scenario 1","30"
"251","pmm_lag.7","pmm",7,42,-0.442070409345949,0.442070409345949,"p = 1","Scenario 1","30"
"252","pmm_lag.6","pmm",6,42,-0.442070409345949,0.442070409345949,"p = 1","Scenario 1","30"
"253","pmm_lag.5","pmm",5,42,-0.442070409345949,0.442070409345949,"p = 1","Scenario 1","30"
"254","Wmax_lag.3","Wmax",3,42,-0.442070409345949,0.442070409345949,"p = 1","Scenario 1","30"
"255","Wmax_lag.2","Wmax",2,42,-0.442070409345949,0.442070409345949,"p = 1","Scenario 1","30"
"256","y_lag.2","y",2,42,-0.442070409345949,0.442070409345949,"p = 1","Scenario 1","30"
"257","y_lag.1","y",1,42,-0.442070409345949,0.442070409345949,"p = 1","Scenario 1","30"
"258","tmean_lag.3","tmean",3,43,0.158946168552787,0.158946168552787,"p = 1","Scenario 1","30"
"259","tmean_lag.2","tmean",2,43,0.158946168552787,0.158946168552787,"p = 1","Scenario 1","30"
"260","pmm_lag.7","pmm",7,43,0.158946168552787,0.158946168552787,"p = 1","Scenario 1","30"
