"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.262230032433138,2.07474136398883,"30",181
"2","Time series reconstruction","Lasso","p = 1","Scenario 1",0.335018120611282,1.84245917463724,"30",181
"3","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.278734416214209,1.91514011824688,"30",181
"4","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.306796033446894,1.91191935370095,"60",151
"5","Time series reconstruction","Lasso","p = 1","Scenario 1",0.370556781147137,1.69935197096166,"60",151
"6","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.34546351624075,1.74281101473889,"60",151
"7","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.205194058336683,2.26376260239724,"30",181
"8","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.287320145299129,1.92360727884396,"30",181
"9","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.39794951733217,1.74798700478323,"30",181
"10","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.214037763324281,2.17878365494234,"60",151
"11","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.290863509711722,1.83397547904625,"60",151
"12","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.414806213112805,1.63755885267955,"60",151
"13","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.223818318895968,2.18697159351038,"30",181
"14","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.286257606650146,1.92239066253641,"30",181
"15","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.38086117951582,1.77238952759626,"30",181
"16","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.262678391910963,2.04671635463203,"60",151
"17","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.326924831547539,1.79138993426698,"60",151
"18","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.416670818164227,1.6358109430864,"60",151
"19","All climate time series","Light GBM","p = 1","Scenario 1",0.00244116744436691,2.6763699978841,"30",181
"20","All climate time series","Random Forests","p = 1","Scenario 1",0.0217240997324162,2.30163945888413,"30",181
"21","All climate time series","Lasso","p = 1","Scenario 1",0.00141897485927661,2.30286421510103,"30",181
"22","All climate time series","Light GBM","p = 1","Scenario 1",0.00396842878354159,2.57085918070265,"60",151
"23","All climate time series","Random Forests","p = 1","Scenario 1",0.0138059515239795,2.24089059611249,"60",151
"24","All climate time series","Lasso","p = 1","Scenario 1",0.00279519282603925,2.15244812672666,"60",151
"25","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.0876446370850749,1.810043787091,"30",181
"26","Time series reconstruction","Lasso","p = 3","Scenario 1",0.175393478874341,1.59452831125493,"30",181
"27","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.0818599835360002,1.68618982406333,"30",181
"28","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.100065726082062,1.76341752593169,"60",151
"29","Time series reconstruction","Lasso","p = 3","Scenario 1",0.261412440828155,1.46511469468161,"60",151
"30","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.12164047170736,1.59431952199193,"60",151
"31","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.256184475109624,1.59747883557737,"30",181
"32","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.34930575065181,1.41155072799538,"30",181
"33","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.387571746620503,1.36794420775995,"30",181
"34","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.272509523609076,1.53145335469569,"60",151
"35","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.397202439005701,1.31792293792382,"60",151
"36","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.416092550349226,1.29631062722493,"60",151
