"","features_complete","feature_name","lags","feature_week","error","abs_error","Data_source","Association","Initial_training_samples"
"34","Ur_lag.3","Ur",3,34,-0.0453662862031098,0.0453662862031098,"p = 1","Scenario 1","30"
"35","y_lag.1","y",1,34,-0.0453662862031098,0.0453662862031098,"p = 1","Scenario 1","30"
"36","pmm_lag.6","pmm",6,35,-2.1267736278353,2.1267736278353,"p = 1","Scenario 1","30"
"37","pmm_lag.5","pmm",5,35,-2.1267736278353,2.1267736278353,"p = 1","Scenario 1","30"
"38","pmm_lag.4","pmm",4,35,-2.1267736278353,2.1267736278353,"p = 1","Scenario 1","30"
"39","Ur_lag.8","Ur",8,35,-2.1267736278353,2.1267736278353,"p = 1","Scenario 1","30"
"40","Ur_lag.7","Ur",7,35,-2.1267736278353,2.1267736278353,"p = 1","Scenario 1","30"
"41","Ur_lag.6","Ur",6,35,-2.1267736278353,2.1267736278353,"p = 1","Scenario 1","30"
"42","St5cm_lag.8","St5cm",8,35,-2.1267736278353,2.1267736278353,"p = 1","Scenario 1","30"
"43","St5cm_lag.7","St5cm",7,35,-2.1267736278353,2.1267736278353,"p = 1","Scenario 1","30"
"44","St5cm_lag.6","St5cm",6,35,-2.1267736278353,2.1267736278353,"p = 1","Scenario 1","30"
"45","y_lag.1","y",1,35,-2.1267736278353,2.1267736278353,"p = 1","Scenario 1","30"
"46","pmm_lag.6","pmm",6,36,-1.33954606560655,1.33954606560655,"p = 1","Scenario 1","30"
"47","pmm_lag.5","pmm",5,36,-1.33954606560655,1.33954606560655,"p = 1","Scenario 1","30"
"48","pmm_lag.4","pmm",4,36,-1.33954606560655,1.33954606560655,"p = 1","Scenario 1","30"
"49","Ur_lag.8","Ur",8,36,-1.33954606560655,1.33954606560655,"p = 1","Scenario 1","30"
"50","Ur_lag.7","Ur",7,36,-1.33954606560655,1.33954606560655,"p = 1","Scenario 1","30"
"51","Ur_lag.6","Ur",6,36,-1.33954606560655,1.33954606560655,"p = 1","Scenario 1","30"
"52","Wmax_lag.8","Wmax",8,36,-1.33954606560655,1.33954606560655,"p = 1","Scenario 1","30"
"53","Wmax_lag.7","Wmax",7,36,-1.33954606560655,1.33954606560655,"p = 1","Scenario 1","30"
"54","Wmax_lag.6","Wmax",6,36,-1.33954606560655,1.33954606560655,"p = 1","Scenario 1","30"
"55","Wmax_lag.5","Wmax",5,36,-1.33954606560655,1.33954606560655,"p = 1","Scenario 1","30"
"56","Wmax_lag.4","Wmax",4,36,-1.33954606560655,1.33954606560655,"p = 1","Scenario 1","30"
"57","y_lag.1","y",1,36,-1.33954606560655,1.33954606560655,"p = 1","Scenario 1","30"
"58","pmm_lag.6","pmm",6,37,-0.871323574014605,0.871323574014605,"p = 1","Scenario 1","30"
"59","pmm_lag.5","pmm",5,37,-0.871323574014605,0.871323574014605,"p = 1","Scenario 1","30"
"60","pmm_lag.4","pmm",4,37,-0.871323574014605,0.871323574014605,"p = 1","Scenario 1","30"
"61","Ur_lag.8","Ur",8,37,-0.871323574014605,0.871323574014605,"p = 1","Scenario 1","30"
"62","Ur_lag.7","Ur",7,37,-0.871323574014605,0.871323574014605,"p = 1","Scenario 1","30"
"63","Ur_lag.6","Ur",6,37,-0.871323574014605,0.871323574014605,"p = 1","Scenario 1","30"
"64","St5cm_lag.8","St5cm",8,37,-0.871323574014605,0.871323574014605,"p = 1","Scenario 1","30"
"65","St5cm_lag.7","St5cm",7,37,-0.871323574014605,0.871323574014605,"p = 1","Scenario 1","30"
"66","St5cm_lag.6","St5cm",6,37,-0.871323574014605,0.871323574014605,"p = 1","Scenario 1","30"
"67","y_lag.1","y",1,37,-0.871323574014605,0.871323574014605,"p = 1","Scenario 1","30"
"68","Ur_lag.8","Ur",8,38,-1.48270902912094,1.48270902912094,"p = 1","Scenario 1","30"
"69","Ur_lag.7","Ur",7,38,-1.48270902912094,1.48270902912094,"p = 1","Scenario 1","30"
"70","Ur_lag.6","Ur",6,38,-1.48270902912094,1.48270902912094,"p = 1","Scenario 1","30"
"71","Wmax_lag.11","Wmax",11,38,-1.48270902912094,1.48270902912094,"p = 1","Scenario 1","30"
"72","Wmax_lag.10","Wmax",10,38,-1.48270902912094,1.48270902912094,"p = 1","Scenario 1","30"
"73","Wmax_lag.9","Wmax",9,38,-1.48270902912094,1.48270902912094,"p = 1","Scenario 1","30"
"74","y_lag.1","y",1,38,-1.48270902912094,1.48270902912094,"p = 1","Scenario 1","30"
"75","pmm_lag.6","pmm",6,39,0.606056453848335,0.606056453848335,"p = 1","Scenario 1","30"
"76","pmm_lag.5","pmm",5,39,0.606056453848335,0.606056453848335,"p = 1","Scenario 1","30"
"77","pmm_lag.4","pmm",4,39,0.606056453848335,0.606056453848335,"p = 1","Scenario 1","30"
"78","Ur_lag.8","Ur",8,39,0.606056453848335,0.606056453848335,"p = 1","Scenario 1","30"
"79","Ur_lag.7","Ur",7,39,0.606056453848335,0.606056453848335,"p = 1","Scenario 1","30"
"80","Ur_lag.6","Ur",6,39,0.606056453848335,0.606056453848335,"p = 1","Scenario 1","30"
"81","Wmax_lag.15","Wmax",15,39,0.606056453848335,0.606056453848335,"p = 1","Scenario 1","30"
"82","Wmax_lag.14","Wmax",14,39,0.606056453848335,0.606056453848335,"p = 1","Scenario 1","30"
"83","Wmax_lag.13","Wmax",13,39,0.606056453848335,0.606056453848335,"p = 1","Scenario 1","30"
"84","Wmax_lag.12","Wmax",12,39,0.606056453848335,0.606056453848335,"p = 1","Scenario 1","30"
"85","Wmax_lag.11","Wmax",11,39,0.606056453848335,0.606056453848335,"p = 1","Scenario 1","30"
"86","Wmax_lag.10","Wmax",10,39,0.606056453848335,0.606056453848335,"p = 1","Scenario 1","30"
"87","Wmax_lag.9","Wmax",9,39,0.606056453848335,0.606056453848335,"p = 1","Scenario 1","30"
"88","y_lag.1","y",1,39,0.606056453848335,0.606056453848335,"p = 1","Scenario 1","30"
"89","pmm_lag.8","pmm",8,40,0.563264028118768,0.563264028118768,"p = 1","Scenario 1","30"
"90","pmm_lag.7","pmm",7,40,0.563264028118768,0.563264028118768,"p = 1","Scenario 1","30"
"91","pmm_lag.6","pmm",6,40,0.563264028118768,0.563264028118768,"p = 1","Scenario 1","30"
"92","pmm_lag.5","pmm",5,40,0.563264028118768,0.563264028118768,"p = 1","Scenario 1","30"
"93","pmm_lag.4","pmm",4,40,0.563264028118768,0.563264028118768,"p = 1","Scenario 1","30"
"94","Ur_lag.8","Ur",8,40,0.563264028118768,0.563264028118768,"p = 1","Scenario 1","30"
"95","Ur_lag.7","Ur",7,40,0.563264028118768,0.563264028118768,"p = 1","Scenario 1","30"
"96","Ur_lag.6","Ur",6,40,0.563264028118768,0.563264028118768,"p = 1","Scenario 1","30"
"97","y_lag.1","y",1,40,0.563264028118768,0.563264028118768,"p = 1","Scenario 1","30"
"98","pmm_lag.6","pmm",6,41,-2.5986481097391,2.5986481097391,"p = 1","Scenario 1","30"
"99","pmm_lag.5","pmm",5,41,-2.5986481097391,2.5986481097391,"p = 1","Scenario 1","30"
"100","pmm_lag.4","pmm",4,41,-2.5986481097391,2.5986481097391,"p = 1","Scenario 1","30"
"101","pmm_lag.3","pmm",3,41,-2.5986481097391,2.5986481097391,"p = 1","Scenario 1","30"
"102","pmm_lag.2","pmm",2,41,-2.5986481097391,2.5986481097391,"p = 1","Scenario 1","30"
"103","Ur_lag.6","Ur",6,41,-2.5986481097391,2.5986481097391,"p = 1","Scenario 1","30"
"104","Ur_lag.5","Ur",5,41,-2.5986481097391,2.5986481097391,"p = 1","Scenario 1","30"
"105","Ur_lag.4","Ur",4,41,-2.5986481097391,2.5986481097391,"p = 1","Scenario 1","30"
"106","y_lag.1","y",1,41,-2.5986481097391,2.5986481097391,"p = 1","Scenario 1","30"
"107","pmm_lag.11","pmm",11,42,1.38239763156744,1.38239763156744,"p = 1","Scenario 1","30"
"108","pmm_lag.10","pmm",10,42,1.38239763156744,1.38239763156744,"p = 1","Scenario 1","30"
"109","pmm_lag.9","pmm",9,42,1.38239763156744,1.38239763156744,"p = 1","Scenario 1","30"
"110","Wmax_lag.9","Wmax",9,42,1.38239763156744,1.38239763156744,"p = 1","Scenario 1","30"
"111","Wmax_lag.8","Wmax",8,42,1.38239763156744,1.38239763156744,"p = 1","Scenario 1","30"
"112","y_lag.1","y",1,42,1.38239763156744,1.38239763156744,"p = 1","Scenario 1","30"
"113","pmm_lag.11","pmm",11,43,1.78856292401688,1.78856292401688,"p = 1","Scenario 1","30"
"114","pmm_lag.10","pmm",10,43,1.78856292401688,1.78856292401688,"p = 1","Scenario 1","30"
"115","pmm_lag.9","pmm",9,43,1.78856292401688,1.78856292401688,"p = 1","Scenario 1","30"
"116","y_lag.1","y",1,43,1.78856292401688,1.78856292401688,"p = 1","Scenario 1","30"
"117","pmm_lag.11","pmm",11,44,1.28294074386164,1.28294074386164,"p = 1","Scenario 1","30"
"118","pmm_lag.10","pmm",10,44,1.28294074386164,1.28294074386164,"p = 1","Scenario 1","30"
"119","pmm_lag.9","pmm",9,44,1.28294074386164,1.28294074386164,"p = 1","Scenario 1","30"
"120","y_lag.1","y",1,44,1.28294074386164,1.28294074386164,"p = 1","Scenario 1","30"
"121","Wmax_lag.17","Wmax",17,45,2.90317921622263,2.90317921622263,"p = 1","Scenario 1","30"
"122","Wmax_lag.16","Wmax",16,45,2.90317921622263,2.90317921622263,"p = 1","Scenario 1","30"
"123","Wmax_lag.15","Wmax",15,45,2.90317921622263,2.90317921622263,"p = 1","Scenario 1","30"
"124","Wmax_lag.14","Wmax",14,45,2.90317921622263,2.90317921622263,"p = 1","Scenario 1","30"
"125","Wmax_lag.13","Wmax",13,45,2.90317921622263,2.90317921622263,"p = 1","Scenario 1","30"
"126","pmm_lag.11","pmm",11,45,2.90317921622263,2.90317921622263,"p = 1","Scenario 1","30"
"127","pmm_lag.10","pmm",10,45,2.90317921622263,2.90317921622263,"p = 1","Scenario 1","30"
"128","pmm_lag.9","pmm",9,45,2.90317921622263,2.90317921622263,"p = 1","Scenario 1","30"
"129","y_lag.1","y",1,45,2.90317921622263,2.90317921622263,"p = 1","Scenario 1","30"
"130","Ur_lag.7","Ur",7,46,4.90385147208775,4.90385147208775,"p = 1","Scenario 1","30"
"131","Ur_lag.6","Ur",6,46,4.90385147208775,4.90385147208775,"p = 1","Scenario 1","30"
"132","Ur_lag.5","Ur",5,46,4.90385147208775,4.90385147208775,"p = 1","Scenario 1","30"
"133","pmm_lag.11","pmm",11,46,4.90385147208775,4.90385147208775,"p = 1","Scenario 1","30"
"134","pmm_lag.10","pmm",10,46,4.90385147208775,4.90385147208775,"p = 1","Scenario 1","30"
"135","pmm_lag.9","pmm",9,46,4.90385147208775,4.90385147208775,"p = 1","Scenario 1","30"
"136","y_lag.1","y",1,46,4.90385147208775,4.90385147208775,"p = 1","Scenario 1","30"
"137","Wmax_lag.17","Wmax",17,47,-1.59569892974105,1.59569892974105,"p = 1","Scenario 1","30"
"138","Wmax_lag.16","Wmax",16,47,-1.59569892974105,1.59569892974105,"p = 1","Scenario 1","30"
"139","Wmax_lag.15","Wmax",15,47,-1.59569892974105,1.59569892974105,"p = 1","Scenario 1","30"
"140","Wmax_lag.14","Wmax",14,47,-1.59569892974105,1.59569892974105,"p = 1","Scenario 1","30"
"141","Wmax_lag.13","Wmax",13,47,-1.59569892974105,1.59569892974105,"p = 1","Scenario 1","30"
"142","St5cm_lag.8","St5cm",8,47,-1.59569892974105,1.59569892974105,"p = 1","Scenario 1","30"
"143","St5cm_lag.7","St5cm",7,47,-1.59569892974105,1.59569892974105,"p = 1","Scenario 1","30"
"144","St5cm_lag.6","St5cm",6,47,-1.59569892974105,1.59569892974105,"p = 1","Scenario 1","30"
"145","y_lag.1","y",1,47,-1.59569892974105,1.59569892974105,"p = 1","Scenario 1","30"
"146","Wmax_lag.17","Wmax",17,48,1.47131256960298,1.47131256960298,"p = 1","Scenario 1","30"
"147","Wmax_lag.16","Wmax",16,48,1.47131256960298,1.47131256960298,"p = 1","Scenario 1","30"
"148","Wmax_lag.15","Wmax",15,48,1.47131256960298,1.47131256960298,"p = 1","Scenario 1","30"
"149","Wmax_lag.14","Wmax",14,48,1.47131256960298,1.47131256960298,"p = 1","Scenario 1","30"
"150","Wmax_lag.13","Wmax",13,48,1.47131256960298,1.47131256960298,"p = 1","Scenario 1","30"
"151","St5cm_lag.6","St5cm",6,48,1.47131256960298,1.47131256960298,"p = 1","Scenario 1","30"
"152","St5cm_lag.5","St5cm",5,48,1.47131256960298,1.47131256960298,"p = 1","Scenario 1","30"
"153","St5cm_lag.4","St5cm",4,48,1.47131256960298,1.47131256960298,"p = 1","Scenario 1","30"
"154","Wmean_lag.15","Wmean",15,48,1.47131256960298,1.47131256960298,"p = 1","Scenario 1","30"
"155","Wmean_lag.14","Wmean",14,48,1.47131256960298,1.47131256960298,"p = 1","Scenario 1","30"
"156","Wmean_lag.13","Wmean",13,48,1.47131256960298,1.47131256960298,"p = 1","Scenario 1","30"
"157","Wmean_lag.12","Wmean",12,48,1.47131256960298,1.47131256960298,"p = 1","Scenario 1","30"
"158","Wmean_lag.11","Wmean",11,48,1.47131256960298,1.47131256960298,"p = 1","Scenario 1","30"
"159","y_lag.1","y",1,48,1.47131256960298,1.47131256960298,"p = 1","Scenario 1","30"
"160","Wmax_lag.17","Wmax",17,49,-3.39860298902883,3.39860298902883,"p = 1","Scenario 1","30"
"161","Wmax_lag.16","Wmax",16,49,-3.39860298902883,3.39860298902883,"p = 1","Scenario 1","30"
"162","Wmax_lag.15","Wmax",15,49,-3.39860298902883,3.39860298902883,"p = 1","Scenario 1","30"
"163","Wmax_lag.14","Wmax",14,49,-3.39860298902883,3.39860298902883,"p = 1","Scenario 1","30"
"164","Wmax_lag.13","Wmax",13,49,-3.39860298902883,3.39860298902883,"p = 1","Scenario 1","30"
"165","St5cm_lag.8","St5cm",8,49,-3.39860298902883,3.39860298902883,"p = 1","Scenario 1","30"
"166","St5cm_lag.7","St5cm",7,49,-3.39860298902883,3.39860298902883,"p = 1","Scenario 1","30"
"167","St5cm_lag.6","St5cm",6,49,-3.39860298902883,3.39860298902883,"p = 1","Scenario 1","30"
"168","Wmean_lag.15","Wmean",15,49,-3.39860298902883,3.39860298902883,"p = 1","Scenario 1","30"
"169","Wmean_lag.14","Wmean",14,49,-3.39860298902883,3.39860298902883,"p = 1","Scenario 1","30"
"170","Wmean_lag.13","Wmean",13,49,-3.39860298902883,3.39860298902883,"p = 1","Scenario 1","30"
"171","Wmean_lag.12","Wmean",12,49,-3.39860298902883,3.39860298902883,"p = 1","Scenario 1","30"
"172","Wmean_lag.11","Wmean",11,49,-3.39860298902883,3.39860298902883,"p = 1","Scenario 1","30"
"173","y_lag.1","y",1,49,-3.39860298902883,3.39860298902883,"p = 1","Scenario 1","30"
"174","Wmax_lag.8","Wmax",8,50,-0.278102331990643,0.278102331990643,"p = 1","Scenario 1","30"
"175","Wmax_lag.7","Wmax",7,50,-0.278102331990643,0.278102331990643,"p = 1","Scenario 1","30"
"176","Wmax_lag.6","Wmax",6,50,-0.278102331990643,0.278102331990643,"p = 1","Scenario 1","30"
"177","Wmax_lag.5","Wmax",5,50,-0.278102331990643,0.278102331990643,"p = 1","Scenario 1","30"
"178","Wmax_lag.4","Wmax",4,50,-0.278102331990643,0.278102331990643,"p = 1","Scenario 1","30"
"179","St5cm_lag.14","St5cm",14,50,-0.278102331990643,0.278102331990643,"p = 1","Scenario 1","30"
"180","St5cm_lag.13","St5cm",13,50,-0.278102331990643,0.278102331990643,"p = 1","Scenario 1","30"
"181","St5cm_lag.12","St5cm",12,50,-0.278102331990643,0.278102331990643,"p = 1","Scenario 1","30"
"182","pmm_lag.11","pmm",11,50,-0.278102331990643,0.278102331990643,"p = 1","Scenario 1","30"
"183","pmm_lag.10","pmm",10,50,-0.278102331990643,0.278102331990643,"p = 1","Scenario 1","30"
"184","pmm_lag.9","pmm",9,50,-0.278102331990643,0.278102331990643,"p = 1","Scenario 1","30"
"185","y_lag.1","y",1,50,-0.278102331990643,0.278102331990643,"p = 1","Scenario 1","30"
"186","Wmax_lag.8","Wmax",8,51,-0.156276677756978,0.156276677756978,"p = 1","Scenario 1","30"
"187","Wmax_lag.7","Wmax",7,51,-0.156276677756978,0.156276677756978,"p = 1","Scenario 1","30"
"188","Wmax_lag.6","Wmax",6,51,-0.156276677756978,0.156276677756978,"p = 1","Scenario 1","30"
"189","Wmax_lag.5","Wmax",5,51,-0.156276677756978,0.156276677756978,"p = 1","Scenario 1","30"
"190","Wmax_lag.4","Wmax",4,51,-0.156276677756978,0.156276677756978,"p = 1","Scenario 1","30"
"191","St5cm_lag.8","St5cm",8,51,-0.156276677756978,0.156276677756978,"p = 1","Scenario 1","30"
"192","St5cm_lag.7","St5cm",7,51,-0.156276677756978,0.156276677756978,"p = 1","Scenario 1","30"
"193","St5cm_lag.6","St5cm",6,51,-0.156276677756978,0.156276677756978,"p = 1","Scenario 1","30"
"194","Wmean_lag.15","Wmean",15,51,-0.156276677756978,0.156276677756978,"p = 1","Scenario 1","30"
"195","Wmean_lag.14","Wmean",14,51,-0.156276677756978,0.156276677756978,"p = 1","Scenario 1","30"
"196","Wmean_lag.13","Wmean",13,51,-0.156276677756978,0.156276677756978,"p = 1","Scenario 1","30"
"197","Wmean_lag.12","Wmean",12,51,-0.156276677756978,0.156276677756978,"p = 1","Scenario 1","30"
"198","Wmean_lag.11","Wmean",11,51,-0.156276677756978,0.156276677756978,"p = 1","Scenario 1","30"
"199","y_lag.1","y",1,51,-0.156276677756978,0.156276677756978,"p = 1","Scenario 1","30"
"200","Wmax_lag.8","Wmax",8,52,-1.60867433641494,1.60867433641494,"p = 1","Scenario 1","30"
"201","Wmax_lag.7","Wmax",7,52,-1.60867433641494,1.60867433641494,"p = 1","Scenario 1","30"
"202","Wmax_lag.6","Wmax",6,52,-1.60867433641494,1.60867433641494,"p = 1","Scenario 1","30"
"203","Wmax_lag.5","Wmax",5,52,-1.60867433641494,1.60867433641494,"p = 1","Scenario 1","30"
"204","Wmax_lag.4","Wmax",4,52,-1.60867433641494,1.60867433641494,"p = 1","Scenario 1","30"
"205","St5cm_lag.6","St5cm",6,52,-1.60867433641494,1.60867433641494,"p = 1","Scenario 1","30"
"206","St5cm_lag.5","St5cm",5,52,-1.60867433641494,1.60867433641494,"p = 1","Scenario 1","30"
"207","St5cm_lag.4","St5cm",4,52,-1.60867433641494,1.60867433641494,"p = 1","Scenario 1","30"
"208","y_lag.1","y",1,52,-1.60867433641494,1.60867433641494,"p = 1","Scenario 1","30"
"209","St5cm_lag.8","St5cm",8,53,1.1342853168997,1.1342853168997,"p = 1","Scenario 1","30"
"210","St5cm_lag.7","St5cm",7,53,1.1342853168997,1.1342853168997,"p = 1","Scenario 1","30"
"211","St5cm_lag.6","St5cm",6,53,1.1342853168997,1.1342853168997,"p = 1","Scenario 1","30"
"212","Wmax_lag.8","Wmax",8,53,1.1342853168997,1.1342853168997,"p = 1","Scenario 1","30"
"213","Wmax_lag.7","Wmax",7,53,1.1342853168997,1.1342853168997,"p = 1","Scenario 1","30"
"214","Wmax_lag.6","Wmax",6,53,1.1342853168997,1.1342853168997,"p = 1","Scenario 1","30"
"215","Wmax_lag.5","Wmax",5,53,1.1342853168997,1.1342853168997,"p = 1","Scenario 1","30"
"216","Wmax_lag.4","Wmax",4,53,1.1342853168997,1.1342853168997,"p = 1","Scenario 1","30"
"217","Wmean_lag.15","Wmean",15,53,1.1342853168997,1.1342853168997,"p = 1","Scenario 1","30"
"218","Wmean_lag.14","Wmean",14,53,1.1342853168997,1.1342853168997,"p = 1","Scenario 1","30"
"219","Wmean_lag.13","Wmean",13,53,1.1342853168997,1.1342853168997,"p = 1","Scenario 1","30"
"220","Wmean_lag.12","Wmean",12,53,1.1342853168997,1.1342853168997,"p = 1","Scenario 1","30"
"221","Wmean_lag.11","Wmean",11,53,1.1342853168997,1.1342853168997,"p = 1","Scenario 1","30"
"222","y_lag.1","y",1,53,1.1342853168997,1.1342853168997,"p = 1","Scenario 1","30"
"223","St5cm_lag.8","St5cm",8,54,2.74999743659379,2.74999743659379,"p = 1","Scenario 1","30"
"224","St5cm_lag.7","St5cm",7,54,2.74999743659379,2.74999743659379,"p = 1","Scenario 1","30"
"225","St5cm_lag.6","St5cm",6,54,2.74999743659379,2.74999743659379,"p = 1","Scenario 1","30"
"226","Wmax_lag.8","Wmax",8,54,2.74999743659379,2.74999743659379,"p = 1","Scenario 1","30"
"227","Wmax_lag.7","Wmax",7,54,2.74999743659379,2.74999743659379,"p = 1","Scenario 1","30"
"228","Wmax_lag.6","Wmax",6,54,2.74999743659379,2.74999743659379,"p = 1","Scenario 1","30"
"229","Wmax_lag.5","Wmax",5,54,2.74999743659379,2.74999743659379,"p = 1","Scenario 1","30"
"230","Wmax_lag.4","Wmax",4,54,2.74999743659379,2.74999743659379,"p = 1","Scenario 1","30"
"231","Wmean_lag.15","Wmean",15,54,2.74999743659379,2.74999743659379,"p = 1","Scenario 1","30"
"232","Wmean_lag.14","Wmean",14,54,2.74999743659379,2.74999743659379,"p = 1","Scenario 1","30"
"233","Wmean_lag.13","Wmean",13,54,2.74999743659379,2.74999743659379,"p = 1","Scenario 1","30"
"234","Wmean_lag.12","Wmean",12,54,2.74999743659379,2.74999743659379,"p = 1","Scenario 1","30"
"235","Wmean_lag.11","Wmean",11,54,2.74999743659379,2.74999743659379,"p = 1","Scenario 1","30"
"236","y_lag.1","y",1,54,2.74999743659379,2.74999743659379,"p = 1","Scenario 1","30"
"237","Wmax_lag.17","Wmax",17,55,-1.0343253330541,1.0343253330541,"p = 1","Scenario 1","30"
"238","Wmax_lag.16","Wmax",16,55,-1.0343253330541,1.0343253330541,"p = 1","Scenario 1","30"
"239","Wmax_lag.15","Wmax",15,55,-1.0343253330541,1.0343253330541,"p = 1","Scenario 1","30"
"240","Wmax_lag.14","Wmax",14,55,-1.0343253330541,1.0343253330541,"p = 1","Scenario 1","30"
"241","Wmax_lag.13","Wmax",13,55,-1.0343253330541,1.0343253330541,"p = 1","Scenario 1","30"
"242","Wmean_lag.17","Wmean",17,55,-1.0343253330541,1.0343253330541,"p = 1","Scenario 1","30"
"243","Wmean_lag.16","Wmean",16,55,-1.0343253330541,1.0343253330541,"p = 1","Scenario 1","30"
"244","Wmean_lag.15","Wmean",15,55,-1.0343253330541,1.0343253330541,"p = 1","Scenario 1","30"
"245","Wmean_lag.14","Wmean",14,55,-1.0343253330541,1.0343253330541,"p = 1","Scenario 1","30"
"246","Wmean_lag.13","Wmean",13,55,-1.0343253330541,1.0343253330541,"p = 1","Scenario 1","30"
"247","Wmean_lag.12","Wmean",12,55,-1.0343253330541,1.0343253330541,"p = 1","Scenario 1","30"
"248","Wmean_lag.11","Wmean",11,55,-1.0343253330541,1.0343253330541,"p = 1","Scenario 1","30"
"249","y_lag.1","y",1,55,-1.0343253330541,1.0343253330541,"p = 1","Scenario 1","30"
"250","Wmax_lag.17","Wmax",17,56,-2.45430886792589,2.45430886792589,"p = 1","Scenario 1","30"
"251","Wmax_lag.16","Wmax",16,56,-2.45430886792589,2.45430886792589,"p = 1","Scenario 1","30"
"252","Wmax_lag.15","Wmax",15,56,-2.45430886792589,2.45430886792589,"p = 1","Scenario 1","30"
"253","Wmax_lag.14","Wmax",14,56,-2.45430886792589,2.45430886792589,"p = 1","Scenario 1","30"
"254","Wmax_lag.13","Wmax",13,56,-2.45430886792589,2.45430886792589,"p = 1","Scenario 1","30"
"255","Wmean_lag.17","Wmean",17,56,-2.45430886792589,2.45430886792589,"p = 1","Scenario 1","30"
"256","Wmean_lag.16","Wmean",16,56,-2.45430886792589,2.45430886792589,"p = 1","Scenario 1","30"
"257","Wmean_lag.15","Wmean",15,56,-2.45430886792589,2.45430886792589,"p = 1","Scenario 1","30"
"258","Wmean_lag.14","Wmean",14,56,-2.45430886792589,2.45430886792589,"p = 1","Scenario 1","30"
"259","Wmean_lag.13","Wmean",13,56,-2.45430886792589,2.45430886792589,"p = 1","Scenario 1","30"
"260","Wmean_lag.12","Wmean",12,56,-2.45430886792589,2.45430886792589,"p = 1","Scenario 1","30"
