"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.171778069432128,2.21413606642339,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.219691715808759,1.98292953779813,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.254971592978914,1.93707901680151,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.195270908384846,2.13556256577169,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.261562756465409,1.91483819003914,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.285972212417946,1.88439583590024,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.201608491856707,2.16443228554893,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.249184855009981,1.93871454582261,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.263437126290436,1.92367661710791,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.198816252713888,2.1278972717237,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.269706384689734,1.90446699080297,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.253289848682391,1.92808770571046,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.279014543695296,1.43073499758603,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.292429459228173,1.38303131929816,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.416544610994762,1.25915162612098,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.307427993922682,1.45729138493746,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.315082462123725,1.4234456510347,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.472938108458281,1.25532745046197,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.334754706068836,1.37057827106322,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.328142923207928,1.35176324291597,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.416232599105631,1.26874631931946,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.368058439865175,1.38961763253276,"60",151
"23","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.366487522601091,1.37296763503146,"60",151
"24","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.460519898694182,1.27053684312232,"60",151
"25","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.00237670970351595,2.01088073858668,"30",181
"26","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.0063612059934649,1.74914794321051,"30",181
"27","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.0298322537186043,1.71547201518593,"30",181
"28","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.00885520107429338,1.819581137531,"60",151
"29","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.0156540956896991,1.55788712796311,"60",151
"30","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.0284500013874583,1.51939652124335,"60",151
"31","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.189270338759101,1.6934494065254,"30",181
"32","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.252566224981056,1.44716529175825,"30",181
"33","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.32750892646948,1.40110954286745,"30",181
"34","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.145506941822799,1.62266035982248,"60",151
"35","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.224126847967524,1.33751510352444,"60",151
"36","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.211049402487636,1.39014021396832,"60",151
"37","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.844876410226984,13.3523482335784,"30",181
"38","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.849114715196193,13.5527215065954,"30",181
"39","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.856964103438636,12.5183964789297,"30",181
"40","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.854985565362695,12.7206473354711,"60",151
"41","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.865734816770975,12.6332174671983,"60",151
"42","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.874410483013907,11.7060687065844,"60",151
"43","All climate time series + 6 lags","Light GBM","p = 1","Scenario 2",0.776681583000816,15.632622932966,"30",181
"44","All climate time series + 6 lags","Random Forests","p = 1","Scenario 2",0.845529421972136,13.7666346546034,"30",181
"45","All climate time series + 6 lags","Lasso","p = 1","Scenario 2",0.862876940231327,12.3419643064609,"30",181
"46","All climate time series + 6 lags","Light GBM","p = 1","Scenario 2",0.797530029006111,14.7438424959229,"60",151
