"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.309208795920894,2.01264611258143,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.387159638956487,1.80630128834552,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.455026292634005,1.72460468029925,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.36245168105762,1.91316915379837,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.431669983777029,1.75117217511016,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.489453970251894,1.68207662040882,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.31915833000178,1.99489744888988,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.352500524276893,1.85746722367552,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.431357154684802,1.75736182650785,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.37971297466522,1.87837039330355,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.427728206110097,1.75712841498288,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.472341359728557,1.71300394229455,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.414834830034057,1.62941113567391,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.419966763893852,1.56571475462435,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.524173420443201,1.42320690062763,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.382807681987559,1.72994748762614,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.380987003792816,1.67688630826049,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.489216489962335,1.53287701131047,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.435790338944422,1.64547722801002,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.421710058394211,1.56225931342065,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.496377153861988,1.46150027030385,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.408645106840373,1.74645145803747,"60",151
"23","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.383026691728604,1.67198607224572,"60",151
"24","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.475318559489981,1.55199216913858,"60",151
"25","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.0131118903898676,2.19408440010142,"30",181
"26","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.0292414827484521,1.86909506612653,"30",181
"27","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.0175893848478392,1.86080157263808,"30",181
"28","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.0100111727309313,2.03524716748426,"60",151
"29","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.0278976438153021,1.69939885323076,"60",151
"30","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.023583386956025,1.69589243158126,"60",151
"31","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.215351787433422,1.77020876972258,"30",181
"32","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.271686646116197,1.56638619642786,"30",181
"33","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.230789447734455,1.63698305613289,"30",181
"34","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.245358574628131,1.56402024540134,"60",151
"35","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.343028783624004,1.37082153176747,"60",151
"36","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.259262622158574,1.43112753976901,"60",151
"37","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.813391328593409,13.8596879629915,"30",181
"38","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.843197625418836,13.0582031017313,"30",181
"39","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.860516189564984,11.9116246118609,"30",181
"40","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.845032350480468,12.0065597222514,"60",151
"41","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.86036194898786,11.5808573203592,"60",151
"42","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.884838313749464,10.3744055262052,"60",151
"43","All climate time series + 6 lags","Light GBM","p = 1","Scenario 2",0.77846500408154,15.0517397861323,"30",181
"44","All climate time series + 6 lags","Random Forests","p = 1","Scenario 2",0.830535997414775,13.4313156013649,"30",181
"45","All climate time series + 6 lags","Lasso","p = 1","Scenario 2",0.861031850548888,11.936908448822,"30",181
"46","All climate time series + 6 lags","Light GBM","p = 1","Scenario 2",0.799755794257189,13.939437339605,"60",151
"47","All climate time series + 6 lags","Random Forests","p = 1","Scenario 2",0.858853977959052,11.6117663821088,"60",151
"48","All climate time series + 6 lags","Lasso","p = 1","Scenario 2",0.883340568114907,10.4554093084843,"60",151
"49","All climate time series + 3 lags","Light GBM","p = 3","Scenario 2",0.750678548729959,21.863495252039,"30",181
"50","All climate time series + 3 lags","Random Forests","p = 3","Scenario 2",0.802601049985506,19.4595161536518,"30",181
"51","All climate time series + 3 lags","Lasso","p = 3","Scenario 2",0.768788088648126,20.9861489421397,"30",181
"52","All climate time series + 3 lags","Light GBM","p = 3","Scenario 2",0.770324913503295,21.6187919978679,"60",151
"53","All climate time series + 3 lags","Random Forests","p = 3","Scenario 2",0.831950238638088,18.4875450740332,"60",151
"54","All climate time series + 3 lags","Lasso","p = 3","Scenario 2",0.790107932563567,20.5233537756686,"60",151
"55","All climate time series + 6 lags","Light GBM","p = 3","Scenario 2",0.749523690465777,21.9943613161683,"30",181
"56","All climate time series + 6 lags","Random Forests","p = 3","Scenario 2",0.802154297807609,19.4242439350049,"30",181
"57","All climate time series + 6 lags","Lasso","p = 3","Scenario 2",0.787853230337042,20.1593842820002,"30",181
"58","All climate time series + 6 lags","Light GBM","p = 3","Scenario 2",0.778181220254884,21.2661951219062,"60",151
"59","All climate time series + 6 lags","Random Forests","p = 3","Scenario 2",0.825175466918566,18.8737807154726,"60",151
"60","All climate time series + 6 lags","Lasso","p = 3","Scenario 2",0.805987813299764,19.9634557457298,"60",151
"61","All climate time series + 3 lags","Light GBM","p = 5","Scenario 2",0.704549585055886,31.8608627574981,"30",181
"62","All climate time series + 3 lags","Random Forests","p = 5","Scenario 2",0.775286223879981,27.8052486415484,"30",181
"63","All climate time series + 3 lags","Lasso","p = 5","Scenario 2",0.70508837105446,31.6272784171853,"30",181
"64","All climate time series + 3 lags","Light GBM","p = 5","Scenario 2",0.71272029979465,32.3842170149212,"60",151
"65","All climate time series + 3 lags","Random Forests","p = 5","Scenario 2",0.802990780746984,26.9793132454522,"60",151
"66","All climate time series + 3 lags","Lasso","p = 5","Scenario 2",0.718514084494935,31.7899211477874,"60",151
"67","All climate time series + 6 lags","Light GBM","p = 5","Scenario 2",0.767705541496752,28.4656600208302,"30",181
"68","All climate time series + 6 lags","Random Forests","p = 5","Scenario 2",0.804623398242859,25.6089156017663,"30",181
