"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.222726378046855,2.18751784704582,"30",181
"2","Time series reconstruction","Lasso","p = 1","Scenario 1",0.388509170876924,1.8586273769164,"30",181
"3","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.237495372549434,2.07006262270871,"30",181
"4","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.238281195334489,2.09847406315385,"60",151
"5","Time series reconstruction","Lasso","p = 1","Scenario 1",0.417345958872819,1.77110298286692,"60",151
"6","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.283976884683688,1.95823899295596,"60",151
"7","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.317874976205302,2.04705530248051,"30",181
"8","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.391701077332078,1.85136848530847,"30",181
"9","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.468667296682089,1.72663063080088,"30",181
"10","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.333300520501491,1.9895841876792,"60",151
"11","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.391943036281515,1.79888507190801,"60",151
"12","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.464440298761199,1.68668577070411,"60",151
"13","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.323529011957244,2.01303236112498,"30",181
"14","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.419427444025852,1.81113070677048,"30",181
"15","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.450639389581313,1.75608506691531,"30",181
"16","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.313610513859529,1.9945986821496,"60",151
"17","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.406305533938166,1.77658043646115,"60",151
"18","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.439249532877137,1.72524935096812,"60",151
"19","All climate time series","Light GBM","p = 1","Scenario 1",0.088278540434779,2.39686104802125,"30",181
"20","All climate time series","Random Forests","p = 1","Scenario 1",0.0536268373806749,2.33097820791805,"30",181
"21","All climate time series","Lasso","p = 1","Scenario 1",0.000818003724398686,2.39026949949598,"30",181
"22","All climate time series","Light GBM","p = 1","Scenario 1",0.097385514053417,2.32093004855886,"60",151
"23","All climate time series","Random Forests","p = 1","Scenario 1",0.0646559906907692,2.26529897430017,"60",151
"24","All climate time series","Lasso","p = 1","Scenario 1",0.0111656449532456,2.36271572128724,"60",151
"25","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.0902750111907815,1.88672149008604,"30",181
"26","Time series reconstruction","Lasso","p = 3","Scenario 1",0.107750090367252,1.70609837574905,"30",181
"27","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.0717726058257456,1.7181723973434,"30",181
"28","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.0912924837974176,1.98631210963921,"60",151
"29","Time series reconstruction","Lasso","p = 3","Scenario 1",0.122163035341501,1.78322132576316,"60",151
"30","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.0708547320820779,1.81895998561165,"60",151
"31","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.258412563646496,1.58982850232958,"30",181
"32","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.251081075530611,1.52778784329874,"30",181
"33","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.302394294441126,1.47672985848745,"30",181
"34","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.266768038337562,1.67055554432482,"60",151
"35","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.257378227255356,1.60757592254231,"60",151
"36","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.287519626541997,1.5805179672473,"60",151
"37","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.178331618382369,1.72776495413714,"30",181
"38","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.198577979955083,1.59382861924066,"30",181
"39","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.265593070012487,1.51646889496865,"30",181
"40","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.186635703219692,1.80978117967051,"60",151
"41","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.206981360691005,1.67045583229652,"60",151
"42","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.297684348724427,1.56277242163112,"60",151
"43","All climate time series","Light GBM","p = 3","Scenario 1",0.00205609677851572,2.02878377238951,"30",181
"44","All climate time series","Random Forests","p = 3","Scenario 1",0.0262925338175887,1.79561401955579,"30",181
"45","All climate time series","Lasso","p = 3","Scenario 1",0.0264051526981115,1.7650129498223,"30",181
"46","All climate time series","Light GBM","p = 3","Scenario 1",8.48412704615838e-05,2.16819718122964,"60",151
"47","All climate time series","Random Forests","p = 3","Scenario 1",0.0147860026263479,1.9292109457727,"60",151
"48","All climate time series","Lasso","p = 3","Scenario 1",0.0265242871024249,1.8686576540947,"60",151
"49","Time series reconstruction","Light GBM","p = 5","Scenario 1",0.00615600209328224,2.21375446211037,"30",181
"50","Time series reconstruction","Lasso","p = 5","Scenario 1",6.96160499067175e-05,1.8246586940704,"30",181
"51","Time series reconstruction","Random Forests","p = 5","Scenario 1",0.00392566037275946,1.90930511868721,"30",181
"52","Time series reconstruction","Light GBM","p = 5","Scenario 1",0.0200214800667959,2.29310174905455,"60",151
"53","Time series reconstruction","Lasso","p = 5","Scenario 1",0.0257882461180602,1.83911550046602,"60",151
"54","Time series reconstruction","Random Forests","p = 5","Scenario 1",0.022712416342883,1.95530411851627,"60",151
"55","Naive up to 3 lags","Light GBM","p = 5","Scenario 1",0.00632154142826078,2.16346800435095,"30",181
"56","Naive up to 3 lags","Random Forests","p = 5","Scenario 1",0.0116117697778748,1.82552609182326,"30",181
"57","Naive up to 3 lags","Lasso","p = 5","Scenario 1",0.00422479008703403,1.80187814433521,"30",181
"58","Naive up to 3 lags","Light GBM","p = 5","Scenario 1",0.000879264740927007,2.25488303177442,"60",151
"59","Naive up to 3 lags","Random Forests","p = 5","Scenario 1",0.00110197286575947,1.87835336598022,"60",151
"60","Naive up to 3 lags","Lasso","p = 5","Scenario 1",0.00468540795377233,1.82267235733177,"60",151
"61","Naive up to 6 lags","Light GBM","p = 5","Scenario 1",0.309162159634096,1.53998296899895,"30",181
"62","Naive up to 6 lags","Random Forests","p = 5","Scenario 1",0.325120295713888,1.4261610171543,"30",181
"63","Naive up to 6 lags","Lasso","p = 5","Scenario 1",0.320285594141586,1.43538083263478,"30",181
"64","Naive up to 6 lags","Light GBM","p = 5","Scenario 1",0.329797923431424,1.54207100337156,"60",151
"65","Naive up to 6 lags","Random Forests","p = 5","Scenario 1",0.343071635421563,1.43789897723948,"60",151
"66","Naive up to 6 lags","Lasso","p = 5","Scenario 1",0.298103554909574,1.49686882523148,"60",151
"67","All climate time series","Light GBM","p = 5","Scenario 1",9.71679560711766e-05,2.13200224852594,"30",181
"68","All climate time series","Random Forests","p = 5","Scenario 1",0.0113773286750469,1.85820198158617,"30",181
"69","All climate time series","Lasso","p = 5","Scenario 1",0.00068895389334868,1.80330389631967,"30",181
"70","All climate time series","Light GBM","p = 5","Scenario 1",0.000439194183973554,2.17481162054128,"60",151
