"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.264201636799095,2.16115842748116,"30",181
"2","Time series reconstruction","Lasso","p = 1","Scenario 1",0.387597464783905,1.89908442103248,"30",181
"3","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.346875510973244,2.01483134973519,"30",181
"4","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.168014489269536,2.27865459973365,"60",151
"5","Time series reconstruction","Lasso","p = 1","Scenario 1",0.277942822017373,2.03546547888694,"60",151
"6","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.246182373355204,2.10942388180809,"60",151
"7","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.274125374736221,2.16929855424577,"30",181
"8","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.364835103521807,1.9331759995845,"30",181
"9","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.411643950970396,1.85077382679759,"30",181
"10","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.197552328897889,2.29009379518722,"60",151
"11","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.261800003512518,2.05192003660372,"60",151
"12","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.316037668451871,1.96489669579775,"60",151
"13","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.250916643539075,2.22987351916103,"30",181
"14","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.389718514284167,1.91773241304362,"30",181
"15","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.401393455538058,1.87534128601171,"30",181
"16","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.1926455300736,2.32930773172037,"60",151
"17","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.305070958707139,2.02358924259685,"60",151
"18","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.31516790093415,1.972214473336,"60",151
"19","All climate time series","Light GBM","p = 1","Scenario 1",0.0306615772674637,2.6906644784011,"30",181
"20","All climate time series","Random Forests","p = 1","Scenario 1",0.0246594505037636,2.50594500649803,"30",181
"21","All climate time series","Lasso","p = 1","Scenario 1",0.0471464633559561,2.4644009227766,"30",181
"22","All climate time series","Light GBM","p = 1","Scenario 1",0.00254233618896076,2.83245710178044,"60",151
"23","All climate time series","Random Forests","p = 1","Scenario 1",0.00117203763183539,2.62058557248475,"60",151
"24","All climate time series","Lasso","p = 1","Scenario 1",0.00314032488563757,2.54925311112904,"60",151
"25","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.120356420645529,1.64958220161873,"30",181
"26","Time series reconstruction","Lasso","p = 3","Scenario 1",0.0909466100980116,1.5555508767397,"30",181
"27","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.0682377220778983,1.57260915589176,"30",181
"28","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.156932174134752,1.5590457367257,"60",151
"29","Time series reconstruction","Lasso","p = 3","Scenario 1",0.105189848198855,1.48114802036877,"60",151
"30","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.105359265012124,1.47132845096717,"60",151
"31","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.227283745235869,1.58390832593327,"30",181
"32","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.321428390312452,1.32984960399018,"30",181
"33","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.198984719326773,1.44840599180965,"30",181
"34","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.204066689891246,1.53244722736581,"60",151
"35","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.321686780021016,1.26698076741585,"60",151
"36","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.236439697824238,1.34621551764862,"60",151
"37","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.187076525658013,1.69072277645063,"30",181
"38","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.227366508221264,1.43328656698542,"30",181
"39","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.167705447272422,1.47916071655639,"30",181
"40","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.183462360279713,1.64145592968485,"60",151
"41","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.279283604714991,1.30870697015183,"60",151
"42","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.232738394184977,1.34656452724524,"60",151
"43","All climate time series","Light GBM","p = 3","Scenario 1",0.00688393564623339,1.92683492240305,"30",181
"44","All climate time series","Random Forests","p = 3","Scenario 1",0.00327167978933677,1.7172068081004,"30",181
"45","All climate time series","Lasso","p = 3","Scenario 1",0.00906744861901278,1.62430307843228,"30",181
"46","All climate time series","Light GBM","p = 3","Scenario 1",0.00602247467289834,1.86716432004081,"60",151
"47","All climate time series","Random Forests","p = 3","Scenario 1",0.00658636254971065,1.62563749714131,"60",151
"48","All climate time series","Lasso","p = 3","Scenario 1",0.0147818505766939,1.53990262816643,"60",151
"49","Time series reconstruction","Light GBM","p = 5","Scenario 1",0.21647422577558,1.96291519412448,"30",181
"50","Time series reconstruction","Lasso","p = 5","Scenario 1",0.308906770606187,1.71121130621293,"30",181
"51","Time series reconstruction","Random Forests","p = 5","Scenario 1",0.207148401913774,1.83005551983829,"30",181
"52","Time series reconstruction","Light GBM","p = 5","Scenario 1",0.276927184824418,1.87601059416267,"60",151
"53","Time series reconstruction","Lasso","p = 5","Scenario 1",0.332468193696703,1.69094312753052,"60",151
"54","Time series reconstruction","Random Forests","p = 5","Scenario 1",0.294456280793898,1.74606988087426,"60",151
"55","Naive up to 3 lags","Light GBM","p = 5","Scenario 1",0.0560314754025633,2.31467970694363,"30",181
"56","Naive up to 3 lags","Random Forests","p = 5","Scenario 1",0.0606047154747621,2.04306127431065,"30",181
"57","Naive up to 3 lags","Lasso","p = 5","Scenario 1",0.0893850835401322,2.00578554337473,"30",181
"58","Naive up to 3 lags","Light GBM","p = 5","Scenario 1",0.0300592462413237,2.40622301665808,"60",151
"59","Naive up to 3 lags","Random Forests","p = 5","Scenario 1",0.0447071977788968,2.06362865119,"60",151
"60","Naive up to 3 lags","Lasso","p = 5","Scenario 1",0.0538125883693774,2.03925330790044,"60",151
"61","Naive up to 6 lags","Light GBM","p = 5","Scenario 1",0.35676591183006,1.77943921089016,"30",181
"62","Naive up to 6 lags","Random Forests","p = 5","Scenario 1",0.439496735219721,1.5383445878229,"30",181
"63","Naive up to 6 lags","Lasso","p = 5","Scenario 1",0.435609083402689,1.54744594910518,"30",181
"64","Naive up to 6 lags","Light GBM","p = 5","Scenario 1",0.325727269402332,1.83488018007576,"60",151
