"","features_complete","feature_name","lags","feature_week","error","abs_error","Data_source","Association","Initial_training_samples"
"62","tmean_lag.7","tmean",7,34,-3.39141517511646,3.39141517511646,"p = 1","Scenario 1","30"
"63","tmean_lag.6","tmean",6,34,-3.39141517511646,3.39141517511646,"p = 1","Scenario 1","30"
"64","Ur_lag.6","Ur",6,34,-3.39141517511646,3.39141517511646,"p = 1","Scenario 1","30"
"65","Ur_lag.5","Ur",5,34,-3.39141517511646,3.39141517511646,"p = 1","Scenario 1","30"
"66","Ur_lag.4","Ur",4,34,-3.39141517511646,3.39141517511646,"p = 1","Scenario 1","30"
"67","Wmax_lag.5","Wmax",5,34,-3.39141517511646,3.39141517511646,"p = 1","Scenario 1","30"
"68","Wmax_lag.4","Wmax",4,34,-3.39141517511646,3.39141517511646,"p = 1","Scenario 1","30"
"69","Wmax_lag.3","Wmax",3,34,-3.39141517511646,3.39141517511646,"p = 1","Scenario 1","30"
"70","Wmax_lag.2","Wmax",2,34,-3.39141517511646,3.39141517511646,"p = 1","Scenario 1","30"
"71","Wmax_lag.1","Wmax",1,34,-3.39141517511646,3.39141517511646,"p = 1","Scenario 1","30"
"72","Wmean_lag.4","Wmean",4,34,-3.39141517511646,3.39141517511646,"p = 1","Scenario 1","30"
"73","Wmean_lag.3","Wmean",3,34,-3.39141517511646,3.39141517511646,"p = 1","Scenario 1","30"
"74","Wmean_lag.2","Wmean",2,34,-3.39141517511646,3.39141517511646,"p = 1","Scenario 1","30"
"75","Wmean_lag.1","Wmean",1,34,-3.39141517511646,3.39141517511646,"p = 1","Scenario 1","30"
"76","St10cm_lag.6","St10cm",6,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"77","St10cm_lag.5","St10cm",5,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"78","St10cm_lag.4","St10cm",4,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"79","tmin_lag.8","tmin",8,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"80","tmin_lag.7","tmin",7,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"81","tmin_lag.6","tmin",6,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"82","tmean_lag.8","tmean",8,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"83","tmean_lag.7","tmean",7,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"84","tmean_lag.6","tmean",6,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"85","Ur_lag.6","Ur",6,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"86","Ur_lag.5","Ur",5,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"87","Ur_lag.4","Ur",4,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"88","Wmax_lag.5","Wmax",5,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"89","Wmax_lag.4","Wmax",4,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"90","Wmax_lag.3","Wmax",3,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"91","Wmax_lag.2","Wmax",2,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"92","Wmax_lag.1","Wmax",1,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"93","Wmean_lag.5","Wmean",5,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"94","Wmean_lag.4","Wmean",4,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"95","Wmean_lag.3","Wmean",3,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"96","Wmean_lag.2","Wmean",2,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"97","Wmean_lag.1","Wmean",1,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"98","St5cm_lag.14","St5cm",14,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"99","St5cm_lag.13","St5cm",13,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"100","St5cm_lag.12","St5cm",12,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"101","y_lag.1","y",1,35,-3.07568526485314,3.07568526485314,"p = 1","Scenario 1","30"
"102","tmax_lag.8","tmax",8,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"103","tmax_lag.7","tmax",7,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"104","tmax_lag.6","tmax",6,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"105","tmin_lag.8","tmin",8,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"106","tmin_lag.7","tmin",7,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"107","tmin_lag.6","tmin",6,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"108","tmean_lag.8","tmean",8,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"109","tmean_lag.7","tmean",7,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"110","tmean_lag.6","tmean",6,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"111","Ur_lag.6","Ur",6,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"112","Ur_lag.5","Ur",5,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"113","Ur_lag.4","Ur",4,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"114","Wmax_lag.5","Wmax",5,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"115","Wmax_lag.4","Wmax",4,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"116","Wmax_lag.3","Wmax",3,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"117","Wmax_lag.2","Wmax",2,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"118","Wmax_lag.1","Wmax",1,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"119","Wmean_lag.5","Wmean",5,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"120","Wmean_lag.4","Wmean",4,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"121","Wmean_lag.3","Wmean",3,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"122","Wmean_lag.2","Wmean",2,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"123","Wmean_lag.1","Wmean",1,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"124","St5cm_lag.14","St5cm",14,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"125","St5cm_lag.13","St5cm",13,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"126","St5cm_lag.12","St5cm",12,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"127","St10cm_lag.6","St10cm",6,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"128","St10cm_lag.5","St10cm",5,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"129","St10cm_lag.4","St10cm",4,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"130","y_lag.1","y",1,36,-3.32537337646852,3.32537337646852,"p = 1","Scenario 1","30"
"131","tmax_lag.8","tmax",8,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"132","tmax_lag.7","tmax",7,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"133","tmax_lag.6","tmax",6,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"134","St10cm_lag.8","St10cm",8,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"135","St10cm_lag.7","St10cm",7,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"136","St10cm_lag.6","St10cm",6,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"137","tmin_lag.8","tmin",8,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"138","tmin_lag.7","tmin",7,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"139","tmin_lag.6","tmin",6,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"140","tmean_lag.8","tmean",8,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"141","tmean_lag.7","tmean",7,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"142","tmean_lag.6","tmean",6,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"143","Ur_lag.6","Ur",6,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"144","Ur_lag.5","Ur",5,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"145","Ur_lag.4","Ur",4,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"146","Wmax_lag.3","Wmax",3,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"147","Wmax_lag.2","Wmax",2,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"148","Wmax_lag.1","Wmax",1,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"149","Wmean_lag.5","Wmean",5,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"150","Wmean_lag.4","Wmean",4,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"151","Wmean_lag.3","Wmean",3,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"152","Wmean_lag.2","Wmean",2,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"153","Wmean_lag.1","Wmean",1,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"154","St5cm_lag.14","St5cm",14,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"155","St5cm_lag.13","St5cm",13,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"156","St5cm_lag.12","St5cm",12,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"157","y_lag.1","y",1,37,1.94774076578663,1.94774076578663,"p = 1","Scenario 1","30"
"158","tmax_lag.8","tmax",8,38,0.30601728669232,0.30601728669232,"p = 1","Scenario 1","30"
"159","tmax_lag.7","tmax",7,38,0.30601728669232,0.30601728669232,"p = 1","Scenario 1","30"
"160","tmax_lag.6","tmax",6,38,0.30601728669232,0.30601728669232,"p = 1","Scenario 1","30"
"161","tmin_lag.8","tmin",8,38,0.30601728669232,0.30601728669232,"p = 1","Scenario 1","30"
"162","tmin_lag.7","tmin",7,38,0.30601728669232,0.30601728669232,"p = 1","Scenario 1","30"
"163","tmin_lag.6","tmin",6,38,0.30601728669232,0.30601728669232,"p = 1","Scenario 1","30"
"164","tmean_lag.8","tmean",8,38,0.30601728669232,0.30601728669232,"p = 1","Scenario 1","30"
"165","tmean_lag.7","tmean",7,38,0.30601728669232,0.30601728669232,"p = 1","Scenario 1","30"
"166","tmean_lag.6","tmean",6,38,0.30601728669232,0.30601728669232,"p = 1","Scenario 1","30"
"167","Wmax_lag.3","Wmax",3,38,0.30601728669232,0.30601728669232,"p = 1","Scenario 1","30"
"168","Wmax_lag.2","Wmax",2,38,0.30601728669232,0.30601728669232,"p = 1","Scenario 1","30"
"169","Wmax_lag.1","Wmax",1,38,0.30601728669232,0.30601728669232,"p = 1","Scenario 1","30"
"170","Wmean_lag.5","Wmean",5,38,0.30601728669232,0.30601728669232,"p = 1","Scenario 1","30"
"171","Wmean_lag.4","Wmean",4,38,0.30601728669232,0.30601728669232,"p = 1","Scenario 1","30"
"172","Wmean_lag.3","Wmean",3,38,0.30601728669232,0.30601728669232,"p = 1","Scenario 1","30"
"173","Wmean_lag.2","Wmean",2,38,0.30601728669232,0.30601728669232,"p = 1","Scenario 1","30"
"174","Wmean_lag.1","Wmean",1,38,0.30601728669232,0.30601728669232,"p = 1","Scenario 1","30"
"175","St5cm_lag.14","St5cm",14,38,0.30601728669232,0.30601728669232,"p = 1","Scenario 1","30"
"176","St5cm_lag.13","St5cm",13,38,0.30601728669232,0.30601728669232,"p = 1","Scenario 1","30"
"177","St5cm_lag.12","St5cm",12,38,0.30601728669232,0.30601728669232,"p = 1","Scenario 1","30"
"178","St10cm_lag.8","St10cm",8,38,0.30601728669232,0.30601728669232,"p = 1","Scenario 1","30"
"179","St10cm_lag.7","St10cm",7,38,0.30601728669232,0.30601728669232,"p = 1","Scenario 1","30"
"180","St10cm_lag.6","St10cm",6,38,0.30601728669232,0.30601728669232,"p = 1","Scenario 1","30"
"181","y_lag.1","y",1,38,0.30601728669232,0.30601728669232,"p = 1","Scenario 1","30"
"182","tmax_lag.8","tmax",8,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"183","tmax_lag.7","tmax",7,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"184","tmax_lag.6","tmax",6,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"185","tmin_lag.8","tmin",8,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"186","tmin_lag.7","tmin",7,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"187","tmin_lag.6","tmin",6,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"188","tmean_lag.8","tmean",8,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"189","tmean_lag.7","tmean",7,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"190","tmean_lag.6","tmean",6,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"191","Wmax_lag.7","Wmax",7,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"192","Wmax_lag.6","Wmax",6,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"193","Wmax_lag.5","Wmax",5,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"194","Wmax_lag.4","Wmax",4,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"195","Wmax_lag.3","Wmax",3,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"196","Wmax_lag.2","Wmax",2,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"197","Wmax_lag.1","Wmax",1,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"198","Wmean_lag.7","Wmean",7,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"199","Wmean_lag.6","Wmean",6,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"200","Wmean_lag.5","Wmean",5,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"201","Wmean_lag.4","Wmean",4,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"202","Wmean_lag.3","Wmean",3,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"203","Wmean_lag.2","Wmean",2,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"204","Wmean_lag.1","Wmean",1,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"205","St10cm_lag.6","St10cm",6,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"206","St10cm_lag.5","St10cm",5,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"207","St10cm_lag.4","St10cm",4,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"208","y_lag.1","y",1,39,-1.8409916212433,1.8409916212433,"p = 1","Scenario 1","30"
"209","tmax_lag.8","tmax",8,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"210","tmax_lag.7","tmax",7,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"211","tmax_lag.6","tmax",6,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"212","tmin_lag.8","tmin",8,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"213","tmin_lag.7","tmin",7,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"214","tmin_lag.6","tmin",6,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"215","tmean_lag.8","tmean",8,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"216","tmean_lag.7","tmean",7,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"217","tmean_lag.6","tmean",6,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"218","Wmax_lag.7","Wmax",7,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"219","Wmax_lag.6","Wmax",6,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"220","Wmax_lag.5","Wmax",5,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"221","Wmax_lag.4","Wmax",4,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"222","Wmax_lag.3","Wmax",3,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"223","Wmax_lag.2","Wmax",2,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"224","Wmax_lag.1","Wmax",1,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"225","Wmean_lag.7","Wmean",7,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"226","Wmean_lag.6","Wmean",6,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"227","Wmean_lag.5","Wmean",5,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"228","Wmean_lag.4","Wmean",4,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"229","Wmean_lag.3","Wmean",3,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"230","Wmean_lag.2","Wmean",2,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"231","Wmean_lag.1","Wmean",1,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"232","St10cm_lag.9","St10cm",9,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"233","St10cm_lag.8","St10cm",8,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"234","St10cm_lag.7","St10cm",7,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"235","y_lag.1","y",1,40,-0.880450798264547,0.880450798264547,"p = 1","Scenario 1","30"
"236","tmax_lag.8","tmax",8,41,-0.669260503945771,0.669260503945771,"p = 1","Scenario 1","30"
"237","tmax_lag.7","tmax",7,41,-0.669260503945771,0.669260503945771,"p = 1","Scenario 1","30"
"238","tmax_lag.6","tmax",6,41,-0.669260503945771,0.669260503945771,"p = 1","Scenario 1","30"
"239","tmin_lag.8","tmin",8,41,-0.669260503945771,0.669260503945771,"p = 1","Scenario 1","30"
"240","tmin_lag.7","tmin",7,41,-0.669260503945771,0.669260503945771,"p = 1","Scenario 1","30"
"241","tmin_lag.6","tmin",6,41,-0.669260503945771,0.669260503945771,"p = 1","Scenario 1","30"
"242","tmean_lag.8","tmean",8,41,-0.669260503945771,0.669260503945771,"p = 1","Scenario 1","30"
"243","tmean_lag.7","tmean",7,41,-0.669260503945771,0.669260503945771,"p = 1","Scenario 1","30"
"244","tmean_lag.6","tmean",6,41,-0.669260503945771,0.669260503945771,"p = 1","Scenario 1","30"
"245","Wmax_lag.7","Wmax",7,41,-0.669260503945771,0.669260503945771,"p = 1","Scenario 1","30"
"246","Wmax_lag.6","Wmax",6,41,-0.669260503945771,0.669260503945771,"p = 1","Scenario 1","30"
"247","Wmax_lag.5","Wmax",5,41,-0.669260503945771,0.669260503945771,"p = 1","Scenario 1","30"
"248","Wmax_lag.4","Wmax",4,41,-0.669260503945771,0.669260503945771,"p = 1","Scenario 1","30"
"249","Wmax_lag.3","Wmax",3,41,-0.669260503945771,0.669260503945771,"p = 1","Scenario 1","30"
"250","Wmax_lag.2","Wmax",2,41,-0.669260503945771,0.669260503945771,"p = 1","Scenario 1","30"
"251","Wmax_lag.1","Wmax",1,41,-0.669260503945771,0.669260503945771,"p = 1","Scenario 1","30"
"252","Wmean_lag.7","Wmean",7,41,-0.669260503945771,0.669260503945771,"p = 1","Scenario 1","30"
"253","Wmean_lag.6","Wmean",6,41,-0.669260503945771,0.669260503945771,"p = 1","Scenario 1","30"
"254","Wmean_lag.5","Wmean",5,41,-0.669260503945771,0.669260503945771,"p = 1","Scenario 1","30"
"255","Wmean_lag.4","Wmean",4,41,-0.669260503945771,0.669260503945771,"p = 1","Scenario 1","30"
"256","Wmean_lag.3","Wmean",3,41,-0.669260503945771,0.669260503945771,"p = 1","Scenario 1","30"
"257","Wmean_lag.2","Wmean",2,41,-0.669260503945771,0.669260503945771,"p = 1","Scenario 1","30"
"258","Wmean_lag.1","Wmean",1,41,-0.669260503945771,0.669260503945771,"p = 1","Scenario 1","30"
