"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.27657919404388,2.11003412027358,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.335676648672687,1.95261267835267,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.422150541836207,1.81472382377379,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.205582168270658,2.04356364558032,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.309615086920871,1.82110212426977,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.335263399316085,1.79925803545472,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.225223345391651,2.2460679208864,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.329124288786256,1.96809249899125,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.390987847051252,1.86663332595144,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.185524212391972,2.13404208973304,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.312175291243269,1.81752064828002,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.332872110186861,1.79867978222564,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.279135080657758,1.95734399832699,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.309753259187936,1.83073761427644,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.381815020643911,1.73570992630436,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.244455244068233,2.08186488025611,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.260657256498116,1.96236308325135,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.347037704158046,1.84739074879294,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.271401164624128,1.9733025463771,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.310277702934668,1.82060179904545,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.383463579994431,1.73114314303759,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.244462505910012,2.08751493573173,"60",151
"23","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.26972118545054,1.93829652380113,"60",151
"24","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.349432350700421,1.84044480578373,"60",151
"25","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.0323878039224092,2.24416047946402,"30",181
"26","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.015039774769059,2.12643026572055,"30",181
"27","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.0348087066148493,2.07384858778404,"30",181
"28","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.0324208294242198,2.30222440160409,"60",151
"29","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.0255006945625383,2.15302979408639,"60",151
"30","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.0341627943416833,2.11344133256328,"60",151
"31","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.286011299060182,1.80730470362513,"30",181
"32","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.297647951434704,1.75826113424253,"30",181
"33","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.365044756828904,1.6624761734185,"30",181
"34","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.313325420635518,1.81911352161594,"60",151
"35","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.354752482286867,1.74706045500541,"60",151
"36","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.450003399309602,1.59651852397513,"60",151
"37","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.807167946384012,13.4180057182878,"30",181
"38","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.857974856971821,12.0243664618965,"30",181
"39","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.865849358956628,11.1497304290374,"30",181
"40","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.828737920765689,12.4465462783019,"60",151
"41","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.865996639983132,11.393021916744,"60",151
"42","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.867092115025817,10.9692782242953,"60",151
"43","All climate time series + 6 lags","Light GBM","p = 1","Scenario 2",0.786410669997108,14.0334413541124,"30",181
"44","All climate time series + 6 lags","Random Forests","p = 1","Scenario 2",0.847019753611525,12.3652659586591,"30",181
"45","All climate time series + 6 lags","Lasso","p = 1","Scenario 2",0.869391203923431,11.0860827193576,"30",181
"46","All climate time series + 6 lags","Light GBM","p = 1","Scenario 2",0.813673588402305,13.0015149258621,"60",151
"47","All climate time series + 6 lags","Random Forests","p = 1","Scenario 2",0.859156530999902,11.5786038069537,"60",151
"48","All climate time series + 6 lags","Lasso","p = 1","Scenario 2",0.866948815440718,11.0149648960763,"60",151
"49","All climate time series + 3 lags","Light GBM","p = 3","Scenario 2",0.700855537718759,23.233831326202,"30",181
"50","All climate time series + 3 lags","Random Forests","p = 3","Scenario 2",0.778551618366049,19.6947035357256,"30",181
"51","All climate time series + 3 lags","Lasso","p = 3","Scenario 2",0.77968461049402,19.6614511818357,"30",181
"52","All climate time series + 3 lags","Light GBM","p = 3","Scenario 2",0.765416920737233,20.8596160992324,"60",151
"53","All climate time series + 3 lags","Random Forests","p = 3","Scenario 2",0.818719086630384,17.7961480294323,"60",151
"54","All climate time series + 3 lags","Lasso","p = 3","Scenario 2",0.811665194760617,18.0194891579784,"60",151
"55","All climate time series + 6 lags","Light GBM","p = 3","Scenario 2",0.730231204738031,21.9357491916932,"30",181
"56","All climate time series + 6 lags","Random Forests","p = 3","Scenario 2",0.781222304172599,19.5827902439279,"30",181
"57","All climate time series + 6 lags","Lasso","p = 3","Scenario 2",0.781865750484289,19.7190684958033,"30",181
"58","All climate time series + 6 lags","Light GBM","p = 3","Scenario 2",0.789665811656411,19.678956677609,"60",151
"59","All climate time series + 6 lags","Random Forests","p = 3","Scenario 2",0.82242389888123,17.7544303920461,"60",151
"60","All climate time series + 6 lags","Lasso","p = 3","Scenario 2",0.824219645769466,17.6771991243737,"60",151
"61","All climate time series + 3 lags","Light GBM","p = 5","Scenario 2",0.77252893424112,29.4832394083666,"30",181
"62","All climate time series + 3 lags","Random Forests","p = 5","Scenario 2",0.783727395021693,28.9046181498888,"30",181
"63","All climate time series + 3 lags","Lasso","p = 5","Scenario 2",0.714488497967818,32.9074348013518,"30",181
"64","All climate time series + 3 lags","Light GBM","p = 5","Scenario 2",0.787143922659751,29.5203202005783,"60",151
"65","All climate time series + 3 lags","Random Forests","p = 5","Scenario 2",0.794658753154626,29.0989408013912,"60",151
"66","All climate time series + 3 lags","Lasso","p = 5","Scenario 2",0.704607694537119,34.600797197684,"60",151
"67","All climate time series + 6 lags","Light GBM","p = 5","Scenario 2",0.804750561167274,27.2990347599468,"30",181
"68","All climate time series + 6 lags","Random Forests","p = 5","Scenario 2",0.816539979244047,26.2337297666946,"30",181
"69","All climate time series + 6 lags","Lasso","p = 5","Scenario 2",0.824831095973189,26.8856475983586,"30",181
"70","All climate time series + 6 lags","Light GBM","p = 5","Scenario 2",0.816943985686272,27.593330814708,"60",151
"71","All climate time series + 6 lags","Random Forests","p = 5","Scenario 2",0.828544836433889,26.3465583064131,"60",151
"72","All climate time series + 6 lags","Lasso","p = 5","Scenario 2",0.822645037515278,28.0301239577769,"60",151
"73","All climate time series + 3 lags","Light GBM","p = 1","Scenario 3",0.551240552957432,35.6418996470606,"30",181
"74","All climate time series + 3 lags","Random Forests","p = 1","Scenario 3",0.595300285392409,34.0946454702639,"30",181
"75","All climate time series + 3 lags","Lasso","p = 1","Scenario 3",0.738376337614578,27.1055560440764,"30",181
"76","All climate time series + 3 lags","Light GBM","p = 1","Scenario 3",0.561905778118578,36.6451691399036,"60",151
"77","All climate time series + 3 lags","Random Forests","p = 1","Scenario 3",0.592199279095458,35.8570797678322,"60",151
"78","All climate time series + 3 lags","Lasso","p = 1","Scenario 3",0.765471323995747,26.7795147840481,"60",151
"79","All climate time series + 6 lags","Light GBM","p = 1","Scenario 3",0.486386820727101,38.2406611999654,"30",181
"80","All climate time series + 6 lags","Random Forests","p = 1","Scenario 3",0.555638917929335,35.6081312565136,"30",181
"81","All climate time series + 6 lags","Lasso","p = 1","Scenario 3",0.704095748106235,28.8130007973295,"30",181
"82","All climate time series + 6 lags","Light GBM","p = 1","Scenario 3",0.487049229689663,39.6793905323977,"60",151
"83","All climate time series + 6 lags","Random Forests","p = 1","Scenario 3",0.539766762699621,37.8286343760043,"60",151
"84","All climate time series + 6 lags","Lasso","p = 1","Scenario 3",0.728871762923462,28.8163751132737,"60",151
"85","All climate time series + 3 lags","Light GBM","p = 3","Scenario 3",0.584100313960847,42.8628479150062,"30",181
"86","All climate time series + 3 lags","Random Forests","p = 3","Scenario 3",0.6670546725736,38.9913460586904,"30",181
"87","All climate time series + 3 lags","Lasso","p = 3","Scenario 3",0.605559351771761,41.9395749794535,"30",181
"88","All climate time series + 3 lags","Light GBM","p = 3","Scenario 3",0.569484617703393,45.9682942939968,"60",151
"89","All climate time series + 3 lags","Random Forests","p = 3","Scenario 3",0.645811655202802,42.4347587732069,"60",151
"90","All climate time series + 3 lags","Lasso","p = 3","Scenario 3",0.584157036742059,45.456743449652,"60",151
"91","All climate time series + 6 lags","Light GBM","p = 3","Scenario 3",0.617663767297175,41.134829830839,"30",181
"92","All climate time series + 6 lags","Random Forests","p = 3","Scenario 3",0.687336702284957,37.3632196242368,"30",181
"93","All climate time series + 6 lags","Lasso","p = 3","Scenario 3",0.675470292694894,38.7950028075729,"30",181
"94","All climate time series + 6 lags","Light GBM","p = 3","Scenario 3",0.604051153746227,44.2193709886351,"60",151
"95","All climate time series + 6 lags","Random Forests","p = 3","Scenario 3",0.680164460671993,39.974361714263,"60",151
"96","All climate time series + 6 lags","Lasso","p = 3","Scenario 3",0.67163599090081,41.1502509038667,"60",151
