"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.249334754637029,2.14670639364626,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.293278462304161,1.92325882370653,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.301669757120605,1.92158515652309,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.270527834016557,2.05494154467847,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.313567300269047,1.85969071865479,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.275950310169147,1.9140362093508,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.2460524718105,2.14329737188936,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.261683608849391,1.9673131699929,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.300011947590954,1.91846514011914,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.247044563007907,2.09230841269146,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.287877098436121,1.89456723411361,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.279717300525039,1.9083709707309,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.237233167330925,1.54677239138932,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.321348893045532,1.42115975230281,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.32308248414773,1.41663807577538,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.243870555754297,1.58289683054098,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.31327301937633,1.47024738557255,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.331699253179888,1.45326066069476,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.302616924246036,1.47811028226027,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.333397277436868,1.40455704409491,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.329781719325481,1.41010586900436,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.286523116378918,1.54419705435517,"60",151
"23","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.32759175858014,1.44977912305422,"60",151
"24","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.331794730581082,1.45200584199514,"60",151
"25","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.00201491303268059,2.60317076864187,"30",181
"26","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.00349285194604154,2.3076677034233,"30",181
"27","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.000775549195084339,2.23101365703433,"30",181
"28","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.00433692644798728,2.59525290512726,"60",151
"29","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.000322405212195387,2.29722447157831,"60",151
"30","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.00144302540683168,2.14125449176428,"60",151
"31","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.157799553125811,2.14677174278266,"30",181
"32","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.203818616253985,1.92333248187246,"30",181
"33","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.23573818246235,1.88200623616144,"30",181
"34","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.177250647583845,2.10771360801972,"60",151
"35","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.225427641372643,1.85703283609078,"60",151
"36","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.182234119027755,1.93129367898672,"60",151
"37","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.837319385554054,14.0121781063168,"30",181
"38","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.857933092409241,13.9492291724509,"30",181
"39","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.846940655009179,13.5718420330185,"30",181
"40","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.838565241090382,14.1612079114985,"60",151
"41","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.860581543788694,14.0069612840198,"60",151
"42","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.848345021639063,13.7327142185414,"60",151
"43","All climate time series + 6 lags","Light GBM","p = 1","Scenario 2",0.804561328707113,15.3144138524403,"30",181
"44","All climate time series + 6 lags","Random Forests","p = 1","Scenario 2",0.850896821416511,14.2133959770203,"30",181
"45","All climate time series + 6 lags","Lasso","p = 1","Scenario 2",0.846082416759891,13.6963585615599,"30",181
"46","All climate time series + 6 lags","Light GBM","p = 1","Scenario 2",0.811111940520638,15.3307081467931,"60",151
"47","All climate time series + 6 lags","Random Forests","p = 1","Scenario 2",0.856863395876699,14.0789963034109,"60",151
"48","All climate time series + 6 lags","Lasso","p = 1","Scenario 2",0.853408329903747,13.5803783976727,"60",151
"49","All climate time series + 3 lags","Light GBM","p = 3","Scenario 2",0.706466666461797,24.5421108123003,"30",181
"50","All climate time series + 3 lags","Random Forests","p = 3","Scenario 2",0.801266332977907,19.7334662110601,"30",181
"51","All climate time series + 3 lags","Lasso","p = 3","Scenario 2",0.796469327491222,20.0141263267015,"30",181
"52","All climate time series + 3 lags","Light GBM","p = 3","Scenario 2",0.766762190343935,22.5197434289457,"60",151
"53","All climate time series + 3 lags","Random Forests","p = 3","Scenario 2",0.842034598039452,18.0079783076063,"60",151
"54","All climate time series + 3 lags","Lasso","p = 3","Scenario 2",0.819049929156765,19.0008348036868,"60",151
"55","All climate time series + 6 lags","Light GBM","p = 3","Scenario 2",0.743145465842242,23.298941041379,"30",181
"56","All climate time series + 6 lags","Random Forests","p = 3","Scenario 2",0.797218445455891,19.9761013510674,"30",181
"57","All climate time series + 6 lags","Lasso","p = 3","Scenario 2",0.804078396489766,19.8325747373426,"30",181
