"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.23949881805508,1.83835568490789,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.300933056429623,1.60216333970553,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.322248614618026,1.57327946827271,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.280612062011406,1.79123032287173,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.356253766907708,1.57753923739669,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.362056162041638,1.57039718034298,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.254144100471349,1.81842648726929,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.285830514562983,1.62713347793642,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.262124076210513,1.64727659183411,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.296836101458773,1.76809921844418,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.345398445924959,1.59348221984187,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.338733729342963,1.60013743233826,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.165387980930804,1.13449995294474,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.136393676944706,1.07267477783601,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.248654389467125,1.0022588068864,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.186803316199738,1.14301073690402,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.157256964251998,1.0977377423663,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.30178985436039,0.999939229082608,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.162849734847452,1.08841982547446,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.142434309307334,1.06959730617304,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.278270722854907,0.982033434305483,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.170537844614029,1.11669038144756,"60",151
"23","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.170788608454084,1.08892428181356,"60",151
"24","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.300634747104155,1.002681329784,"60",151
"25","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.000250183398865681,2.24677549686354,"30",181
"26","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.00528068346295509,1.94369808738361,"30",181
"27","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.116322592325894,1.80021135913981,"30",181
"28","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.000467437101660133,2.21437007944679,"60",151
"29","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.00611898250940414,1.94868541227081,"60",151
"30","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.12563199842658,1.82364509058858,"60",151
"31","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.211028018085595,1.73257890489145,"30",181
"32","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.270799795099637,1.58189805421293,"30",181
"33","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.445865762537941,1.4091150279988,"30",181
"34","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.271433369687197,1.6445702460884,"60",151
"35","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.330471631829041,1.56700872322421,"60",151
"36","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.493394757298674,1.3778482895824,"60",151
"37","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.838826294290105,12.4960410513962,"30",181
"38","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.871591924293538,11.8894311187353,"30",181
"39","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.868486729440306,11.3784039153063,"30",181
"40","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.832673295873132,12.8445901910149,"60",151
"41","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.879695052950942,11.5423977290528,"60",151
"42","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.88501744164893,10.8060313791291,"60",151
"43","All climate time series + 6 lags","Light GBM","p = 1","Scenario 2",0.856582025013647,11.906337532932,"30",181
"44","All climate time series + 6 lags","Random Forests","p = 1","Scenario 2",0.864526374130392,12.1956571446417,"30",181
"45","All climate time series + 6 lags","Lasso","p = 1","Scenario 2",0.866858436129404,11.550107217632,"30",181
"46","All climate time series + 6 lags","Light GBM","p = 1","Scenario 2",0.865613906308303,11.6489198209923,"60",151
"47","All climate time series + 6 lags","Random Forests","p = 1","Scenario 2",0.865620596519309,12.1658211237099,"60",151
"48","All climate time series + 6 lags","Lasso","p = 1","Scenario 2",0.877244589778218,11.1915297276586,"60",151
"49","All climate time series + 3 lags","Light GBM","p = 3","Scenario 2",0.700662982339404,24.4903185389992,"30",181
"50","All climate time series + 3 lags","Random Forests","p = 3","Scenario 2",0.784431648946184,20.8936008084798,"30",181
"51","All climate time series + 3 lags","Lasso","p = 3","Scenario 2",0.777593711240113,21.1082926913946,"30",181
"52","All climate time series + 3 lags","Light GBM","p = 3","Scenario 2",0.721751434317038,24.1192406017841,"60",151
"53","All climate time series + 3 lags","Random Forests","p = 3","Scenario 2",0.798984806458509,20.5845860988953,"60",151
"54","All climate time series + 3 lags","Lasso","p = 3","Scenario 2",0.791826189644114,20.8304228753987,"60",151
"55","All climate time series + 6 lags","Light GBM","p = 3","Scenario 2",0.699820053855057,24.6380192630956,"30",181
"56","All climate time series + 6 lags","Random Forests","p = 3","Scenario 2",0.7816946787895,20.971995272622,"30",181
"57","All climate time series + 6 lags","Lasso","p = 3","Scenario 2",0.781046276535571,21.0121187598733,"30",181
"58","All climate time series + 6 lags","Light GBM","p = 3","Scenario 2",0.724623736907852,24.1320376390039,"60",151
"59","All climate time series + 6 lags","Random Forests","p = 3","Scenario 2",0.797061154651891,20.683783517875,"60",151
"60","All climate time series + 6 lags","Lasso","p = 3","Scenario 2",0.793033615094112,20.8714246437089,"60",151
"61","All climate time series + 3 lags","Light GBM","p = 5","Scenario 2",0.72616460290611,30.9058172692557,"30",181
"62","All climate time series + 3 lags","Random Forests","p = 5","Scenario 2",0.782497264025337,27.3937617120922,"30",181
"63","All climate time series + 3 lags","Lasso","p = 5","Scenario 2",0.733556454392537,30.4702064527512,"30",181
"64","All climate time series + 3 lags","Light GBM","p = 5","Scenario 2",0.720196857131349,32.1736277061442,"60",151
"65","All climate time series + 3 lags","Random Forests","p = 5","Scenario 2",0.784466606312307,27.9449369261465,"60",151
"66","All climate time series + 3 lags","Lasso","p = 5","Scenario 2",0.712188400611883,32.5632863859794,"60",151
"67","All climate time series + 6 lags","Light GBM","p = 5","Scenario 2",0.756693125727718,28.7147240578025,"30",181
"68","All climate time series + 6 lags","Random Forests","p = 5","Scenario 2",0.810875694411,25.1636960768205,"30",181
"69","All climate time series + 6 lags","Lasso","p = 5","Scenario 2",0.808126324020261,26.5681346890862,"30",181
"70","All climate time series + 6 lags","Light GBM","p = 5","Scenario 2",0.749705131115718,30.0600353401576,"60",151
"71","All climate time series + 6 lags","Random Forests","p = 5","Scenario 2",0.815612146456113,25.7639713016193,"60",151
"72","All climate time series + 6 lags","Lasso","p = 5","Scenario 2",0.792376463677104,28.4998813905047,"60",151
"73","All climate time series + 3 lags","Light GBM","p = 1","Scenario 3",0.536742353101661,32.9379624064432,"30",181
"74","All climate time series + 3 lags","Random Forests","p = 1","Scenario 3",0.646470109707542,28.7726347095365,"30",181
"75","All climate time series + 3 lags","Lasso","p = 1","Scenario 3",0.743215284100961,24.2061589663363,"30",181
"76","All climate time series + 3 lags","Light GBM","p = 1","Scenario 3",0.520465616911401,33.9392779611088,"60",151
"77","All climate time series + 3 lags","Random Forests","p = 1","Scenario 3",0.615023953147134,30.3481533544097,"60",151
"78","All climate time series + 3 lags","Lasso","p = 1","Scenario 3",0.748506045977932,24.2803535597423,"60",151
"79","All climate time series + 6 lags","Light GBM","p = 1","Scenario 3",0.55721101588565,32.0259189651306,"30",181
"80","All climate time series + 6 lags","Random Forests","p = 1","Scenario 3",0.619849721943504,29.7779224904393,"30",181
"81","All climate time series + 6 lags","Lasso","p = 1","Scenario 3",0.735627292654656,24.5632562732333,"30",181
"82","All climate time series + 6 lags","Light GBM","p = 1","Scenario 3",0.542349045691662,32.9595555567683,"60",151
"83","All climate time series + 6 lags","Random Forests","p = 1","Scenario 3",0.605953868129912,30.7010300289822,"60",151
"84","All climate time series + 6 lags","Lasso","p = 1","Scenario 3",0.726082865487421,25.3603506030106,"60",151
"85","All climate time series + 3 lags","Light GBM","p = 3","Scenario 3",0.522333886534486,48.4048547507707,"30",181
"86","All climate time series + 3 lags","Random Forests","p = 3","Scenario 3",0.628041951029288,44.0305767099609,"30",181
"87","All climate time series + 3 lags","Lasso","p = 3","Scenario 3",0.546993877932427,46.9937926560925,"30",181
"88","All climate time series + 3 lags","Light GBM","p = 3","Scenario 3",0.503877547800189,52.4778042794193,"60",151
"89","All climate time series + 3 lags","Random Forests","p = 3","Scenario 3",0.611716826180694,47.8617858532485,"60",151
"90","All climate time series + 3 lags","Lasso","p = 3","Scenario 3",0.534764119809952,50.5281825038365,"60",151
"91","All climate time series + 6 lags","Light GBM","p = 3","Scenario 3",0.588485034630856,44.6840086752945,"30",181
"92","All climate time series + 6 lags","Random Forests","p = 3","Scenario 3",0.686242748703015,39.9543261604098,"30",181
"93","All climate time series + 6 lags","Lasso","p = 3","Scenario 3",0.682757124161327,39.5395782059285,"30",181
"94","All climate time series + 6 lags","Light GBM","p = 3","Scenario 3",0.575436268711594,48.2510416676729,"60",151
"95","All climate time series + 6 lags","Random Forests","p = 3","Scenario 3",0.673488359135157,43.6472114877588,"60",151
"96","All climate time series + 6 lags","Lasso","p = 3","Scenario 3",0.670651743352426,43.1084786946296,"60",151
"97","All climate time series + 3 lags","Light GBM","p = 5","Scenario 3",0.522333886534486,48.4048547507707,"30",181
"98","All climate time series + 3 lags","Random Forests","p = 5","Scenario 3",0.625556928427114,44.1888736091748,"30",181
"99","All climate time series + 3 lags","Lasso","p = 5","Scenario 3",0.550611166470763,46.750090702975,"30",181
"100","All climate time series + 3 lags","Light GBM","p = 5","Scenario 3",0.503877547800189,52.4778042794193,"60",151
"101","All climate time series + 3 lags","Random Forests","p = 5","Scenario 3",0.614096215168179,47.7128325337441,"60",151
"102","All climate time series + 3 lags","Lasso","p = 5","Scenario 3",0.542738619690662,50.0492543739535,"60",151
"103","All climate time series + 6 lags","Light GBM","p = 5","Scenario 3",0.588485034630856,44.6840086752945,"30",181
"104","All climate time series + 6 lags","Random Forests","p = 5","Scenario 3",0.68084546300693,40.3419541105277,"30",181
"105","All climate time series + 6 lags","Lasso","p = 5","Scenario 3",0.683114455406042,39.5994067249597,"30",181
"106","All climate time series + 6 lags","Light GBM","p = 5","Scenario 3",0.575436268711594,48.2510416676729,"60",151
"107","All climate time series + 6 lags","Random Forests","p = 5","Scenario 3",0.671262676392743,43.5837263558951,"60",151
"108","All climate time series + 6 lags","Lasso","p = 5","Scenario 3",0.672360059986478,42.7926924106757,"60",151
