"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.320894973883264,1.96640786965064,"30",181
"2","Time series reconstruction","Lasso","p = 1","Scenario 1",0.408399368661302,1.69510985202543,"30",181
"3","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.335185983230756,1.82174984940638,"30",181
"4","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.336430612587925,1.90553519398464,"60",151
"5","Time series reconstruction","Lasso","p = 1","Scenario 1",0.409104124854826,1.71647278168603,"60",151
"6","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.338736895858394,1.85099006413927,"60",151
"7","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.262776626958779,1.99438487092907,"30",181
"8","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.415283461934888,1.6635252019819,"30",181
"9","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.454754409761454,1.62535161249043,"30",181
"10","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.314233692781485,1.87424438187553,"60",151
"11","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.44457818713953,1.63974850152681,"60",151
"12","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.485057787871133,1.6079687567356,"60",151
"13","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.278275873462873,2.01003899498494,"30",181
"14","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.418438739822397,1.65744799534281,"30",181
"15","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.45349949533431,1.62076909313941,"30",181
"16","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.316131142067128,1.90348805440962,"60",151
"17","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.433138038312722,1.64939291724302,"60",151
"18","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.478777547639038,1.61214999050293,"60",151
"19","All climate time series","Light GBM","p = 1","Scenario 1",0.00824375436638223,2.4803934573117,"30",181
"20","All climate time series","Random Forests","p = 1","Scenario 1",0.0534260706197724,2.15421070471602,"30",181
"21","All climate time series","Lasso","p = 1","Scenario 1",0.0588386192789764,2.12888801296822,"30",181
"22","All climate time series","Light GBM","p = 1","Scenario 1",0.0199613743680702,2.43858700819109,"60",151
"23","All climate time series","Random Forests","p = 1","Scenario 1",0.0653024929967534,2.19465160693121,"60",151
"24","All climate time series","Lasso","p = 1","Scenario 1",0.0292696653637108,2.20385596645347,"60",151
"25","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.092027411978531,1.83235617681881,"30",181
"26","Time series reconstruction","Lasso","p = 3","Scenario 1",0.257224334374874,1.53641291189746,"30",181
"27","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.164274237639457,1.62541741843813,"30",181
"28","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.115605173404184,1.79740272882823,"60",151
"29","Time series reconstruction","Lasso","p = 3","Scenario 1",0.328052155367177,1.4759452816913,"60",151
"30","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.221760933226878,1.59831608362869,"60",151
"31","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.263392397030252,1.63737827329178,"30",181
"32","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.341176667912472,1.44411433423806,"30",181
"33","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.381650114123061,1.39755060423336,"30",181
"34","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.301358201378532,1.58672621651854,"60",151
"35","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.380863082909102,1.40962559232814,"60",151
"36","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.423638881271592,1.36313255665749,"60",151
"37","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.232323516391329,1.65993245212579,"30",181
"38","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.325406386172561,1.45988450495864,"30",181
"39","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.364684645241164,1.41608806438078,"30",181
"40","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.274008689126054,1.60488320640511,"60",151
"41","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.357294355748429,1.43590373847486,"60",151
"42","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.409381145663221,1.37935941608792,"60",151
"43","All climate time series","Light GBM","p = 3","Scenario 1",0.00204959469722745,2.10371422688613,"30",181
"44","All climate time series","Random Forests","p = 3","Scenario 1",0.00895477476048124,1.85508079276833,"30",181
"45","All climate time series","Lasso","p = 3","Scenario 1",0.00332245727297889,1.85286967575116,"30",181
"46","All climate time series","Light GBM","p = 3","Scenario 1",0.012673425765882,2.07352403787529,"60",151
"47","All climate time series","Random Forests","p = 3","Scenario 1",0.0366649290834648,1.81629989830663,"60",151
"48","All climate time series","Lasso","p = 3","Scenario 1",0.0348395662237104,1.78004068182193,"60",151
"49","Time series reconstruction","Light GBM","p = 5","Scenario 1",0.000200203111898838,3.2377236344383,"30",181
"50","Time series reconstruction","Lasso","p = 5","Scenario 1",0.00359792815322446,2.93773407441233,"30",181
"51","Time series reconstruction","Random Forests","p = 5","Scenario 1",0.000801229746728791,3.00213243721272,"30",181
"52","Time series reconstruction","Light GBM","p = 5","Scenario 1",0.00145738638138071,3.39582329580344,"60",151
"53","Time series reconstruction","Lasso","p = 5","Scenario 1",0.000914176311508505,3.11759329988687,"60",151
"54","Time series reconstruction","Random Forests","p = 5","Scenario 1",0.0113169594435145,3.18086771786301,"60",151
"55","Naive up to 3 lags","Light GBM","p = 5","Scenario 1",0.0171786021833491,3.18253939770335,"30",181
"56","Naive up to 3 lags","Random Forests","p = 5","Scenario 1",0.0148763584148841,2.97057049635183,"30",181
"57","Naive up to 3 lags","Lasso","p = 5","Scenario 1",0.0255908928038654,2.92731967824356,"30",181
"58","Naive up to 3 lags","Light GBM","p = 5","Scenario 1",0.0113557104979132,3.33474232974911,"60",151
"59","Naive up to 3 lags","Random Forests","p = 5","Scenario 1",0.00601397228210683,3.12039889911977,"60",151
"60","Naive up to 3 lags","Lasso","p = 5","Scenario 1",0.0116021605787476,3.07559607021256,"60",151
"61","Naive up to 6 lags","Light GBM","p = 5","Scenario 1",0.391788145180251,2.27923288122054,"30",181
"62","Naive up to 6 lags","Random Forests","p = 5","Scenario 1",0.480936897547677,2.11815941598312,"30",181
"63","Naive up to 6 lags","Lasso","p = 5","Scenario 1",0.381084122166402,2.23038145388157,"30",181
"64","Naive up to 6 lags","Light GBM","p = 5","Scenario 1",0.405812336728898,2.36566863779286,"60",151
"65","Naive up to 6 lags","Random Forests","p = 5","Scenario 1",0.483871442145254,2.21941947419983,"60",151
"66","Naive up to 6 lags","Lasso","p = 5","Scenario 1",0.36043027562093,2.38956236608594,"60",151
"67","All climate time series","Light GBM","p = 5","Scenario 1",0.00933428968315953,3.1738717235923,"30",181
"68","All climate time series","Random Forests","p = 5","Scenario 1",0.00947849114757164,2.9985937907802,"30",181
"69","All climate time series","Lasso","p = 5","Scenario 1",0.02147364043864,2.95923059935251,"30",181
