"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.342300175869458,1.59046410639743,"30",181
"2","Time series reconstruction","Lasso","p = 1","Scenario 1",0.428357291468295,1.45538618041336,"30",181
"3","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.268099625654855,1.65580747644122,"30",181
"4","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.353484875810735,1.57723800655943,"60",151
"5","Time series reconstruction","Lasso","p = 1","Scenario 1",0.478433038515385,1.38702664154481,"60",151
"6","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.325203863379571,1.59450645542255,"60",151
"7","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.348072575231498,1.73785263115361,"30",181
"8","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.441826735052547,1.44759240665567,"30",181
"9","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.482418651777026,1.38886670565489,"30",181
"10","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.36795333840682,1.65053810374844,"60",151
"11","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.451020935150386,1.42681186359923,"60",151
"12","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.513453886107314,1.33808867950087,"60",151
"13","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.31860398960051,1.81011997182568,"30",181
"14","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.421613645790358,1.47834205505999,"30",181
"15","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.489993706282888,1.3785413372373,"30",181
"16","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.341236864692367,1.72754523764006,"60",151
"17","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.438242754123243,1.44641024852441,"60",151
"18","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.517122456062466,1.33634073913416,"60",151
"19","All climate time series","Light GBM","p = 1","Scenario 1",0.012698445312321,2.47686351145128,"30",181
"20","All climate time series","Random Forests","p = 1","Scenario 1",0.0117287873055731,2.1573700242121,"30",181
"21","All climate time series","Lasso","p = 1","Scenario 1",0.000567085123692982,2.07564508623513,"30",181
"22","All climate time series","Light GBM","p = 1","Scenario 1",0.0117364390015456,2.50969602117505,"60",151
"23","All climate time series","Random Forests","p = 1","Scenario 1",0.0101243968033038,2.16275752707845,"60",151
"24","All climate time series","Lasso","p = 1","Scenario 1",7.732521536608e-06,2.01537953470669,"60",151
"25","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.0278367499859372,2.62962478014377,"30",181
"26","Time series reconstruction","Lasso","p = 3","Scenario 1",0.099262474696513,2.2767117817672,"30",181
"27","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.0660682980945169,2.31370363199295,"30",181
"28","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.0438471652554311,2.59143531318619,"60",151
"29","Time series reconstruction","Lasso","p = 3","Scenario 1",0.121500205205933,2.24648314477559,"60",151
"30","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.0782043430224713,2.30208827018499,"60",151
"31","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.251099508897543,2.1487991573943,"30",181
"32","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.348124041448858,1.93568021146523,"30",181
"33","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.396350541651914,1.85053052081135,"30",181
"34","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.254456813482369,2.15542495845591,"60",151
"35","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.36809773425628,1.91676923126243,"60",151
"36","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.403776989889376,1.84659039365223,"60",151
"37","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.205688387877958,2.20544490121893,"30",181
"38","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.324502336925984,1.96386091985037,"30",181
"39","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.379176909946495,1.87806713765584,"30",181
"40","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.250159181222115,2.13555864478925,"60",151
"41","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.372692237731718,1.90659457886698,"60",151
"42","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.403877079138433,1.84796399601148,"60",151
"43","All climate time series","Light GBM","p = 3","Scenario 1",0.00658541450740316,2.77311876190033,"30",181
"44","All climate time series","Random Forests","p = 3","Scenario 1",0.000611660118387178,2.53711042237469,"30",181
"45","All climate time series","Lasso","p = 3","Scenario 1",0.0115855213660166,2.45319063164988,"30",181
"46","All climate time series","Light GBM","p = 3","Scenario 1",0.00132043522195108,2.7309895998299,"60",151
"47","All climate time series","Random Forests","p = 3","Scenario 1",0.00111110487114863,2.553402625902,"60",151
"48","All climate time series","Lasso","p = 3","Scenario 1",0.0157171276941955,2.41636626369771,"60",151
"49","Time series reconstruction","Light GBM","p = 5","Scenario 1",0.000296165202319479,2.83593342274254,"30",181
"50","Time series reconstruction","Lasso","p = 5","Scenario 1",0.0136434293782412,2.3986449652915,"30",181
"51","Time series reconstruction","Random Forests","p = 5","Scenario 1",0.00126303279376668,2.53890715463661,"30",181
"52","Time series reconstruction","Light GBM","p = 5","Scenario 1",0.00101439807481513,2.78919082653284,"60",151
"53","Time series reconstruction","Lasso","p = 5","Scenario 1",0.00180189066834267,2.39217426727451,"60",151
"54","Time series reconstruction","Random Forests","p = 5","Scenario 1",9.81202355226119e-05,2.47092932587433,"60",151
"55","Naive up to 3 lags","Light GBM","p = 5","Scenario 1",0.00106237662756742,2.83158198292233,"30",181
"56","Naive up to 3 lags","Random Forests","p = 5","Scenario 1",5.65917472436311e-05,2.46381081067365,"30",181
"57","Naive up to 3 lags","Lasso","p = 5","Scenario 1",0.00048583387234224,2.38801979157984,"30",181
"58","Naive up to 3 lags","Light GBM","p = 5","Scenario 1",0.000473850473875587,2.73316750508809,"60",151
"59","Naive up to 3 lags","Random Forests","p = 5","Scenario 1",0.000260988464931807,2.32013311289845,"60",151
"60","Naive up to 3 lags","Lasso","p = 5","Scenario 1",0.000597741565865219,2.25271102058091,"60",151
"61","Naive up to 6 lags","Light GBM","p = 5","Scenario 1",0.203725656497265,2.24143278104474,"30",181
"62","Naive up to 6 lags","Random Forests","p = 5","Scenario 1",0.280305739724625,1.9688421590387,"30",181
"63","Naive up to 6 lags","Lasso","p = 5","Scenario 1",0.325875466234877,1.90757020301111,"30",181
"64","Naive up to 6 lags","Light GBM","p = 5","Scenario 1",0.2050915128932,2.13024581200321,"60",151
"65","Naive up to 6 lags","Random Forests","p = 5","Scenario 1",0.270249150307099,1.8722499966949,"60",151
"66","Naive up to 6 lags","Lasso","p = 5","Scenario 1",0.316253804970351,1.81577362473157,"60",151
"67","All climate time series","Light GBM","p = 5","Scenario 1",0.00163014711287203,2.73643617756368,"30",181
"68","All climate time series","Random Forests","p = 5","Scenario 1",0.0148186161950923,2.55636702946526,"30",181
"69","All climate time series","Lasso","p = 5","Scenario 1",0.000132954315512719,2.39345746540092,"30",181
"70","All climate time series","Light GBM","p = 5","Scenario 1",0.000868177537325386,2.58821040623546,"60",151
"71","All climate time series","Random Forests","p = 5","Scenario 1",0.0101470707544164,2.43329468979113,"60",151
"72","All climate time series","Lasso","p = 5","Scenario 1",0.0113882069504079,2.18519001780204,"60",151
"73","Time series reconstruction","Light GBM","p = 1","Scenario 2",0.635342889408739,21.2992773724914,"30",181
"74","Time series reconstruction","Lasso","p = 1","Scenario 2",0.730559791028409,18.0692348094248,"30",181
"75","Time series reconstruction","Random Forests","p = 1","Scenario 2",0.648917083592989,21.2584910630776,"30",181
"76","Time series reconstruction","Light GBM","p = 1","Scenario 2",0.711485655678909,18.6602353165828,"60",151
"77","Time series reconstruction","Lasso","p = 1","Scenario 2",0.786201803487305,15.8538996397915,"60",151
"78","Time series reconstruction","Random Forests","p = 1","Scenario 2",0.747757375011379,18.1714881208083,"60",151
"79","Naive up to 3 lags","Light GBM","p = 1","Scenario 2",0.673987708783607,20.184606835082,"30",181
"80","Naive up to 3 lags","Random Forests","p = 1","Scenario 2",0.731662472695898,17.9409675432667,"30",181
"81","Naive up to 3 lags","Lasso","p = 1","Scenario 2",0.767682400588243,16.7051762947233,"30",181
"82","Naive up to 3 lags","Light GBM","p = 1","Scenario 2",0.734945040904482,17.9711008558325,"60",151
"83","Naive up to 3 lags","Random Forests","p = 1","Scenario 2",0.760465844433587,16.7621542528958,"60",151
"84","Naive up to 3 lags","Lasso","p = 1","Scenario 2",0.785990893692397,15.8320448915779,"60",151
"85","Naive up to 6 lags","Light GBM","p = 1","Scenario 2",0.665987251651899,20.3129890704571,"30",181
"86","Naive up to 6 lags","Random Forests","p = 1","Scenario 2",0.719876068160311,18.3792643141491,"30",181
"87","Naive up to 6 lags","Lasso","p = 1","Scenario 2",0.769776971392419,16.5858217523358,"30",181
"88","Naive up to 6 lags","Light GBM","p = 1","Scenario 2",0.705784065407458,18.8544111248352,"60",151
"89","Naive up to 6 lags","Random Forests","p = 1","Scenario 2",0.748886018042096,17.1606171436736,"60",151
"90","Naive up to 6 lags","Lasso","p = 1","Scenario 2",0.789221580625527,15.7429165600233,"60",151
"91","All climate time series","Light GBM","p = 1","Scenario 2",0.401872669429497,28.6758393011258,"30",181
"92","All climate time series","Random Forests","p = 1","Scenario 2",0.629530874001657,23.2148179092338,"30",181
"93","All climate time series","Lasso","p = 1","Scenario 2",0.616162673213486,23.2860367229647,"30",181
"94","All climate time series","Light GBM","p = 1","Scenario 2",0.50305307587135,25.3622033768085,"60",151
"95","All climate time series","Random Forests","p = 1","Scenario 2",0.671658574807027,21.1382460151817,"60",151
"96","All climate time series","Lasso","p = 1","Scenario 2",0.667560376949992,21.0024731836632,"60",151
"97","Time series reconstruction","Light GBM","p = 3","Scenario 2",0.580556493837964,29.7700705794026,"30",181
"98","Time series reconstruction","Lasso","p = 3","Scenario 2",0.661635429068853,25.4643010759784,"30",181
"99","Time series reconstruction","Random Forests","p = 3","Scenario 2",0.612048832138526,27.30975983998,"30",181
"100","Time series reconstruction","Light GBM","p = 3","Scenario 2",0.592515781147607,30.0811769761802,"60",151
"101","Time series reconstruction","Lasso","p = 3","Scenario 2",0.675638807236585,25.3648586062164,"60",151
"102","Time series reconstruction","Random Forests","p = 3","Scenario 2",0.667248509705405,25.8035885836893,"60",151
"103","Naive up to 3 lags","Light GBM","p = 3","Scenario 2",0.6246470711533,29.3453187798926,"30",181
"104","Naive up to 3 lags","Random Forests","p = 3","Scenario 2",0.676221980522914,25.2686109516709,"30",181
"105","Naive up to 3 lags","Lasso","p = 3","Scenario 2",0.670089638032944,25.3183208187811,"30",181
"106","Naive up to 3 lags","Light GBM","p = 3","Scenario 2",0.629315735510869,30.036758190051,"60",151
"107","Naive up to 3 lags","Random Forests","p = 3","Scenario 2",0.689781115850338,25.4118204960836,"60",151
"108","Naive up to 3 lags","Lasso","p = 3","Scenario 2",0.686904582534308,24.9751081913887,"60",151
"109","Naive up to 6 lags","Light GBM","p = 3","Scenario 2",0.59321163394284,29.9094423899638,"30",181
"110","Naive up to 6 lags","Random Forests","p = 3","Scenario 2",0.663406297040491,25.6493895706176,"30",181
"111","Naive up to 6 lags","Lasso","p = 3","Scenario 2",0.634912949125639,26.8950949854681,"30",181
"112","Naive up to 6 lags","Light GBM","p = 3","Scenario 2",0.605401052386675,30.2474017109457,"60",151
"113","Naive up to 6 lags","Random Forests","p = 3","Scenario 2",0.695426578454821,25.0095575308695,"60",151
"114","Naive up to 6 lags","Lasso","p = 3","Scenario 2",0.642348757162392,27.1361934851471,"60",151
"115","All climate time series","Light GBM","p = 3","Scenario 2",0.145977703742543,43.4797857598513,"30",181
