"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.182864389047459,2.2064287451883,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.270461169582101,1.91142795871963,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.34908672914029,1.79128948853268,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.188486469360542,2.18712830590949,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.278531586727402,1.87594809412974,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.342712123481054,1.77237590644842,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.259227218038657,2.04918502496231,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.286365600505179,1.89333318894768,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.322380386506527,1.8276578233883,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.29707696428004,1.9712591449515,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.308011432263553,1.83610325247395,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.350129010837795,1.76404284627211,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.260699617813905,1.80224879045233,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.313524030975607,1.65714026749613,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.315828553121655,1.66085765056777,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.178593801204607,1.91175442979471,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.205379554952617,1.78241205799367,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.217578409853971,1.77264551043259,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.270148431838686,1.80087701862975,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.311404157706434,1.65253535427819,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.295093891576336,1.68595546544025,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.182921734835904,1.91664419504855,"60",151
"23","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.205364736173672,1.77153464648628,"60",151
"24","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.209735102857204,1.77676560779087,"60",151
"25","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.00358227456126771,2.29697549159512,"30",181
"26","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.000244781284267954,2.15347068291328,"30",181
"27","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.0306739325535727,2.08808313616758,"30",181
"28","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.00053353484333074,2.390643107673,"60",151
"29","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.000348866777793592,2.22126911059701,"60",151
"30","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.00821958235432655,2.18416106202982,"60",151
"31","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.360442676676824,1.67294649612307,"30",181
"32","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.315537882701457,1.70713880307879,"30",181
"33","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.341733164125698,1.6700921215474,"30",181
"34","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.357734811202421,1.70164876487402,"60",151
"35","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.305248154114635,1.74700215985812,"60",151
"36","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.341716309624733,1.69355535403821,"60",151
"37","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.795916234058737,15.1134819260707,"30",181
"38","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.844449132717485,13.7684846586483,"30",181
"39","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.869031608609325,12.0126174824112,"30",181
"40","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.817074929948152,14.0370031722212,"60",151
"41","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.864476207486467,12.4966528609628,"60",151
"42","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.88205001916658,11.2600295502459,"60",151
"43","All climate time series + 6 lags","Light GBM","p = 1","Scenario 2",0.728396898710893,17.1875851585075,"30",181
"44","All climate time series + 6 lags","Random Forests","p = 1","Scenario 2",0.837534356271325,14.0713494774517,"30",181
"45","All climate time series + 6 lags","Lasso","p = 1","Scenario 2",0.871806319187288,11.9287799357911,"30",181
"46","All climate time series + 6 lags","Light GBM","p = 1","Scenario 2",0.74329278498497,16.5217640613921,"60",151
"47","All climate time series + 6 lags","Random Forests","p = 1","Scenario 2",0.8602245209731,12.7024484305128,"60",151
"48","All climate time series + 6 lags","Lasso","p = 1","Scenario 2",0.875068051345839,11.6224647547567,"60",151
"49","All climate time series + 3 lags","Light GBM","p = 3","Scenario 2",0.674278341356571,24.3006060349014,"30",181
"50","All climate time series + 3 lags","Random Forests","p = 3","Scenario 2",0.797335856899064,19.0395183543914,"30",181
"51","All climate time series + 3 lags","Lasso","p = 3","Scenario 2",0.781920024582626,19.7272005397608,"30",181
"52","All climate time series + 3 lags","Light GBM","p = 3","Scenario 2",0.701808640157735,23.5238658387668,"60",151
