"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.188802614758266,2.0358794874323,"30",181
"2","Time series reconstruction","Lasso","p = 1","Scenario 1",0.343322821530469,1.80022601049147,"30",181
"3","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.251794724146497,1.89984273663657,"30",181
"4","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.206440836988508,2.00519453195764,"60",151
"5","Time series reconstruction","Lasso","p = 1","Scenario 1",0.325326412851751,1.80626499468479,"60",151
"6","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.279059601922325,1.86308934409018,"60",151
"7","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.286677072961104,1.92127071629719,"30",181
"8","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.38167812892365,1.69272920920118,"30",181
"9","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.374342424792675,1.74941181543277,"30",181
"10","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.354532922945371,1.78419056864642,"60",151
"11","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.428773782001253,1.61297308872452,"60",151
"12","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.417599941977698,1.69580917820117,"60",151
"13","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.221107935913706,2.02400783281493,"30",181
"14","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.352481075746477,1.73385123925857,"30",181
"15","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.355109970970276,1.77252639807968,"30",181
"16","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.25475580072669,1.97951005273431,"60",151
"17","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.383435146295563,1.67664501640879,"60",151
"18","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.410831296386539,1.69780935642389,"60",151
"19","All climate time series","Light GBM","p = 1","Scenario 1",0.0193692171138336,2.43989598294718,"30",181
"20","All climate time series","Random Forests","p = 1","Scenario 1",0.0464902905954267,2.21341342478485,"30",181
"21","All climate time series","Lasso","p = 1","Scenario 1",0.0490847878576345,2.17604467375792,"30",181
