"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.212823937889909,1.75156917780065,"30",181
"2","Time series reconstruction","Lasso","p = 1","Scenario 1",0.348640541836294,1.46842384253754,"30",181
"3","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.260254268369496,1.56224662476705,"30",181
"4","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.236760252998799,1.59932178076457,"60",151
"5","Time series reconstruction","Lasso","p = 1","Scenario 1",0.353980579950465,1.34995933598795,"60",151
"6","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.301506490320511,1.40875543668569,"60",151
"7","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.253946481694896,1.74624845760343,"30",181
"8","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.355232346362436,1.47639626919537,"30",181
"9","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.386222212392292,1.44668036686545,"30",181
"10","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.256333076806415,1.57759644962818,"60",151
"11","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.315770059323117,1.40275929791356,"60",151
"12","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.36784557855688,1.34939090837544,"60",151
"13","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.23918444389644,1.76115933516668,"30",181
"14","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.311556523145454,1.5208976880358,"30",181
"15","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.368087547714714,1.4712232004032,"30",181
"16","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.194435079097389,1.67868372441312,"60",151
"17","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.278363620422222,1.435816551902,"60",151
"18","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.345769625538252,1.37498672248543,"60",151
"19","All climate time series","Light GBM","p = 1","Scenario 1",0.0468513845696661,2.10237647093876,"30",181
"20","All climate time series","Random Forests","p = 1","Scenario 1",0.100903954425961,1.78255757581767,"30",181
"21","All climate time series","Lasso","p = 1","Scenario 1",0.0640149555893245,1.84730182258909,"30",181
"22","All climate time series","Light GBM","p = 1","Scenario 1",0.063347218784064,1.94819661550039,"60",151
"23","All climate time series","Random Forests","p = 1","Scenario 1",0.0700710782660871,1.71268102955549,"60",151
"24","All climate time series","Lasso","p = 1","Scenario 1",0.0351055644191094,1.74270606052477,"60",151
"25","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.156412534180959,2.1080747890711,"30",181
"26","Time series reconstruction","Lasso","p = 3","Scenario 1",0.218352469184889,1.88088828446172,"30",181
"27","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.136324395605797,1.9851855711175,"30",181
"28","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.312148912653573,1.58075316113565,"60",151
"29","Time series reconstruction","Lasso","p = 3","Scenario 1",0.275290938641778,1.49478830379556,"60",151
