"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.378307342683207,1.87207677182507,"30",181
"2","Time series reconstruction","Lasso","p = 1","Scenario 1",0.449586973408265,1.7211471523231,"30",181
"3","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.375211256636202,1.8333800834955,"30",181
"4","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.382542284524414,1.73478602447943,"60",151
"5","Time series reconstruction","Lasso","p = 1","Scenario 1",0.469098331343632,1.55412213437287,"60",151
"6","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.396644382626192,1.67447243769019,"60",151
"7","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.405970221396405,1.81237338797366,"30",181
"8","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.518294915254089,1.59567322609496,"30",181
"9","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.491619796019966,1.64297412803282,"30",181
"10","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.363837319447436,1.6911472375601,"60",151
"11","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.488960512839531,1.47876661366243,"60",151
"12","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.484669899160886,1.50494560972695,"60",151
"13","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.396154693913604,1.82635372684894,"30",181
"14","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.499470297625005,1.62677762832675,"30",181
"15","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.468851205303641,1.6778914168427,"30",181
"16","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.406319844317135,1.63548347445123,"60",151
"17","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.481267743658075,1.49120664544235,"60",151
"18","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.488441633992237,1.50110056713764,"60",151
"19","All climate time series","Light GBM","p = 1","Scenario 1",0.0102165206286828,2.62246045663948,"30",181
"20","All climate time series","Random Forests","p = 1","Scenario 1",0.0278757313461409,2.33907635970124,"30",181
"21","All climate time series","Lasso","p = 1","Scenario 1",1.92955171998926e-05,2.35530439670929,"30",181
"22","All climate time series","Light GBM","p = 1","Scenario 1",0.0357927627552021,2.40363728879634,"60",151
"23","All climate time series","Random Forests","p = 1","Scenario 1",0.0578244442752835,2.1851862203637,"60",151
"24","All climate time series","Lasso","p = 1","Scenario 1",0.0620204935524172,2.14196176260127,"60",151
"25","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.0650081726501828,1.87969909987528,"30",181
"26","Time series reconstruction","Lasso","p = 3","Scenario 1",0.132433027371698,1.59286932216053,"30",181
"27","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.0799279944015205,1.65224095670911,"30",181
"28","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.0856970129260819,1.83032373572824,"60",151
"29","Time series reconstruction","Lasso","p = 3","Scenario 1",0.158065359002121,1.5414056182342,"60",151
"30","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.113673214315176,1.60447704327404,"60",151
"31","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.186004981081797,1.76285875320997,"30",181
"32","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.242535626740815,1.48759460377098,"30",181
"33","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.234405118703762,1.51150766787217,"30",181
"34","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.138082238971221,1.80869805045878,"60",151
"35","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.228793912775371,1.48371301089014,"60",151
"36","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.230824057174775,1.48188679368429,"60",151
"37","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.156788688926322,1.76888369385895,"30",181
"38","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.2070330696459,1.54122698585371,"30",181
"39","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.207096172924266,1.54388336841752,"30",181
"40","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.166154266377861,1.71965068285157,"60",151
"41","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.197601668650881,1.53645810334691,"60",151
"42","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.200867743195866,1.5111916994755,"60",151
"43","All climate time series","Light GBM","p = 3","Scenario 1",0.0138423442801922,1.97612029940112,"30",181
"44","All climate time series","Random Forests","p = 3","Scenario 1",0.014986665160171,1.77013555624509,"30",181
"45","All climate time series","Lasso","p = 3","Scenario 1",0.000411246285255174,1.78185250878952,"30",181
"46","All climate time series","Light GBM","p = 3","Scenario 1",0.03118128734315,1.88633433064342,"60",151
"47","All climate time series","Random Forests","p = 3","Scenario 1",0.0438183994554996,1.68501405661596,"60",151
"48","All climate time series","Lasso","p = 3","Scenario 1",0.0346493174769108,1.65001718059231,"60",151
"49","Time series reconstruction","Light GBM","p = 5","Scenario 1",0.00184278207446899,2.04167782103396,"30",181
"50","Time series reconstruction","Lasso","p = 5","Scenario 1",0.00408520378100218,1.78351091187519,"30",181
"51","Time series reconstruction","Random Forests","p = 5","Scenario 1",0.000364648392348872,1.81830092737487,"30",181
"52","Time series reconstruction","Light GBM","p = 5","Scenario 1",0.00887295954129153,2.10924696944121,"60",151
"53","Time series reconstruction","Lasso","p = 5","Scenario 1",0.0172831960074216,1.77482280609817,"60",151
"54","Time series reconstruction","Random Forests","p = 5","Scenario 1",0.00292696286263087,1.87249221569257,"60",151
"55","Naive up to 3 lags","Light GBM","p = 5","Scenario 1",0.0183949417764772,1.97591916798158,"30",181
"56","Naive up to 3 lags","Random Forests","p = 5","Scenario 1",0.0278477627838029,1.79025894123043,"30",181
"57","Naive up to 3 lags","Lasso","p = 5","Scenario 1",0.0298159416509521,1.7757435138944,"30",181
"58","Naive up to 3 lags","Light GBM","p = 5","Scenario 1",0.00511388874389406,2.05749335192321,"60",151
"59","Naive up to 3 lags","Random Forests","p = 5","Scenario 1",0.0166296111828761,1.83209325902509,"60",151
"60","Naive up to 3 lags","Lasso","p = 5","Scenario 1",0.0186516755228684,1.81657933764099,"60",151
"61","Naive up to 6 lags","Light GBM","p = 5","Scenario 1",0.199613997524946,1.67554469515786,"30",181
"62","Naive up to 6 lags","Random Forests","p = 5","Scenario 1",0.292650790689408,1.45304409644198,"30",181
"63","Naive up to 6 lags","Lasso","p = 5","Scenario 1",0.258101959808386,1.50970641385168,"30",181
"64","Naive up to 6 lags","Light GBM","p = 5","Scenario 1",0.180772340093022,1.76810780391813,"60",151
"65","Naive up to 6 lags","Random Forests","p = 5","Scenario 1",0.276942347123585,1.50203068593662,"60",151
"66","Naive up to 6 lags","Lasso","p = 5","Scenario 1",0.256421392527368,1.53557834979606,"60",151
"67","All climate time series","Light GBM","p = 5","Scenario 1",0.00474768922471262,2.00195530911149,"30",181
"68","All climate time series","Random Forests","p = 5","Scenario 1",4.96574852488139e-08,1.86494991577322,"30",181
"69","All climate time series","Lasso","p = 5","Scenario 1",0.00239991736673069,1.81097936380621,"30",181
"70","All climate time series","Light GBM","p = 5","Scenario 1",0.00754996034215703,2.01942490126151,"60",151
"71","All climate time series","Random Forests","p = 5","Scenario 1",0.000131333514731357,1.89702488794674,"60",151
"72","All climate time series","Lasso","p = 5","Scenario 1",0.000941479406968163,1.83810547715221,"60",151
"73","Time series reconstruction","Light GBM","p = 1","Scenario 2",0.558842788735406,21.6000532399428,"30",181
"74","Time series reconstruction","Lasso","p = 1","Scenario 2",0.709132704720729,17.497052674385,"30",181
"75","Time series reconstruction","Random Forests","p = 1","Scenario 2",0.584706845118539,21.2189653810637,"30",181
"76","Time series reconstruction","Light GBM","p = 1","Scenario 2",0.653409489486638,18.5768320818005,"60",151
"77","Time series reconstruction","Lasso","p = 1","Scenario 2",0.783349971741793,14.6588717009926,"60",151
"78","Time series reconstruction","Random Forests","p = 1","Scenario 2",0.700917964874638,17.7509177666147,"60",151
"79","Naive up to 3 lags","Light GBM","p = 1","Scenario 2",0.603640250748124,20.5085796377531,"30",181
"80","Naive up to 3 lags","Random Forests","p = 1","Scenario 2",0.696323743944889,17.6393088659041,"30",181
"81","Naive up to 3 lags","Lasso","p = 1","Scenario 2",0.740487459745261,16.2865120705639,"30",181
"82","Naive up to 3 lags","Light GBM","p = 1","Scenario 2",0.606172658315847,19.9314613434884,"60",151
"83","Naive up to 3 lags","Random Forests","p = 1","Scenario 2",0.720847866367935,16.5791458861575,"60",151
"84","Naive up to 3 lags","Lasso","p = 1","Scenario 2",0.775131652808875,14.9463300423167,"60",151
"85","Naive up to 6 lags","Light GBM","p = 1","Scenario 2",0.670269747308423,18.7251197437122,"30",181
"86","Naive up to 6 lags","Random Forests","p = 1","Scenario 2",0.714158624558899,17.2338213702234,"30",181
"87","Naive up to 6 lags","Lasso","p = 1","Scenario 2",0.740923676188973,16.2769511532825,"30",181
"88","Naive up to 6 lags","Light GBM","p = 1","Scenario 2",0.655648415590548,18.8481480105102,"60",151
"89","Naive up to 6 lags","Random Forests","p = 1","Scenario 2",0.718361964766047,16.7125077708642,"60",151
"90","Naive up to 6 lags","Lasso","p = 1","Scenario 2",0.772254639244929,15.04899530167,"60",151
"91","All climate time series","Light GBM","p = 1","Scenario 2",0.418967695418815,25.3186598206001,"30",181
"92","All climate time series","Random Forests","p = 1","Scenario 2",0.584648361047345,21.8060071965344,"30",181
"93","All climate time series","Lasso","p = 1","Scenario 2",0.586351259207922,21.9591340190384,"30",181
"94","All climate time series","Light GBM","p = 1","Scenario 2",0.461604810674534,23.9523675676314,"60",151
"95","All climate time series","Random Forests","p = 1","Scenario 2",0.59601697132996,20.7469411238358,"60",151
"96","All climate time series","Lasso","p = 1","Scenario 2",0.610907382854837,20.623026312896,"60",151
"97","Time series reconstruction","Light GBM","p = 3","Scenario 2",0.580942713580396,29.0943235893381,"30",181
"98","Time series reconstruction","Lasso","p = 3","Scenario 2",0.650593485679409,25.206821845871,"30",181
"99","Time series reconstruction","Random Forests","p = 3","Scenario 2",0.61221343755859,26.6889585071786,"30",181
"100","Time series reconstruction","Light GBM","p = 3","Scenario 2",0.643689390332459,27.2666216311998,"60",151
"101","Time series reconstruction","Lasso","p = 3","Scenario 2",0.68088421112919,23.9545494256523,"60",151
"102","Time series reconstruction","Random Forests","p = 3","Scenario 2",0.690925338074201,23.8669782677943,"60",151
"103","Naive up to 3 lags","Light GBM","p = 3","Scenario 2",0.652385848646342,28.6657032896601,"30",181
"104","Naive up to 3 lags","Random Forests","p = 3","Scenario 2",0.684875423233475,25.0019178306747,"30",181
"105","Naive up to 3 lags","Lasso","p = 3","Scenario 2",0.695604287372135,23.8430806249966,"30",181
"106","Naive up to 3 lags","Light GBM","p = 3","Scenario 2",0.63846945431605,29.8356374450741,"60",151
"107","Naive up to 3 lags","Random Forests","p = 3","Scenario 2",0.689694660045571,25.0497181000626,"60",151
"108","Naive up to 3 lags","Lasso","p = 3","Scenario 2",0.694214985560048,23.6023310623429,"60",151
"109","Naive up to 6 lags","Light GBM","p = 3","Scenario 2",0.646121729740258,27.827612594809,"30",181
"110","Naive up to 6 lags","Random Forests","p = 3","Scenario 2",0.690437133833269,24.5868854587522,"30",181
