"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.151948220654863,2.08451076855292,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.201579687454197,1.91612195451313,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.302303668640976,1.79309722936661,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.173109901099094,1.94807639295582,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.242294539706924,1.7610053592641,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.350420585304261,1.63683553066385,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.168210856839028,2.08748752529426,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.207438786475001,1.91596779795307,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.272416372868768,1.82319420197468,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.202886961801217,1.93890477703821,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.233529721034893,1.77736570779815,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.306491003849854,1.6817660898612,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.0892320225489202,2.11827290657051,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.1945765688497,1.81817732083872,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.306256181034191,1.68526682191273,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.0890653522640661,2.20527090338534,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.17091389300228,1.92177615173579,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.280702424066989,1.78515617352347,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.184713182002506,1.91042245385498,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.233733258363921,1.76968418772006,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.30004518878597,1.69214923273381,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.176724094620722,2.00066482913169,"60",151
"23","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.201649056141745,1.87427019134629,"60",151
"24","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.274922154632603,1.79159814047932,"60",151
"25","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.0327807830860427,1.95204020911353,"30",181
"26","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.0343291239348435,1.73008541874412,"30",181
"27","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.0488124354541289,1.70365685418147,"30",181
"28","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.0384326898702062,1.9422387577824,"60",151
"29","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.0745971512057097,1.67942511502251,"60",151
"30","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.0487454369845442,1.69652340927044,"60",151
"31","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.222649393652015,1.68924846380854,"30",181
"32","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.294615139404018,1.45470386022642,"30",181
"33","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.349811192460345,1.39732865698318,"30",181
"34","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.215405777498643,1.72926183143042,"60",151
"35","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.299906190641008,1.45172480037591,"60",151
"36","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.350498321553539,1.3988098556845,"60",151
"37","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.806968209111846,14.5083779510566,"30",181
"38","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.850757857472773,13.5044515242118,"30",181
"39","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.851220334821303,12.7193220867354,"30",181
"40","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.806856403706116,14.6250897225692,"60",151
"41","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.853289410846603,13.4685470716497,"60",151
"42","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.861042892196589,12.5014866583983,"60",151
"43","All climate time series + 6 lags","Light GBM","p = 1","Scenario 2",0.756554506641715,16.2266334447091,"30",181
"44","All climate time series + 6 lags","Random Forests","p = 1","Scenario 2",0.842165370422051,13.8042354658215,"30",181
"45","All climate time series + 6 lags","Lasso","p = 1","Scenario 2",0.85907116499807,12.4646286013727,"30",181
"46","All climate time series + 6 lags","Light GBM","p = 1","Scenario 2",0.761868987172111,16.2144727957028,"60",151
"47","All climate time series + 6 lags","Random Forests","p = 1","Scenario 2",0.84904312550933,13.6246164989691,"60",151
"48","All climate time series + 6 lags","Lasso","p = 1","Scenario 2",0.867441641141002,12.3003057896824,"60",151
"49","All climate time series + 3 lags","Light GBM","p = 3","Scenario 2",0.705786600651263,24.7823607596426,"30",181
"50","All climate time series + 3 lags","Random Forests","p = 3","Scenario 2",0.786956941294779,20.1465648380871,"30",181
"51","All climate time series + 3 lags","Lasso","p = 3","Scenario 2",0.770085733108519,21.0024775391248,"30",181
"52","All climate time series + 3 lags","Light GBM","p = 3","Scenario 2",0.741513694442036,24.1053317448138,"60",151
"53","All climate time series + 3 lags","Random Forests","p = 3","Scenario 2",0.815520740007674,19.1181223843707,"60",151
"54","All climate time series + 3 lags","Lasso","p = 3","Scenario 2",0.775476308296691,20.9811380938141,"60",151
"55","All climate time series + 6 lags","Light GBM","p = 3","Scenario 2",0.711895435206616,24.7562395372555,"30",181
