"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.308031220400755,2.1276226864485,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.326119467977971,1.98163585853346,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.403174053373416,1.86370586786155,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.350254813105834,1.97463252300503,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.372732900397369,1.80681396045956,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.466024609028389,1.65397052187264,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.363253788192899,1.98312816447075,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.326360331879772,1.98081802311256,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.358877566110357,1.92920717011087,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.405261053796678,1.82762404021981,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.380072963343605,1.79463941647495,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.451935200384695,1.67788482897932,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.32199723245278,1.78182953355951,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.275298777453113,1.69802036528628,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.317677717801074,1.64012100843001,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.322818330262664,1.63463271420453,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.312224804999398,1.52421924297487,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.341682455612898,1.47986976708358,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.298524392147359,1.8145366166589,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.307827823025104,1.66292452401918,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.329989839301543,1.6256612397804,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.311801317064869,1.63084956920983,"60",151
"23","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.347873888269351,1.48368412954937,"60",151
"24","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.365697643454376,1.460761331065,"60",151
"25","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.0496394847772862,2.14370346572047,"30",181
"26","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.0439454524328681,2.07548943295714,"30",181
"27","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.0414227106479167,2.05732174298194,"30",181
"28","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.0268431937790795,2.23633452534446,"60",151
"29","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.0077980650005517,2.19074097855362,"60",151
"30","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.00451116448049531,2.19113458699307,"60",151
"31","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.15532379491138,1.97999821163145,"30",181
