"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.307392624282383,2.03883576126462,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.346468789015014,1.91920698202958,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.454361068314839,1.75326788224341,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.341017662014425,1.91308664499196,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.371580284863583,1.83380544923095,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.453384025390522,1.7062733047362,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.329809801250319,2.01568510430879,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.355205611562959,1.90467707448436,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.445613825155091,1.76629394334297,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.347805685367011,1.94183954810656,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.364007021615747,1.84203853848466,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.433975739039167,1.73586809931583,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.136054751356042,1.7938519862128,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.154628816203068,1.62703576606403,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.29771897743814,1.4791166768969,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.121951798472355,1.91859682036209,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.152341736819632,1.71855342021665,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.282168416010025,1.58423024023333,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.0922788761622813,1.90192576724695,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.136254172969267,1.65109308973106,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.254185221981444,1.52449760840454,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.0823652198725099,2.03152209144927,"60",151
"23","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.119116445992501,1.76559863194035,"60",151
"24","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.214854524172536,1.66261396280765,"60",151
"25","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.0198028655135699,1.99748505139343,"30",181
"26","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.0216974960658494,1.80846433251268,"30",181
"27","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.00364679795148998,1.81022572371926,"30",181
"28","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.0138447858628508,2.02915476103025,"60",151
"29","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.01264153895,1.84622973988295,"60",151
"30","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.0160752328420003,1.86124119150514,"60",151
"31","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.200044308001925,1.68616365798436,"30",181
"32","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.248225261668623,1.50561328131119,"30",181
"33","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.305408020204853,1.44252937056575,"30",181
"34","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.208647473812529,1.70188987359082,"60",151
"35","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.255127657485372,1.53181140978609,"60",151
"36","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.307389189639084,1.47522474518289,"60",151
"37","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.773618993393685,15.8116562481189,"30",181
"38","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.83212945326216,14.0336836300759,"30",181
