"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.267874510521155,1.87168910856287,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.315239851145114,1.67171268675925,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.401177320726231,1.56054571502833,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.277229323211931,1.83264151250422,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.317399029642016,1.64609808045073,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.393968551541257,1.55228696390848,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.274791067913189,1.84580142524354,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.298015909201152,1.69339605680043,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.405999906344349,1.55299691268027,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.280566747854445,1.80287682906775,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.293817675828252,1.67575204450355,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.38880808583984,1.56237947243542,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.233847256370593,1.75048819148515,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.264012899592257,1.60047223049998,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.283474889190474,1.59642109290101,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.295182330272354,1.61658701033709,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.33615766830711,1.49238300610696,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.353949943054311,1.45950844052344,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.287667396267769,1.63701199586131,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.251447880679299,1.61505199004059,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.249828900138819,1.6175646970655,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.34667046069429,1.52088903750583,"60",151
"23","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.31978799986292,1.50948084818751,"60",151
"24","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.33089725556088,1.48992741227949,"60",151
"25","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.0462591136291833,2.42163753236191,"30",181
"26","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.0675559813697597,2.2872844160506,"30",181
"27","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.0535649692379048,2.34442367518296,"30",181
"28","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.0745727861077502,2.46912134600573,"60",151
"29","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.0893048268507203,2.33832477341213,"60",151
"30","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.0280087749217185,2.45647613493036,"60",151
"31","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.218035783049755,2.12011238881128,"30",181
"32","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.276031205134813,1.92371160617499,"30",181
"33","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.2725053334858,1.94275549673608,"30",181
"34","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.296459463214074,2.03969354510366,"60",151
"35","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.335679461786742,1.90378662104294,"60",151
"36","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.348289138612055,1.88029954978428,"60",151
"37","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.791240451849785,13.8398113086244,"30",181
"38","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.866141387771324,11.4235113181322,"30",181
"39","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.868557147479869,10.9711309802893,"30",181
"40","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.774294177921648,13.8972671133102,"60",151
"41","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.872349774582798,10.4683557921421,"60",151
"42","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.873078409437279,10.340880068038,"60",151
"43","All climate time series + 6 lags","Light GBM","p = 1","Scenario 2",0.791726318957418,13.8398345037326,"30",181
