"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.272051309074634,1.7664722212706,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.365368895793358,1.55883159441758,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.374601064948449,1.5498646486801,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.253168230457453,1.78515272581493,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.32506507790476,1.58951594490576,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.330109187166662,1.58444325321936,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.252673840314761,1.7783004782723,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.342720314112921,1.5884290431047,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.340197438185739,1.59763773723122,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.216852911196331,1.82533348527175,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.326860761707588,1.58692175206648,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.347554569187343,1.56577558213743,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.11876621738723,1.8082079359034,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.145182219265981,1.62700595098752,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.222980727679092,1.55890556177,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.123416793455431,1.74143357198237,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.159593046765411,1.53736669689716,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.212511560902247,1.48436803464734,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.104443360596649,1.83568100980759,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.166087346112693,1.6196354558235,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.210414289081313,1.5731846624787,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.100598322085501,1.77203201603366,"60",151
"23","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.177372574894952,1.52913809066538,"60",151
"24","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.161298541164019,1.55004594064404,"60",151
"25","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.013444399936549,2.72579285990515,"30",181
"26","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.0952407534414123,2.40551966562713,"30",181
"27","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.162650423171873,2.38795032365234,"30",181
"28","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.00940309350662192,2.75806427858314,"60",151
"29","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.07281174948027,2.44702350648901,"60",151
"30","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.114655078583842,2.43572072408267,"60",151
"31","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.310510480329073,2.0270413565414,"30",181
"32","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.440188132243025,1.76461596317943,"30",181
"33","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.485631762478203,1.68883021646123,"30",181
"34","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.239411186288992,2.12106330032826,"60",151
"35","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.401155929768553,1.7813625311652,"60",151
"36","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.445701995996238,1.70519549872769,"60",151
"37","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.786763344609768,14.768932589202,"30",181
"38","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.823373483372154,13.8771732042193,"30",181
"39","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.86024991311803,11.9399030345228,"30",181
"40","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.775214709887295,15.5498216305318,"60",151
"41","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.827565536208374,13.9672349978255,"60",151
"42","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.87127672415442,11.7572881116696,"60",151
"43","All climate time series + 6 lags","Light GBM","p = 1","Scenario 2",0.770547595426012,15.2883289802402,"30",181
"44","All climate time series + 6 lags","Random Forests","p = 1","Scenario 2",0.804791534197472,14.403689193384,"30",181
"45","All climate time series + 6 lags","Lasso","p = 1","Scenario 2",0.859056804195974,12.0840319157832,"30",181
"46","All climate time series + 6 lags","Light GBM","p = 1","Scenario 2",0.776962584510578,15.4861095961425,"60",151
"47","All climate time series + 6 lags","Random Forests","p = 1","Scenario 2",0.821546923410398,14.2103926581134,"60",151
"48","All climate time series + 6 lags","Lasso","p = 1","Scenario 2",0.870871081104344,11.8813633637601,"60",151
"49","All climate time series + 3 lags","Light GBM","p = 3","Scenario 2",0.715277498145123,23.2724123085015,"30",181
"50","All climate time series + 3 lags","Random Forests","p = 3","Scenario 2",0.798058246364289,19.2707910296629,"30",181
"51","All climate time series + 3 lags","Lasso","p = 3","Scenario 2",0.790842042717306,19.5957676681707,"30",181
"52","All climate time series + 3 lags","Light GBM","p = 3","Scenario 2",0.758830801810349,21.944068801577,"60",151
"53","All climate time series + 3 lags","Random Forests","p = 3","Scenario 2",0.833293576862818,17.9296278412475,"60",151
"54","All climate time series + 3 lags","Lasso","p = 3","Scenario 2",0.80884159450501,19.1211657003357,"60",151
"55","All climate time series + 6 lags","Light GBM","p = 3","Scenario 2",0.686398075479128,24.5973604936734,"30",181
"56","All climate time series + 6 lags","Random Forests","p = 3","Scenario 2",0.79855624941973,19.2310330647546,"30",181
"57","All climate time series + 6 lags","Lasso","p = 3","Scenario 2",0.796007245634698,19.4730400576066,"30",181
"58","All climate time series + 6 lags","Light GBM","p = 3","Scenario 2",0.732742066835332,23.1669651078571,"60",151
"59","All climate time series + 6 lags","Random Forests","p = 3","Scenario 2",0.839421905897917,17.6837291365582,"60",151
"60","All climate time series + 6 lags","Lasso","p = 3","Scenario 2",0.819454587175025,18.8180016471503,"60",151
"61","All climate time series + 3 lags","Light GBM","p = 5","Scenario 2",0.640150920839985,38.9895347502083,"30",181
"62","All climate time series + 3 lags","Random Forests","p = 5","Scenario 2",0.73998681790891,32.1288237529073,"30",181
"63","All climate time series + 3 lags","Lasso","p = 5","Scenario 2",0.668462742043603,36.7705993830163,"30",181
"64","All climate time series + 3 lags","Light GBM","p = 5","Scenario 2",0.642858599231568,40.2406749996933,"60",151
"65","All climate time series + 3 lags","Random Forests","p = 5","Scenario 2",0.756514627850169,31.9494680391713,"60",151
"66","All climate time series + 3 lags","Lasso","p = 5","Scenario 2",0.655393313456244,38.4896451464183,"60",151
"67","All climate time series + 6 lags","Light GBM","p = 5","Scenario 2",0.738936612872012,32.7280328058892,"30",181
"68","All climate time series + 6 lags","Random Forests","p = 5","Scenario 2",0.788057110838654,28.9137441838793,"30",181
"69","All climate time series + 6 lags","Lasso","p = 5","Scenario 2",0.791733304912251,31.4797764695173,"30",181
"70","All climate time series + 6 lags","Light GBM","p = 5","Scenario 2",0.747172431567111,33.4239811487485,"60",151
"71","All climate time series + 6 lags","Random Forests","p = 5","Scenario 2",0.806292055223548,28.7787201627958,"60",151
"72","All climate time series + 6 lags","Lasso","p = 5","Scenario 2",0.790832856050824,32.1632408433535,"60",151
"73","All climate time series + 3 lags","Light GBM","p = 1","Scenario 3",0.576248380541985,30.1958670940621,"30",181
"74","All climate time series + 3 lags","Random Forests","p = 1","Scenario 3",0.650041172233597,26.5600046265662,"30",181
"75","All climate time series + 3 lags","Lasso","p = 1","Scenario 3",0.743140504048846,22.5972157558065,"30",181
"76","All climate time series + 3 lags","Light GBM","p = 1","Scenario 3",0.584742899782295,30.5214208711177,"60",151
"77","All climate time series + 3 lags","Random Forests","p = 1","Scenario 3",0.659111859350866,27.0793849170092,"60",151
"78","All climate time series + 3 lags","Lasso","p = 1","Scenario 3",0.772131265262963,21.7803543498249,"60",151
"79","All climate time series + 6 lags","Light GBM","p = 1","Scenario 3",0.582719920549004,29.5607989447838,"30",181
"80","All climate time series + 6 lags","Random Forests","p = 1","Scenario 3",0.632762882879017,27.2988169983273,"30",181
"81","All climate time series + 6 lags","Lasso","p = 1","Scenario 3",0.725582184299547,23.2261963836403,"30",181
"82","All climate time series + 6 lags","Light GBM","p = 1","Scenario 3",0.600835268917138,29.5834818257543,"60",151
"83","All climate time series + 6 lags","Random Forests","p = 1","Scenario 3",0.643894859471418,27.7314823692848,"60",151
"84","All climate time series + 6 lags","Lasso","p = 1","Scenario 3",0.758939904426042,22.4045597724075,"60",151
"85","All climate time series + 3 lags","Light GBM","p = 3","Scenario 3",0.636535276160517,43.8317439525746,"30",181
"86","All climate time series + 3 lags","Random Forests","p = 3","Scenario 3",0.66888286483961,44.0696402947011,"30",181
"87","All climate time series + 3 lags","Lasso","p = 3","Scenario 3",0.567585428464301,47.8898325234409,"30",181
"88","All climate time series + 3 lags","Light GBM","p = 3","Scenario 3",0.614968618403881,47.5136827908352,"60",151
"89","All climate time series + 3 lags","Random Forests","p = 3","Scenario 3",0.64246987780555,48.2333593067516,"60",151
"90","All climate time series + 3 lags","Lasso","p = 3","Scenario 3",0.531100179515042,52.7854721545423,"60",151
"91","All climate time series + 6 lags","Light GBM","p = 3","Scenario 3",0.636013401138371,43.8441104973824,"30",181
"92","All climate time series + 6 lags","Random Forests","p = 3","Scenario 3",0.711988555916171,40.4283952719632,"30",181
"93","All climate time series + 6 lags","Lasso","p = 3","Scenario 3",0.690590276678014,40.9376681778616,"30",181
"94","All climate time series + 6 lags","Light GBM","p = 3","Scenario 3",0.612497181870617,47.620899763785,"60",151
"95","All climate time series + 6 lags","Random Forests","p = 3","Scenario 3",0.691374810309914,44.0454162827934,"60",151
"96","All climate time series + 6 lags","Lasso","p = 3","Scenario 3",0.669014598735703,44.5130436724981,"60",151
