"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.102197993881715,2.18693872305504,"30",181
"2","Time series reconstruction","Lasso","p = 1","Scenario 1",0.231389906025051,1.85259616685657,"30",181
"3","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.201952218501709,1.89362881905831,"30",181
"4","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.102020836813017,2.21849381212888,"60",151
"5","Time series reconstruction","Lasso","p = 1","Scenario 1",0.239898785678838,1.87940308203706,"60",151
"6","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.228493018283223,1.89095762382982,"60",151
"7","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.123958543578307,2.19169516390663,"30",181
"8","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.193639173263982,1.92427097014214,"30",181
"9","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.223689596659199,1.87388784811151,"30",181
"10","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.118038457607068,2.24791963870502,"60",151
"11","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.204670225346245,1.93849652330497,"60",151
"12","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.255571148803721,1.86267317373651,"60",151
"13","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.106643692915617,2.25637026691893,"30",181
"14","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.164099095964771,1.96374765907564,"30",181
"15","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.220017815784515,1.88261269920602,"30",181
"16","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.104929888133112,2.29479300848723,"60",151
"17","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.178999750641239,1.97462107779207,"60",151
"18","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.239801510236431,1.88064749131998,"60",151
"19","All climate time series","Light GBM","p = 1","Scenario 1",0.000943080068646535,2.61859040980134,"30",181
"20","All climate time series","Random Forests","p = 1","Scenario 1",0.00543820074136158,2.29081730331022,"30",181
"21","All climate time series","Lasso","p = 1","Scenario 1",0.00623145971121121,2.24892915960781,"30",181
"22","All climate time series","Light GBM","p = 1","Scenario 1",0.000295141398809568,2.67266123411681,"60",151
"23","All climate time series","Random Forests","p = 1","Scenario 1",0.00215622858636366,2.32343424257251,"60",151
"24","All climate time series","Lasso","p = 1","Scenario 1",0.00759559225966048,2.22993022022284,"60",151
"25","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.143288552831075,1.80527697547262,"30",181
"26","Time series reconstruction","Lasso","p = 3","Scenario 1",0.217042756217065,1.5259567366721,"30",181
"27","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.172519892017158,1.54447227381179,"30",181
"28","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.163394525183258,1.77078147350768,"60",151
"29","Time series reconstruction","Lasso","p = 3","Scenario 1",0.332024030517186,1.33457086523566,"60",151
"30","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.233600375641739,1.42998946464882,"60",151
"31","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.30082251605575,1.58367502108136,"30",181
"32","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.381801909165192,1.31725575846905,"30",181
"33","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.38649630543954,1.32256695907446,"30",181
"34","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.315693283202791,1.53574261459912,"60",151
"35","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.403506198327255,1.2514348745242,"60",151
