"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.227640212762869,1.90154205965418,"30",181
"2","Time series reconstruction","Lasso","p = 1","Scenario 1",0.405355083839259,1.55875051642669,"30",181
"3","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.29803661202505,1.69287317463768,"30",181
"4","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.236358687474881,1.9098225416396,"60",151
"5","Time series reconstruction","Lasso","p = 1","Scenario 1",0.348982935601268,1.66705291327324,"60",151
"6","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.298215410976141,1.71891124923447,"60",151
"7","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.221537377266392,2.01284530393476,"30",181
"8","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.355119641143139,1.63162040628467,"30",181
"9","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.413224232482892,1.55901115448405,"30",181
"10","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.234312534611403,2.02331256464416,"60",151
"11","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.344545553598056,1.67328907668091,"60",151
"12","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.393343361236637,1.61636650444538,"60",151
"13","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.276603283968515,1.92074262269507,"30",181
"14","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.350562091004659,1.63929948264567,"30",181
"15","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.381644070874789,1.60212675128407,"30",181
"16","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.264728016072025,1.96360659276906,"60",151
"17","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.369062041208928,1.63567343225219,"60",151
"18","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.384961426497785,1.6224979744174,"60",151
"19","All climate time series","Light GBM","p = 1","Scenario 1",0.00101661600015335,2.31025358504987,"30",181
"20","All climate time series","Random Forests","p = 1","Scenario 1",0.00610840581330244,2.10539872510113,"30",181
"21","All climate time series","Lasso","p = 1","Scenario 1",0.00286824751227052,2.04828466736008,"30",181
"22","All climate time series","Light GBM","p = 1","Scenario 1",0.00404386072522347,2.41198959250133,"60",151
"23","All climate time series","Random Forests","p = 1","Scenario 1",5.18159907068292e-05,2.19028850957759,"60",151
"24","All climate time series","Lasso","p = 1","Scenario 1",0.00360918611979249,2.06634371030946,"60",151
"25","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.155998971323291,2.28154582768445,"30",181
"26","Time series reconstruction","Lasso","p = 3","Scenario 1",0.275631655804027,1.99121152610548,"30",181
"27","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.127000577307008,2.20165461078836,"30",181
"28","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.18668637886975,2.17450354507694,"60",151
"29","Time series reconstruction","Lasso","p = 3","Scenario 1",0.268898652578049,1.97049757490622,"60",151
"30","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.18786576245742,2.08232375247585,"60",151
"31","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.254561204962955,2.18152975062534,"30",181
"32","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.359389929988696,1.87518441876283,"30",181
"33","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.309200695563113,1.96569942883343,"30",181
"34","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.275079693804855,2.12484477174623,"60",151
"35","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.367285944975409,1.83538937217112,"60",151
