"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.296950515381497,1.86862475549561,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.315824727824945,1.79360181117246,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.369770400776137,1.72828163340119,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.322554401035471,1.81250230248186,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.344364458830246,1.75123026766403,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.438364738532369,1.63741791610346,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.271807766246785,1.95093329505396,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.313409945454742,1.80053390022414,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.377810485845609,1.71594340198609,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.266365252649181,1.94290279647939,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.324000269971473,1.78544779753397,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.417346596566577,1.65998356817866,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.152468653044778,1.98970867945605,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.222938391009425,1.77277536138153,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.307173101766861,1.67986613438094,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.0690459136576508,2.12797618140783,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.0865933963289045,1.9079050110699,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.17588427463721,1.81099784370304,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.127697622859601,2.07096173442353,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.211732719153854,1.77887757927758,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.294912697978861,1.68692287585788,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.0416563665249722,2.22968149350027,"60",151
"23","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.0707578322927877,1.91528000216577,"60",151
"24","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.198992504406034,1.76576106562734,"60",151
"25","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.0108186714758517,1.85038732396413,"30",181
"26","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",4.67138412963342e-05,1.72414065334855,"30",181
"27","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.00696139765051583,1.6484495478635,"30",181
"28","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.0238213694359975,1.85325077093949,"60",151
"29","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.00375579307701801,1.77341021215245,"60",151
"30","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.00803178974398711,1.74131093090506,"60",151
"31","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.281447649446989,1.47328437453097,"30",181
"32","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.345050564105593,1.31542875291764,"30",181
"33","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.449225399072697,1.20601312341932,"30",181
"34","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.28655502520591,1.52916862807271,"60",151
"35","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.366979126561209,1.35530254272538,"60",151
"36","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.438977171541123,1.27269009521937,"60",151
