"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.166777983512936,2.41408615966471,"30",181
"2","Time series reconstruction","Lasso","p = 1","Scenario 1",0.328649524406541,2.05845637038404,"30",181
"3","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.205420034001308,2.2265354537121,"30",181
"4","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.190620150063298,2.41336373955333,"60",151
"5","Time series reconstruction","Lasso","p = 1","Scenario 1",0.385210264710434,1.98620696924895,"60",151
"6","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.23587258018547,2.21783727927387,"60",151
"7","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.195892565320384,2.4530664350873,"30",181
"8","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.370098570546775,1.98095436797885,"30",181
"9","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.410782648481295,1.94033953583032,"30",181
"10","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.197939457574148,2.46609372119803,"60",151
"11","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.371294588272502,2.00589824675532,"60",151
"12","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.418042664274082,1.94292848757773,"60",151
"13","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.317731642536184,2.21774793553161,"30",181
"14","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.364268010728202,1.99739736095454,"30",181
"15","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.3833833217626,1.98013477166007,"30",181
"16","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.329917479525012,2.20776954758834,"60",151
"17","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.376765686952536,1.99537681907538,"60",151
"18","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.395829099050442,1.97153447435361,"60",151
"19","All climate time series","Light GBM","p = 1","Scenario 1",0.0122027117307455,2.90379904075487,"30",181
"20","All climate time series","Random Forests","p = 1","Scenario 1",0.00605341342882178,2.63094134146825,"30",181
"21","All climate time series","Lasso","p = 1","Scenario 1",0.0029834137082573,2.53603745767057,"30",181
"22","All climate time series","Light GBM","p = 1","Scenario 1",1.43714782245459e-05,3.08737836978525,"60",151
"23","All climate time series","Random Forests","p = 1","Scenario 1",0.00131061342763587,2.76347491799705,"60",151
"24","All climate time series","Lasso","p = 1","Scenario 1",0.00304654344279268,2.62312187206802,"60",151
"25","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.123468552499747,2.43800740010054,"30",181
"26","Time series reconstruction","Lasso","p = 3","Scenario 1",0.250930909083163,2.07188523325638,"30",181
"27","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.116516329554982,2.26094554014276,"30",181
"28","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.147508190030009,2.44437527804248,"60",151
"29","Time series reconstruction","Lasso","p = 3","Scenario 1",0.282727331849572,2.07782232445379,"60",151
"30","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.156023605452543,2.25746429030613,"60",151
"31","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.265527396970567,2.18463170592883,"30",181
"32","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.338589424550807,1.94959857516507,"30",181
"33","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.387972123864489,1.87442008207707,"30",181
"34","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.274027539736652,2.21885570388868,"60",151
"35","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.376771396303943,1.95140818329712,"60",151
"36","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.450289139678142,1.82503643074615,"60",151
"37","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.273273550720252,2.18491501782774,"30",181
"38","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.337964459133842,1.94300097413034,"30",181
"39","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.388508126208337,1.8760712294504,"30",181
"40","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.320946619597648,2.14497760703299,"60",151
"41","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.396451771994369,1.91020765262903,"60",151
"42","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.450938050094446,1.83197950836357,"60",151
"43","All climate time series","Light GBM","p = 3","Scenario 1",0.0172624458317148,2.69069193019369,"30",181
"44","All climate time series","Random Forests","p = 3","Scenario 1",0.0379094146922425,2.42526959072553,"30",181
"45","All climate time series","Lasso","p = 3","Scenario 1",0.0178189885651101,2.44693248819044,"30",181
"46","All climate time series","Light GBM","p = 3","Scenario 1",0.0218371813130298,2.68108621135835,"60",151
"47","All climate time series","Random Forests","p = 3","Scenario 1",0.0548922251765077,2.4384907520552,"60",151
"48","All climate time series","Lasso","p = 3","Scenario 1",0.040225505387773,2.43598978634082,"60",151
"49","Time series reconstruction","Light GBM","p = 5","Scenario 1",0.00132635367191306,2.33638922081825,"30",181
"50","Time series reconstruction","Lasso","p = 5","Scenario 1",9.03287929989246e-05,2.13699844564308,"30",181
"51","Time series reconstruction","Random Forests","p = 5","Scenario 1",0.00696276310922419,2.1249906331343,"30",181
"52","Time series reconstruction","Light GBM","p = 5","Scenario 1",0.000537949995584301,2.42548146898851,"60",151
"53","Time series reconstruction","Lasso","p = 5","Scenario 1",0.00249399229897738,2.21884695778549,"60",151
"54","Time series reconstruction","Random Forests","p = 5","Scenario 1",0.00845479915302156,2.21276230440394,"60",151
"55","Naive up to 3 lags","Light GBM","p = 5","Scenario 1",0.0114131659441164,2.41758789149178,"30",181
"56","Naive up to 3 lags","Random Forests","p = 5","Scenario 1",0.0140496313064906,2.1185786620435,"30",181
"57","Naive up to 3 lags","Lasso","p = 5","Scenario 1",0.00863430885094885,2.06774594988012,"30",181
"58","Naive up to 3 lags","Light GBM","p = 5","Scenario 1",0.00649237446508914,2.44723679207892,"60",151
"59","Naive up to 3 lags","Random Forests","p = 5","Scenario 1",0.015567310084988,2.20796408485297,"60",151
