"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.147819852549811,2.63109178233108,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.224970387680521,2.2666062473125,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.349394933434307,2.07450798390312,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.149732484126096,2.46645848073014,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.23322133217973,2.11776335670182,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.323294929970511,1.99575449450987,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.187904791936432,2.52641300239426,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.234280274474946,2.25351699674586,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.355485634345011,2.07199008069986,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.170087124581378,2.42933183776282,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.236545218542554,2.11327214826367,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.328604317891112,1.98781774855049,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.399855114986566,1.65033364694485,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.46818262492557,1.5332949065707,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.492812592474852,1.47234998149332,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.372618304325091,1.69738330856331,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.438404614208284,1.5825674563529,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.485488505567695,1.48646871998994,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.4181274263032,1.64078026559411,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.452113177075417,1.52990356059682,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.486543826034848,1.48152076597385,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.387079079306634,1.7015205495546,"60",151
"23","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.42406153324167,1.57446322365486,"60",151
"24","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.478577429230545,1.49580231128075,"60",151
"25","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.0194373781142303,2.4166108036643,"30",181
"26","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.0279732831774288,2.22703500523514,"30",181
"27","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.0560650370548306,2.21475049701956,"30",181
"28","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.00271319530953889,2.58421128882305,"60",151
"29","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.00338665369869631,2.3760498797654,"60",151
"30","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.0185809016435012,2.35896861350205,"60",151
"31","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.332900333579996,1.84975164138827,"30",181
"32","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.4104659788332,1.65534258433602,"30",181
"33","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.455020991122831,1.58636570176344,"30",181
"34","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.310781106906996,1.94248131175619,"60",151
"35","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.391836009279736,1.7363412615338,"60",151
"36","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.443149555174508,1.65543610288762,"60",151
"37","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.839125896142317,12.984516026332,"30",181
"38","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.858037741880515,12.7378019262335,"30",181
"39","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.858570253986308,11.9953555521789,"30",181
"40","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.857706165144815,11.6949551359502,"60",151
"41","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.868205994668996,11.5028305187994,"60",151
"42","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.874855159115433,10.9439515476116,"60",151
"43","All climate time series + 6 lags","Light GBM","p = 1","Scenario 2",0.82304045182311,13.6049284862408,"30",181
"44","All climate time series + 6 lags","Random Forests","p = 1","Scenario 2",0.852846824015869,12.9588187840942,"30",181
"45","All climate time series + 6 lags","Lasso","p = 1","Scenario 2",0.862887858378543,11.8757442010715,"30",181
"46","All climate time series + 6 lags","Light GBM","p = 1","Scenario 2",0.849386974318317,12.0048614881792,"60",151
"47","All climate time series + 6 lags","Random Forests","p = 1","Scenario 2",0.877164656377507,11.2060799355421,"60",151
"48","All climate time series + 6 lags","Lasso","p = 1","Scenario 2",0.882486605867088,10.6211513981181,"60",151
"49","All climate time series + 3 lags","Light GBM","p = 3","Scenario 2",0.697848153515141,22.809540712538,"30",181
"50","All climate time series + 3 lags","Random Forests","p = 3","Scenario 2",0.772704829740582,19.4832486029876,"30",181
"51","All climate time series + 3 lags","Lasso","p = 3","Scenario 2",0.784260611958919,19.1144204754451,"30",181
"52","All climate time series + 3 lags","Light GBM","p = 3","Scenario 2",0.730039916290699,22.2929831730946,"60",151
"53","All climate time series + 3 lags","Random Forests","p = 3","Scenario 2",0.813243488951973,18.1983879184094,"60",151
"54","All climate time series + 3 lags","Lasso","p = 3","Scenario 2",0.811132954714617,18.3033032725737,"60",151
"55","All climate time series + 6 lags","Light GBM","p = 3","Scenario 2",0.686482136972531,23.4533681625163,"30",181
"56","All climate time series + 6 lags","Random Forests","p = 3","Scenario 2",0.763455022271206,19.886116825051,"30",181
"57","All climate time series + 6 lags","Lasso","p = 3","Scenario 2",0.795737436044036,18.7737641447463,"30",181
"58","All climate time series + 6 lags","Light GBM","p = 3","Scenario 2",0.724743309177448,22.8020594657933,"60",151
"59","All climate time series + 6 lags","Random Forests","p = 3","Scenario 2",0.80578853089172,18.6450709989553,"60",151
"60","All climate time series + 6 lags","Lasso","p = 3","Scenario 2",0.819023006426244,18.3078846204315,"60",151
"61","All climate time series + 3 lags","Light GBM","p = 5","Scenario 2",0.730009258929483,31.8499370261738,"30",181
"62","All climate time series + 3 lags","Random Forests","p = 5","Scenario 2",0.772255021850443,29.121487130542,"30",181
"63","All climate time series + 3 lags","Lasso","p = 5","Scenario 2",0.682724408017454,34.6188956873558,"30",181
"64","All climate time series + 3 lags","Light GBM","p = 5","Scenario 2",0.729426290999537,33.0849686007263,"60",151
"65","All climate time series + 3 lags","Random Forests","p = 5","Scenario 2",0.778219635252784,29.7069089975,"60",151
"66","All climate time series + 3 lags","Lasso","p = 5","Scenario 2",0.668571110565045,36.5410438920738,"60",151
"67","All climate time series + 6 lags","Light GBM","p = 5","Scenario 2",0.786870599169748,28.1192442155382,"30",181
"68","All climate time series + 6 lags","Random Forests","p = 5","Scenario 2",0.810359326359103,26.3401057409267,"30",181
"69","All climate time series + 6 lags","Lasso","p = 5","Scenario 2",0.797512633667833,28.8660212491914,"30",181
"70","All climate time series + 6 lags","Light GBM","p = 5","Scenario 2",0.789152584670369,29.102146860549,"60",151
"71","All climate time series + 6 lags","Random Forests","p = 5","Scenario 2",0.819802369898673,26.8086382744978,"60",151
"72","All climate time series + 6 lags","Lasso","p = 5","Scenario 2",0.796168782955649,30.2063482693492,"60",151
"73","All climate time series + 3 lags","Light GBM","p = 1","Scenario 3",0.546729709843394,32.2945853727373,"30",181
"74","All climate time series + 3 lags","Random Forests","p = 1","Scenario 3",0.634996551749157,29.8121523887134,"30",181
"75","All climate time series + 3 lags","Lasso","p = 1","Scenario 3",0.719665833536594,25.4295321881072,"30",181
"76","All climate time series + 3 lags","Light GBM","p = 1","Scenario 3",0.595359363786312,32.2229178095672,"60",151
"77","All climate time series + 3 lags","Random Forests","p = 1","Scenario 3",0.640942019822232,31.2193271874346,"60",151
"78","All climate time series + 3 lags","Lasso","p = 1","Scenario 3",0.740509420368084,25.6178934623034,"60",151
"79","All climate time series + 6 lags","Light GBM","p = 1","Scenario 3",0.536356580559515,32.6468638327617,"30",181
"80","All climate time series + 6 lags","Random Forests","p = 1","Scenario 3",0.596055247650264,31.1778755430669,"30",181
"81","All climate time series + 6 lags","Lasso","p = 1","Scenario 3",0.719026681142473,25.4280934997888,"30",181
"82","All climate time series + 6 lags","Light GBM","p = 1","Scenario 3",0.588918436331239,32.5020085990712,"60",151
"83","All climate time series + 6 lags","Random Forests","p = 1","Scenario 3",0.625108067734822,31.8170685443303,"60",151
"84","All climate time series + 6 lags","Lasso","p = 1","Scenario 3",0.733299502723334,26.0237693546175,"60",151
"85","All climate time series + 3 lags","Light GBM","p = 3","Scenario 3",0.554925926862902,47.7865330825067,"30",181
"86","All climate time series + 3 lags","Random Forests","p = 3","Scenario 3",0.664723593119423,41.8225512556258,"30",181
"87","All climate time series + 3 lags","Lasso","p = 3","Scenario 3",0.615970350851771,44.239274845218,"30",181
"88","All climate time series + 3 lags","Light GBM","p = 3","Scenario 3",0.534447606272126,51.6839045131586,"60",151
"89","All climate time series + 3 lags","Random Forests","p = 3","Scenario 3",0.655817381230423,44.7563997876521,"60",151
"90","All climate time series + 3 lags","Lasso","p = 3","Scenario 3",0.596788142273856,47.9517829287932,"60",151
"91","All climate time series + 6 lags","Light GBM","p = 3","Scenario 3",0.617594683252868,44.14829028829,"30",181
"92","All climate time series + 6 lags","Random Forests","p = 3","Scenario 3",0.702101904800971,39.0109927751273,"30",181
"93","All climate time series + 6 lags","Lasso","p = 3","Scenario 3",0.680808206263278,41.5054715154657,"30",181
"94","All climate time series + 6 lags","Light GBM","p = 3","Scenario 3",0.602070610963784,47.6020604801417,"60",151
"95","All climate time series + 6 lags","Random Forests","p = 3","Scenario 3",0.693328483351428,41.9743174725433,"60",151
