"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.0727728714824805,3.27956305242695,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.102368471749786,2.83358173630204,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.016208074100479,2.93773519103605,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.219227559829926,2.30153231675214,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.284827227410248,1.79129973698194,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.0551698490560343,2.02713855591031,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.0836039734364111,3.18670236181315,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.0846762132937949,2.84678206293617,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.00500926772678682,2.9458119472284,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.221283758577531,2.265087658555,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.270288378252793,1.79440920131968,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.0215749937232654,2.05156133593418,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.147741787091095,2.42686079302152,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.150946126583756,2.23664567768515,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.228028422130748,2.18136931961454,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.136111244214037,2.33068588408778,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.146737226034464,2.10513973239463,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.137865394981813,2.15175375394455,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.156633458431687,2.43229009811355,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.156332853684808,2.24135329382517,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.202996924992287,2.21123276263351,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.14289740191973,2.38081910133651,"60",151
"23","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.145931029339396,2.11722506803069,"60",151
"24","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.145303741108365,2.13124706272013,"60",151
"25","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.0107364988875062,2.56897622297016,"30",181
"26","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.0214187962005859,2.30401497372983,"30",181
"27","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.00159013449922785,2.12301752075317,"30",181
"28","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.0120316759639698,2.38599148801688,"60",151
"29","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.0241792588025492,2.07881498561971,"60",151
"30","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.00392141688148192,1.89577451653221,"60",151
