"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.0938603276951232,2.42227556082841,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.21851716922606,1.95906868064443,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.284679301192045,1.87535584958882,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.124502573064243,2.26501632826453,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.278150822721725,1.8465608413486,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.391118264716752,1.72341271546906,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.0758734886632393,2.44739752261052,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.181509274687397,2.01552031500617,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.315798147987364,1.84954959684915,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.124739696262678,2.27084318126032,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.267565435182624,1.86202215551155,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.375672456829966,1.76593375713932,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.0287490532374354,2.11447648977068,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.0511057952617328,1.9189712446123,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.00809820784144595,1.9715680470143,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.0348555087364974,2.18975628662891,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.0476637153258035,2.01870035636078,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.167340758808302,1.94247760545054,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.0340377230500519,2.14145615499989,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.0373544712968689,1.94877598434447,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.11566299170762,1.87539170102064,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.0333729324879271,2.24018403153454,"60",151
"23","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.0430504045535595,2.03997236632548,"60",151
"24","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.0232685223092201,2.0386328516824,"60",151
"25","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.00137168520821978,2.60941372746218,"30",181
"26","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.00341321291966345,2.43268856443034,"30",181
"27","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.000211362839741285,2.33408919846225,"30",181
"28","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.00312325690681269,2.75249958616812,"60",151
"29","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.0068033743426247,2.56464511294726,"60",151
"30","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.00993312525662567,2.47787678117351,"60",151
"31","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.183510056453377,2.17590531455214,"30",181
"32","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.142422029840125,2.12552384192186,"30",181
"33","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.240947315412677,2.0030743519038,"30",181
"34","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.184869138853868,2.28456092322232,"60",151
"35","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.139905347832708,2.24818931125683,"60",151
"36","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.259032658822642,2.09209175228704,"60",151
"37","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.370871491580783,24.7361420108632,"30",181
