"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.0371245983292471,2.97752901538224,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.0802471818280464,2.71242499721083,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.18997231180046,2.53287534338397,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.0412179004332617,3.07307952836321,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.094016421137939,2.78842923549729,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.121327462723281,2.71178626612104,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.0511682594435461,2.92938140755652,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.0861518784229243,2.69127345914017,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.0775336060992416,2.67711295113094,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.0543740002300264,3.04030236189687,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.0875089000580574,2.80347953212467,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.155082082706656,2.66033903325203,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.158440210475431,1.72861236154019,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.0939972061866722,1.75717532280728,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.151183444658312,1.70207173357363,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.143732719374818,1.86742184058216,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.0739489307667028,1.9048921213692,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.100092066066605,1.8737248598018,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.176394221713421,1.71148299691605,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.073718773522237,1.78031100398457,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.148894777845908,1.69375968042314,"30",181
