"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.263410584751381,3.00191742105176,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.267492187462389,2.67526448000229,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.283201594047088,2.65536289529925,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.219781493286496,2.80532620403926,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.29320022313388,2.36350248305402,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.300527465517989,2.32912148842422,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.219681183391641,3.08758133383572,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.247145606997059,2.72795956335841,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.338897566089339,2.54802704301249,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.184140663834352,2.85407125828342,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.286961282136838,2.37990512276184,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.29361339732116,2.34986658765832,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.109495202727997,3.67996080060771,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.14667308086609,2.85398074620008,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.0484401857798219,3.07365679768131,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.0269632096230129,3.32690437668411,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.05128431284226,2.43557859054499,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.0434410436071119,2.47614845027825,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.117199765478231,3.58388022663033,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.133940412312529,2.92861342230816,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.174154561759866,3.12016701895593,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.0556224017443056,3.10956110805824,"60",151
"23","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.0402845286256677,2.47636123144908,"60",151
"24","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.0356260810332496,2.45700285750154,"60",151
"25","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.000236928872014585,2.32992628355988,"30",181
"26","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.000123357014412806,1.96110716366045,"30",181
"27","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.00602712024280301,1.87565810186903,"30",181
"28","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.000237769749001635,2.01739531160369,"60",151
"29","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.00172377954036362,1.69741017230338,"60",151
"30","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.000249711082073334,1.55739941580955,"60",151
"31","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.187502734655816,1.8172804580466,"30",181
"32","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.156803882186256,1.68752386094128,"30",181
"33","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.240299538725685,1.60135258726199,"30",181
"34","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.226630761035573,1.59003129677133,"60",151
"35","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.2196810664177,1.36967826405054,"60",151
"36","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.277170982133813,1.32729036576344,"60",151
"37","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.415577856105849,29.0356979303739,"30",181
"38","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.45102529758023,27.8876645706964,"30",181
"39","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.455938139557334,27.6863655715557,"30",181
"40","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.492154882892605,25.2348275551726,"60",151
"41","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.480842031835218,24.8736719550346,"60",151
"42","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.457375681010495,25.3850757155061,"60",151
"43","All climate time series + 6 lags","Light GBM","p = 1","Scenario 2",0.412791448526997,29.4138158284527,"30",181
"44","All climate time series + 6 lags","Random Forests","p = 1","Scenario 2",0.431384474481229,28.3310956082091,"30",181
"45","All climate time series + 6 lags","Lasso","p = 1","Scenario 2",0.440082263800835,28.0789342416224,"30",181
"46","All climate time series + 6 lags","Light GBM","p = 1","Scenario 2",0.46646565116066,26.6314735449419,"60",151
"47","All climate time series + 6 lags","Random Forests","p = 1","Scenario 2",0.441396232710857,25.838301257314,"60",151
"48","All climate time series + 6 lags","Lasso","p = 1","Scenario 2",0.460213329261343,25.3751591713109,"60",151
"49","All climate time series + 3 lags","Light GBM","p = 3","Scenario 2",0.224325839626004,42.8962703694663,"30",181
"50","All climate time series + 3 lags","Random Forests","p = 3","Scenario 2",0.227792246812884,41.6109276044542,"30",181
"51","All climate time series + 3 lags","Lasso","p = 3","Scenario 2",0.0676355944050572,48.8247933857457,"30",181
"52","All climate time series + 3 lags","Light GBM","p = 3","Scenario 2",0.228287491225972,45.8981963138697,"60",151
"53","All climate time series + 3 lags","Random Forests","p = 3","Scenario 2",0.25480214064405,43.8138084415937,"60",151
"54","All climate time series + 3 lags","Lasso","p = 3","Scenario 2",0.12206985249629,48.0279753724254,"60",151
"55","All climate time series + 6 lags","Light GBM","p = 3","Scenario 2",0.286831377388699,40.9162750842546,"30",181
"56","All climate time series + 6 lags","Random Forests","p = 3","Scenario 2",0.211366999569708,42.0164355033477,"30",181
"57","All climate time series + 6 lags","Lasso","p = 3","Scenario 2",0.102422428566794,45.4247557983877,"30",181
"58","All climate time series + 6 lags","Light GBM","p = 3","Scenario 2",0.293691502903171,43.6478792150204,"60",151
"59","All climate time series + 6 lags","Random Forests","p = 3","Scenario 2",0.209266690728323,45.1543448150983,"60",151
"60","All climate time series + 6 lags","Lasso","p = 3","Scenario 2",0.0677382478103736,50.6868810315184,"60",151
"61","All climate time series + 3 lags","Light GBM","p = 5","Scenario 2",0.0289761939080422,43.4378509598696,"30",181
"62","All climate time series + 3 lags","Random Forests","p = 5","Scenario 2",0.0905227060729061,36.7401827636396,"30",181
"63","All climate time series + 3 lags","Lasso","p = 5","Scenario 2",0.0528267803390433,38.5284738650959,"30",181
"64","All climate time series + 3 lags","Light GBM","p = 5","Scenario 2",0.0145147631522224,45.7272055046804,"60",151
"65","All climate time series + 3 lags","Random Forests","p = 5","Scenario 2",0.055323253575844,38.7444480057194,"60",151
"66","All climate time series + 3 lags","Lasso","p = 5","Scenario 2",0.0152105890041101,40.7346882403721,"60",151
"67","All climate time series + 6 lags","Light GBM","p = 5","Scenario 2",0.206468106111385,37.7814381025905,"30",181
"68","All climate time series + 6 lags","Random Forests","p = 5","Scenario 2",0.275821502631005,31.9242801426316,"30",181
"69","All climate time series + 6 lags","Lasso","p = 5","Scenario 2",0.294276178516551,32.513635616551,"30",181
"70","All climate time series + 6 lags","Light GBM","p = 5","Scenario 2",0.192114836404867,39.6881072399447,"60",151
"71","All climate time series + 6 lags","Random Forests","p = 5","Scenario 2",0.257711067540913,33.3115589760666,"60",151
"72","All climate time series + 6 lags","Lasso","p = 5","Scenario 2",0.245481327349787,34.7873367157455,"60",151
"73","All climate time series + 3 lags","Light GBM","p = 1","Scenario 3",0.306107091845547,67.809898924171,"30",181
"74","All climate time series + 3 lags","Random Forests","p = 1","Scenario 3",0.238300958955497,69.1441452248826,"30",181
"75","All climate time series + 3 lags","Lasso","p = 1","Scenario 3",0.282999569738309,66.9400525227099,"30",181
"76","All climate time series + 3 lags","Light GBM","p = 1","Scenario 3",0.287465018892587,58.6788484402284,"60",151
"77","All climate time series + 3 lags","Random Forests","p = 1","Scenario 3",0.268831910075657,53.4486458377829,"60",151
"78","All climate time series + 3 lags","Lasso","p = 1","Scenario 3",0.202238291430456,58.8110012381135,"60",151
"79","All climate time series + 6 lags","Light GBM","p = 1","Scenario 3",0.268984310853435,72.1913472308302,"30",181
"80","All climate time series + 6 lags","Random Forests","p = 1","Scenario 3",0.233615270939416,69.3916048396158,"30",181
"81","All climate time series + 6 lags","Lasso","p = 1","Scenario 3",0.148873850185852,75.2358120916445,"30",181
"82","All climate time series + 6 lags","Light GBM","p = 1","Scenario 3",0.288735579917676,63.4725277142675,"60",151
"83","All climate time series + 6 lags","Random Forests","p = 1","Scenario 3",0.265980353268325,53.5864442881473,"60",151
"84","All climate time series + 6 lags","Lasso","p = 1","Scenario 3",0.306599720356106,51.5200471061117,"60",151
"85","All climate time series + 3 lags","Light GBM","p = 3","Scenario 3",0.146355553348179,124.592797888639,"30",181
"86","All climate time series + 3 lags","Random Forests","p = 3","Scenario 3",0.200376171887212,101.318748679041,"30",181
"87","All climate time series + 3 lags","Lasso","p = 3","Scenario 3",0.0560370046513035,114.130055502003,"30",181
"88","All climate time series + 3 lags","Light GBM","p = 3","Scenario 3",0.128407639968004,135.944399503718,"60",151
"89","All climate time series + 3 lags","Random Forests","p = 3","Scenario 3",0.184436880584018,109.489121985436,"60",151
"90","All climate time series + 3 lags","Lasso","p = 3","Scenario 3",0.030730631249005,129.307241387053,"60",151
"91","All climate time series + 6 lags","Light GBM","p = 3","Scenario 3",0.155230608564072,127.066799212803,"30",181
"92","All climate time series + 6 lags","Random Forests","p = 3","Scenario 3",0.291596729188662,96.223562335636,"30",181
"93","All climate time series + 6 lags","Lasso","p = 3","Scenario 3",0.223048262933719,125.87657145634,"30",181
"94","All climate time series + 6 lags","Light GBM","p = 3","Scenario 3",0.136041567124441,138.695128330318,"60",151
"95","All climate time series + 6 lags","Random Forests","p = 3","Scenario 3",0.260923160746778,105.440855369955,"60",151
"96","All climate time series + 6 lags","Lasso","p = 3","Scenario 3",0.198670923923959,121.777053972528,"60",151
"97","All climate time series + 3 lags","Light GBM","p = 5","Scenario 3",0.146355553348179,124.592797888639,"30",181
"98","All climate time series + 3 lags","Random Forests","p = 5","Scenario 3",0.208436750595807,100.676514744585,"30",181
"99","All climate time series + 3 lags","Lasso","p = 5","Scenario 3",0.0365927065594904,114.581397494379,"30",181
"100","All climate time series + 3 lags","Light GBM","p = 5","Scenario 3",0.128407639968004,135.944399503718,"60",151
"101","All climate time series + 3 lags","Random Forests","p = 5","Scenario 3",0.177704846729149,110.02910976613,"60",151
"102","All climate time series + 3 lags","Lasso","p = 5","Scenario 3",0.0130677677214548,132.293239083946,"60",151
"103","All climate time series + 6 lags","Light GBM","p = 5","Scenario 3",0.155230608564072,127.066799212803,"30",181
"104","All climate time series + 6 lags","Random Forests","p = 5","Scenario 3",0.29180855048728,96.4167104595991,"30",181
"105","All climate time series + 6 lags","Lasso","p = 5","Scenario 3",0.244992214408295,116.516482474078,"30",181
"106","All climate time series + 6 lags","Light GBM","p = 5","Scenario 3",0.136041567124441,138.695128330318,"60",151
