"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.173750926823244,2.40949588483117,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.200052981464429,2.22128462838668,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.179371258048944,2.27198017931921,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.172773989477849,2.52913508755169,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.195230141644502,2.33061501881129,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.151575634201909,2.41952688642928,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.155763147086933,2.44444410484134,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.208471088598405,2.20687329789291,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.165981660399041,2.32406726135384,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.151293832058073,2.5704596212683,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.209902741052617,2.3007978363148,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.204612752676451,2.35880256067562,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.0879570652198965,2.46356184487692,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.0751046352028244,2.43430293845601,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.0389661502434185,2.50227061304838,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.108289412093883,2.52077887357554,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.129746091159634,2.47518746722254,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.0428873173230307,2.60488735616204,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.0525368041852711,2.69557853875031,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.0776682432097585,2.43110116388992,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.0449523419064358,2.49504596751847,"30",181
