"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.200909016938448,2.31244858140615,"30",181
"2","Time series reconstruction","Lasso","p = 1","Scenario 1",0.18085180651411,2.25686307545548,"30",181
"3","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.133016784134077,2.30756128718525,"30",181
"4","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.191276779121742,2.43732130316341,"60",151
"5","Time series reconstruction","Lasso","p = 1","Scenario 1",0.131014877054226,2.43056381797393,"60",151
"6","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.115684250813045,2.43437555407504,"60",151
"7","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.216276644488065,2.3616991407752,"30",181
"8","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.215717778725332,2.22247690739553,"30",181
"9","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.201675688066661,2.22310572732952,"30",181
"10","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.212066695656215,2.48317013052319,"60",151
"11","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.206060952647746,2.33789384532794,"60",151
"12","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.176265792562068,2.37241662867662,"60",151
"13","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.2273105566281,2.37576771302481,"30",181
"14","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.219483852136761,2.22117745933992,"30",181
"15","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.218397962160467,2.21113927750249,"30",181
"16","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.212577512510032,2.52873739911481,"60",151
"17","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.204300032710245,2.34436638747665,"60",151
"18","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.15520439353797,2.42400044588157,"60",151
"19","All climate time series","Light GBM","p = 1","Scenario 1",0.022550614995374,2.77227137431187,"30",181
"20","All climate time series","Random Forests","p = 1","Scenario 1",0.0052611198364103,2.60357147677172,"30",181
"21","All climate time series","Lasso","p = 1","Scenario 1",0.00183408890459308,2.58666129159816,"30",181
"22","All climate time series","Light GBM","p = 1","Scenario 1",0.0210330463893743,2.91610659479445,"60",151
"23","All climate time series","Random Forests","p = 1","Scenario 1",0.00409286458243437,2.72524836740294,"60",151
"24","All climate time series","Lasso","p = 1","Scenario 1",0.00817501376778404,2.6639388707237,"60",151
"25","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.0144677721417797,2.68925394961353,"30",181
"26","Time series reconstruction","Lasso","p = 3","Scenario 1",0.00136638191350565,2.60844981396773,"30",181
"27","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.0322434558737632,2.50249510196676,"30",181
"28","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.0215685498068783,2.76311845757788,"60",151
"29","Time series reconstruction","Lasso","p = 3","Scenario 1",0.00115598633646403,2.7359572147491,"60",151
"30","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.0358124853768704,2.6072465207317,"60",151
"31","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.144952299595014,2.38692500492441,"30",181
"32","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.252508879611117,2.25381937251479,"30",181
"33","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.0623904177179862,2.46659830605578,"30",181
"34","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.158028663798229,2.46616413429596,"60",151
"35","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.26794670169494,2.33424086890697,"60",151
"36","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.0525890208531838,2.61015667620972,"60",151
"37","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.144503038254833,2.43203836259776,"30",181
"38","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.226055072346996,2.24585841574412,"30",181
"39","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.0626237040108347,2.45644818579546,"30",181
"40","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.148650064324646,2.53416906234856,"60",151
"41","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.255085385262934,2.30869951295456,"60",151
"42","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.0484868808934133,2.60762164974363,"60",151
"43","All climate time series","Light GBM","p = 3","Scenario 1",0.00164723197821119,2.80676573673739,"30",181
"44","All climate time series","Random Forests","p = 3","Scenario 1",0.0120560050334557,2.66416799438898,"30",181
"45","All climate time series","Lasso","p = 3","Scenario 1",0.00488465626303115,2.53656468771256,"30",181
"46","All climate time series","Light GBM","p = 3","Scenario 1",0.00311352066451898,2.93551553985327,"60",151
