"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.0547222568751688,3.67047756722768,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.123630465665339,3.01126861188674,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.0873523566325237,3.13586983351742,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.0921548711673035,3.19598975492751,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.169151647967385,2.6406538549362,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.327649616207091,2.36233959141565,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.109849215875328,3.49603303367619,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.154552922115315,2.93621661683154,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.0460929156827475,3.29313192398246,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.152393771200436,3.02348509675416,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.17322262629293,2.61160574636457,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.241428261980843,2.48791268675612,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.204110611792042,1.68272072833441,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.162461614403853,1.65334365210014,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.220689977699619,1.61676561852262,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.264409423715023,1.58609494933535,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.18414751872254,1.65234005262668,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.21579304698109,1.62744391298992,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.170704955559336,1.74519119927369,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.142115442451715,1.68127795003114,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.217207376698636,1.63628165991264,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.212376272343032,1.66348921891975,"60",151
"23","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.157785380809084,1.68205850586048,"60",151
"24","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.22322007007407,1.62227630940746,"60",151
"25","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.0065294111792307,2.00079716279844,"30",181
"26","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.00282347339704427,1.8894470159568,"30",181
"27","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.000415954714687288,1.78039517701923,"30",181
"28","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.00682908185685725,1.80114989005127,"60",151
"29","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.0234040128095399,1.60405375622131,"60",151
"30","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.00828656472092937,1.60993451931592,"60",151
"31","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.0702912634307908,1.9739991412405,"30",181
"32","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.0677363572975624,1.74998797922733,"30",181
"33","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.128707562463006,1.66782300413758,"30",181
"34","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.104656164576635,1.68934004710365,"60",151
"35","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.161661897396954,1.46770583001947,"60",151
"36","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.139968099681506,1.48953954347124,"60",151
"37","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.374146658331506,31.9203796680875,"30",181
"38","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.359279702443241,31.5847265411321,"30",181
"39","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.285289704934469,33.589783557297,"30",181
"40","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.384407051294724,30.9512180363307,"60",151
"41","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.361655275585647,30.8254153883257,"60",151
"42","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.346338071702318,31.2084355508878,"60",151
