"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.151445253495978,5.48903690873948,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.219193570966959,4.40509515405443,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.114931455718039,4.99042838454927,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.0902782495832399,4.7782212536262,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.199092568542269,3.33734298433639,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.204951059333636,3.2357382170731,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.126393023778003,5.55577253737664,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.206050062187933,4.46226170567144,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.148747939610062,4.79776155862155,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.0507776785658625,4.95627122035677,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.174055590265802,3.39198539275311,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.371838803444832,2.98348081849753,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.0105013594771722,2.41532709987242,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.0207594806734957,1.76526092723647,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.015276287367269,1.64203607937035,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.00342388349614801,2.20360738368504,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.00826726254176331,1.45321602498847,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.0138105322033953,1.29150361493551,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.0113234269688549,2.36229013090981,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.0206512203936414,1.77218922552362,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.00129858169390912,1.66868278794713,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.00716768015595651,2.1552336105722,"60",151
"23","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.00626400008737294,1.47365880722202,"60",151
"24","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.00125215797194894,1.33487785500479,"60",151
"25","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.00022247935197679,2.30276804291562,"30",181
"26","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.00272485570772434,2.15688215489354,"30",181
"27","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.000984827205044832,2.09249949960704,"30",181
"28","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",4.28352121158197e-05,2.24166098000134,"60",151
"29","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.00177389739312979,2.05422650494722,"60",151
"30","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.0141685872579147,1.97136757364017,"60",151
"31","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.0601741126828879,2.21391098580328,"30",181
"32","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.0807698719050804,1.97501794928242,"30",181
