"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.0460040599830654,2.51566075364414,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.106489163554854,2.20097697483152,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.0817343755158516,2.25461648044257,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.0581708000844141,2.48679979510015,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.142298753316646,2.16613551039556,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.156000748994699,2.15179755067251,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.0370653153769872,2.56282306737024,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.111829632286771,2.19210468500444,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.0681774773227351,2.34867356944421,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.0476606235196377,2.54064912444324,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.127357196869839,2.18680652643907,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.103356602420415,2.2316798378651,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.0396762220182637,2.06877654635233,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.0826082438875325,1.86452501724336,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.0381450016699363,1.93395834569668,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.0517515501578086,2.1459505200094,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.100866338176323,1.94930928231985,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.100803550960776,1.9747777260189,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.0511031599536413,2.13894947724075,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.0718114193607931,1.89069954788388,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.0661714663574533,1.88838981496448,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.0693453309215993,2.20860754361512,"60",151
"23","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.103505883596648,1.94981783285254,"60",151
"24","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.100910046134219,1.95875824175035,"60",151
"25","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.00217208697019415,3.36556395232594,"30",181
"26","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.000319907613141489,2.94759560762282,"30",181
"27","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.00406713623712999,2.83174387681294,"30",181
