"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.034161582448609,2.28628097214955,"30",181
"2","Time series reconstruction","Lasso","p = 1","Scenario 1",0.0947223266895754,1.93815109056073,"30",181
"3","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.0982136988762486,1.94690998583936,"30",181
"4","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.0665930481328957,1.98782288548947,"60",151
"5","Time series reconstruction","Lasso","p = 1","Scenario 1",0.0882473090336316,1.67441308832048,"60",151
"6","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.122916383458665,1.65950466315718,"60",151
"7","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.100188223753713,2.11471927771969,"30",181
"8","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.152773781277772,1.84648242624806,"30",181
"9","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.196329304612091,1.80533848565258,"30",181
"10","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.126000451875151,1.66415242276202,"60",151
"11","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.149207633208864,1.55411745300349,"60",151
"12","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.200131906165303,1.52993275218441,"60",151
"13","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.0923232947800162,2.16715611806059,"30",181
"14","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.149589445960246,1.85649456308249,"30",181
"15","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.12575815601141,1.89165394516001,"30",181
"16","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.0932941716774589,1.84557074238012,"60",151
"17","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.160057811580112,1.55423865894271,"60",151
"18","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.179157776910921,1.5438894780649,"60",151
"19","All climate time series","Light GBM","p = 1","Scenario 1",0.0440512961135825,2.13559114020798,"30",181
"20","All climate time series","Random Forests","p = 1","Scenario 1",0.0337018718805786,2.06085996261575,"30",181
"21","All climate time series","Lasso","p = 1","Scenario 1",0.0217920179923142,2.0211201806292,"30",181
"22","All climate time series","Light GBM","p = 1","Scenario 1",0.0556998493322566,1.86981341935819,"60",151
"23","All climate time series","Random Forests","p = 1","Scenario 1",0.0331157133062085,1.81723010084543,"60",151
"24","All climate time series","Lasso","p = 1","Scenario 1",0.0120931021803191,1.76033067098393,"60",151
"25","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.0228897811957939,2.74881739820216,"30",181
"26","Time series reconstruction","Lasso","p = 3","Scenario 1",0.0149208165728459,2.56219958627208,"30",181
"27","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.010127758927291,2.56544188858759,"30",181
"28","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.029790479082094,2.82901191383995,"60",151
"29","Time series reconstruction","Lasso","p = 3","Scenario 1",0.0301230030832544,2.6468056293065,"60",151
"30","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.00871167750568709,2.67875866962801,"60",151
