"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.20166850032126,2.77275132367957,"30",181
"2","Time series reconstruction","Lasso","p = 1","Scenario 1",0.237745641722912,2.54889246851894,"30",181
"3","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.251958648013523,2.52269099150773,"30",181
"4","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.165653483512122,2.75850547448735,"60",151
"5","Time series reconstruction","Lasso","p = 1","Scenario 1",0.162957425202637,2.55603930120698,"60",151
"6","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.187886810153436,2.49837609679267,"60",151
"7","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.163951272288171,3.04450628186563,"30",181
"8","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.243786034506474,2.56205294278368,"30",181
"9","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.236917388531941,2.60215966196373,"30",181
"10","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.0891371022340542,3.20827204771814,"60",151
"11","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.158312059425258,2.60292482952781,"60",151
"12","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.142497769872935,2.63056349352507,"60",151
"13","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.198248011780558,2.84596071365454,"30",181
"14","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.260140241857398,2.52495104117315,"30",181
"15","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.237784503005763,2.56925219400722,"30",181
"16","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.112953929665623,2.99651521582782,"60",151
"17","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.170690573557705,2.5820415702881,"60",151
"18","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.139886400152813,2.59923723533063,"60",151
"19","All climate time series","Light GBM","p = 1","Scenario 1",0.00333467416742677,3.4986623652869,"30",181
"20","All climate time series","Random Forests","p = 1","Scenario 1",0.00208323216655012,3.11639745514112,"30",181
"21","All climate time series","Lasso","p = 1","Scenario 1",0.000378211208802913,2.96468800648136,"30",181
"22","All climate time series","Light GBM","p = 1","Scenario 1",0.000176299086636953,3.47595271176769,"60",151
"23","All climate time series","Random Forests","p = 1","Scenario 1",0.00539340506171553,3.07452473664824,"60",151
"24","All climate time series","Lasso","p = 1","Scenario 1",0.00903214424548977,2.80479875259224,"60",151
"25","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.0261448263374516,2.70416753117437,"30",181
"26","Time series reconstruction","Lasso","p = 3","Scenario 1",0.00738765189830306,2.29265221558199,"30",181
"27","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.0595184738145659,2.24023151994641,"30",181
"28","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.0373164820382885,2.74770902005648,"60",151
"29","Time series reconstruction","Lasso","p = 3","Scenario 1",0.0066295144157983,2.41567966664186,"60",151
"30","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.0749682578407284,2.31986301431053,"60",151
"31","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.129939151933204,2.38431770135955,"30",181
"32","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.206586185162959,2.0193530183333,"30",181
"33","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.086168371924378,2.20096426148529,"30",181
"34","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.150625745476523,2.42542387114543,"60",151
"35","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.221987475148985,2.09936293534505,"60",151
"36","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.0872279432033803,2.30027326668079,"60",151
"37","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.1601738088387,2.28993796874423,"30",181
"38","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.125863581534079,2.15264173593379,"30",181
"39","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.0482024571805403,2.24914525443432,"30",181
"40","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.184038107628535,2.33004497728293,"60",151
"41","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.126944150925451,2.260384235135,"60",151
"42","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.0660073841063791,2.32102679465273,"60",151
"43","All climate time series","Light GBM","p = 3","Scenario 1",0.0181609422029462,2.71368806945867,"30",181
"44","All climate time series","Random Forests","p = 3","Scenario 1",0.000254532614203446,2.42149924068914,"30",181
"45","All climate time series","Lasso","p = 3","Scenario 1",0.00112586374680208,2.30584487993533,"30",181
"46","All climate time series","Light GBM","p = 3","Scenario 1",0.015621976548067,2.84607020095682,"60",151
"47","All climate time series","Random Forests","p = 3","Scenario 1",2.08660468189141e-05,2.52836634745857,"60",151
"48","All climate time series","Lasso","p = 3","Scenario 1",0.00207801735144792,2.41353427741756,"60",151
"49","Time series reconstruction","Light GBM","p = 5","Scenario 1",0.000388446432844413,4.08641488057499,"30",181
"50","Time series reconstruction","Lasso","p = 5","Scenario 1",0.00299625091295064,3.29729783182336,"30",181
"51","Time series reconstruction","Random Forests","p = 5","Scenario 1",0.000623058966837522,3.31009650232842,"30",181
"52","Time series reconstruction","Light GBM","p = 5","Scenario 1",3.20123604332158e-05,4.42780256187863,"60",151
"53","Time series reconstruction","Lasso","p = 5","Scenario 1",0.0298138592396018,3.45316026833746,"60",151
"54","Time series reconstruction","Random Forests","p = 5","Scenario 1",1.57784098261511e-05,3.55316323825745,"60",151
"55","Naive up to 3 lags","Light GBM","p = 5","Scenario 1",0.00627905210530502,3.91643551576643,"30",181
"56","Naive up to 3 lags","Random Forests","p = 5","Scenario 1",0.00161917645659845,3.29491782483451,"30",181
"57","Naive up to 3 lags","Lasso","p = 5","Scenario 1",0.0117069115454898,3.07497271681845,"30",181
"58","Naive up to 3 lags","Light GBM","p = 5","Scenario 1",0.00334423712267206,4.24028667521945,"60",151
"59","Naive up to 3 lags","Random Forests","p = 5","Scenario 1",1.03566299116116e-06,3.5404030677507,"60",151
"60","Naive up to 3 lags","Lasso","p = 5","Scenario 1",0.000107512805797531,3.32119035421906,"60",151
"61","Naive up to 6 lags","Light GBM","p = 5","Scenario 1",0.0659867076579689,3.66816632977004,"30",181
"62","Naive up to 6 lags","Random Forests","p = 5","Scenario 1",0.142019198609196,2.88381867691215,"30",181
"63","Naive up to 6 lags","Lasso","p = 5","Scenario 1",0.0627009569769008,3.13846310409392,"30",181
"64","Naive up to 6 lags","Light GBM","p = 5","Scenario 1",0.058508482085935,3.97262198250811,"60",151
"65","Naive up to 6 lags","Random Forests","p = 5","Scenario 1",0.135293152650966,3.09741968241486,"60",151
"66","Naive up to 6 lags","Lasso","p = 5","Scenario 1",0.00856037426780954,3.57452443419919,"60",151
"67","All climate time series","Light GBM","p = 5","Scenario 1",0.0133133920608755,3.59573412052737,"30",181
"68","All climate time series","Random Forests","p = 5","Scenario 1",0.00564853546534446,3.3443679561386,"30",181
"69","All climate time series","Lasso","p = 5","Scenario 1",0.00492287003200358,3.19001675205592,"30",181
"70","All climate time series","Light GBM","p = 5","Scenario 1",0.00928741701678381,3.88600139337514,"60",151
"71","All climate time series","Random Forests","p = 5","Scenario 1",0.00201998056061387,3.60942167164159,"60",151
"72","All climate time series","Lasso","p = 5","Scenario 1",0.0181609916602614,3.40934290367109,"60",151
"73","Time series reconstruction","Light GBM","p = 1","Scenario 2",0.210950350836452,33.9277993065307,"30",181
"74","Time series reconstruction","Lasso","p = 1","Scenario 2",0.314431412257244,30.8648588690311,"30",181
"75","Time series reconstruction","Random Forests","p = 1","Scenario 2",0.250230046345291,32.3434504228999,"30",181
"76","Time series reconstruction","Light GBM","p = 1","Scenario 2",0.214876308923533,35.5115775250546,"60",151
"77","Time series reconstruction","Lasso","p = 1","Scenario 2",0.309025310059052,32.7455678378484,"60",151
"78","Time series reconstruction","Random Forests","p = 1","Scenario 2",0.291663356795649,33.1430936035408,"60",151
"79","Naive up to 3 lags","Light GBM","p = 1","Scenario 2",0.362626389159411,30.6834394426524,"30",181
"80","Naive up to 3 lags","Random Forests","p = 1","Scenario 2",0.361274393256498,29.8261844744475,"30",181
"81","Naive up to 3 lags","Lasso","p = 1","Scenario 2",0.327774766801163,30.7128872044523,"30",181
"82","Naive up to 3 lags","Light GBM","p = 1","Scenario 2",0.370959044762562,31.8883354205531,"60",151
"83","Naive up to 3 lags","Random Forests","p = 1","Scenario 2",0.366946311728219,31.2842512247678,"60",151
"84","Naive up to 3 lags","Lasso","p = 1","Scenario 2",0.344007945574966,31.9479463132316,"60",151
"85","Naive up to 6 lags","Light GBM","p = 1","Scenario 2",0.277117934349639,32.719207970406,"30",181
"86","Naive up to 6 lags","Random Forests","p = 1","Scenario 2",0.358976987842018,29.7830809560333,"30",181
"87","Naive up to 6 lags","Lasso","p = 1","Scenario 2",0.33544215712635,30.3614254746707,"30",181
"88","Naive up to 6 lags","Light GBM","p = 1","Scenario 2",0.296250417245178,33.5116097803999,"60",151
"89","Naive up to 6 lags","Random Forests","p = 1","Scenario 2",0.362782403223776,31.3714077593117,"60",151
"90","Naive up to 6 lags","Lasso","p = 1","Scenario 2",0.366094496337981,31.3375972537133,"60",151
"91","All climate time series","Light GBM","p = 1","Scenario 2",0.186043750414628,34.3213036500942,"30",181
"92","All climate time series","Random Forests","p = 1","Scenario 2",0.259774823515257,32.0093851705563,"30",181
"93","All climate time series","Lasso","p = 1","Scenario 2",0.264823350233504,31.9912756838821,"30",181
"94","All climate time series","Light GBM","p = 1","Scenario 2",0.193148889001142,35.8845811478892,"60",151
"95","All climate time series","Random Forests","p = 1","Scenario 2",0.277859118148616,33.4064551568263,"60",151
"96","All climate time series","Lasso","p = 1","Scenario 2",0.253409206585693,34.0410131413622,"60",151
"97","Time series reconstruction","Light GBM","p = 3","Scenario 2",0.152297978828246,64.1095682665007,"30",181
"98","Time series reconstruction","Lasso","p = 3","Scenario 2",0.199616725187733,60.7698058058854,"30",181
"99","Time series reconstruction","Random Forests","p = 3","Scenario 2",0.143486199314215,61.8994642351221,"30",181
"100","Time series reconstruction","Light GBM","p = 3","Scenario 2",0.164660170670905,65.2186195545114,"60",151
"101","Time series reconstruction","Lasso","p = 3","Scenario 2",0.20581908068451,61.5993582034803,"60",151
"102","Time series reconstruction","Random Forests","p = 3","Scenario 2",0.167821911433279,62.2558921498759,"60",151
"103","Naive up to 3 lags","Light GBM","p = 3","Scenario 2",0.230195634907274,67.9433048753414,"30",181
"104","Naive up to 3 lags","Random Forests","p = 3","Scenario 2",0.243820719374585,58.3199767297949,"30",181
"105","Naive up to 3 lags","Lasso","p = 3","Scenario 2",0.292313878075833,57.4798539878869,"30",181
"106","Naive up to 3 lags","Light GBM","p = 3","Scenario 2",0.228172685133614,71.0948887823611,"60",151
"107","Naive up to 3 lags","Random Forests","p = 3","Scenario 2",0.255565591293984,59.3019541149414,"60",151
