"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.140562755099119,2.8173348015777,"30",181
"2","Time series reconstruction","Lasso","p = 1","Scenario 1",0.154775039330597,2.6099978755883,"30",181
"3","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.163236183127163,2.58506879733822,"30",181
"4","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.153658709096651,2.86778666930296,"60",151
"5","Time series reconstruction","Lasso","p = 1","Scenario 1",0.20809482361695,2.6321492662082,"60",151
"6","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.19734031470539,2.64923673822355,"60",151
"7","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.167273621008079,2.95057079568997,"30",181
"8","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.17806240436235,2.60380494047689,"30",181
"9","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.234714375251141,2.47165138053768,"30",181
"10","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.173938794325977,3.00771635620972,"60",151
"11","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.178623567746747,2.71992740956915,"60",151
"12","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.258146102366285,2.54419790746998,"60",151
"13","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.111811314954422,3.09701772220637,"30",181
"14","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.187555642947768,2.58283822112911,"30",181
"15","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.238907077964371,2.46595945860483,"30",181
"16","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.110059810908438,3.20239554403016,"60",151
"17","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.19327709964662,2.69707807651367,"60",151
"18","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.248100528817518,2.56276553377814,"60",151
"19","All climate time series","Light GBM","p = 1","Scenario 1",0.000367628240993867,3.2496841949695,"30",181
"20","All climate time series","Random Forests","p = 1","Scenario 1",0.0022025872609697,2.99886841653839,"30",181
"21","All climate time series","Lasso","p = 1","Scenario 1",0.000260331401750573,2.85080647327787,"30",181
"22","All climate time series","Light GBM","p = 1","Scenario 1",0.00134580899464391,3.30989514309517,"60",151
"23","All climate time series","Random Forests","p = 1","Scenario 1",0.00392029135874664,3.14817530673254,"60",151
"24","All climate time series","Lasso","p = 1","Scenario 1",3.97114913407505e-05,2.98369986112143,"60",151
"25","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.00256918571829218,3.32267867021705,"30",181
"26","Time series reconstruction","Lasso","p = 3","Scenario 1",0.00228407306689963,2.79058325415688,"30",181
"27","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.0342567188238459,2.70335389764485,"30",181
"28","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.00169662448806255,3.54525088139144,"60",151
"29","Time series reconstruction","Lasso","p = 3","Scenario 1",0.000306741468809773,2.95769709416752,"60",151
"30","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.0212293575184663,2.92486767936147,"60",151
"31","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.0675546303685621,3.42258118709098,"30",181
"32","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.129687335264616,2.57240849947855,"30",181
"33","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.0158153832756229,2.7580322650721,"30",181
"34","Naive up to 3 lags","Light GBM","p = 3","Scenario 1",0.0683164648667417,3.67488129639191,"60",151
"35","Naive up to 3 lags","Random Forests","p = 3","Scenario 1",0.134444367289902,2.74594630624264,"60",151
"36","Naive up to 3 lags","Lasso","p = 3","Scenario 1",0.00103604445908477,3.11359018889898,"60",151
"37","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.130512285194924,3.08665925698517,"30",181
"38","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.143668352176751,2.56621330135207,"30",181
"39","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.00738506500118946,2.78285510268505,"30",181
"40","Naive up to 6 lags","Light GBM","p = 3","Scenario 1",0.137120093200917,3.27354328183982,"60",151
"41","Naive up to 6 lags","Random Forests","p = 3","Scenario 1",0.148766839832917,2.74309816930192,"60",151
"42","Naive up to 6 lags","Lasso","p = 3","Scenario 1",0.0125499966745542,2.93797117702756,"60",151
"43","All climate time series","Light GBM","p = 3","Scenario 1",0.00288180306616562,3.27795794501125,"30",181
"44","All climate time series","Random Forests","p = 3","Scenario 1",0.000986857336483609,2.8646670631733,"30",181
"45","All climate time series","Lasso","p = 3","Scenario 1",0.00318037208406595,2.72399743568004,"30",181
"46","All climate time series","Light GBM","p = 3","Scenario 1",0.00510414645769008,3.46470749612431,"60",151
"47","All climate time series","Random Forests","p = 3","Scenario 1",0.000782513256938573,3.0641166186774,"60",151
"48","All climate time series","Lasso","p = 3","Scenario 1",5.94159973062747e-05,2.93129537164016,"60",151
"49","Time series reconstruction","Light GBM","p = 5","Scenario 1",0.000752355426100532,2.17624815182414,"30",181
"50","Time series reconstruction","Lasso","p = 5","Scenario 1",1.06316368328052e-05,1.96638709162853,"30",181
"51","Time series reconstruction","Random Forests","p = 5","Scenario 1",1.95436419303487e-05,2.03724834207073,"30",181
"52","Time series reconstruction","Light GBM","p = 5","Scenario 1",4.3363656340087e-07,2.26366552068932,"60",151
"53","Time series reconstruction","Lasso","p = 5","Scenario 1",0.0001218436754488,2.01588059416548,"60",151
"54","Time series reconstruction","Random Forests","p = 5","Scenario 1",0.000326952295672955,2.11149217859619,"60",151
"55","Naive up to 3 lags","Light GBM","p = 5","Scenario 1",0.00129272910557188,2.26535598748333,"30",181
"56","Naive up to 3 lags","Random Forests","p = 5","Scenario 1",3.88830369721905e-05,1.99163444180206,"30",181
"57","Naive up to 3 lags","Lasso","p = 5","Scenario 1",0.00024081063268646,1.92752346206484,"30",181
