"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.247571212430194,3.8303689384244,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.282201753440782,3.46127963534997,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.311166290766446,3.40739579455614,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.225331219749823,4.14312988446866,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.256781205808087,3.73706382729135,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.308053863676498,3.59713303910405,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.249761842444992,3.82656058981721,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.283034744050821,3.46344598807787,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.330280896389296,3.34946285854616,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.230579003106774,4.12586068825571,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.255936823588343,3.73695465062451,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.334073622797567,3.51714012822263,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.129260187896373,1.74217818971227,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.141127010597938,1.72950478807212,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.071401567791236,1.79257428306112,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.131880368708263,1.8516875598733,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.136785250516674,1.84590579780919,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.0278582240283109,1.96784600421582,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.106236333313701,1.76770916132013,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.120100076014823,1.73479711744766,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.0649428014490623,1.78900674041419,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.106671217770541,1.87813912140276,"60",151
"23","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.108681554368044,1.8602646065413,"60",151
"24","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.0343669171230456,1.93927388601445,"60",151
"25","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.0142527399816645,2.86860712078745,"30",181
"26","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.0160682425390675,2.55618542176583,"30",181
