"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.208239177387036,2.58576841940251,"30",181
"2","Time series reconstruction","Lasso","p = 1","Scenario 1",0.142656822762575,2.72450881034955,"30",181
"3","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.14872160502414,2.66573730796256,"30",181
"4","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.241798382073252,2.66540560942444,"60",151
"5","Time series reconstruction","Lasso","p = 1","Scenario 1",0.123041023907604,2.90690509322053,"60",151
"6","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.17092723393848,2.78619900247174,"60",151
"7","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.164757950666226,2.81507051106764,"30",181
"8","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.155631860822704,2.68194815932005,"30",181
"9","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.113201118632982,2.83858689646292,"30",181
"10","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.166227964394219,2.94634111713954,"60",151
"11","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.179080432026388,2.78398118217204,"60",151
"12","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.0827364623181841,3.15111612707966,"60",151
"13","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.154353649449861,2.77052667330684,"30",181
"14","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.13389159417624,2.73119851428105,"30",181
"15","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.101136275768471,2.84983826101586,"30",181
"16","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.159942405486529,2.89373838411469,"60",151
"17","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.142181726107629,2.86662063387003,"60",151
"18","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.110636429527805,2.94699587454925,"60",151
"19","All climate time series","Light GBM","p = 1","Scenario 1",0.00350148197786212,3.24905115625883,"30",181
"20","All climate time series","Random Forests","p = 1","Scenario 1",0.0103258913152788,2.94130379531408,"30",181
"21","All climate time series","Lasso","p = 1","Scenario 1",0.00733748063403168,3.00316620433075,"30",181
"22","All climate time series","Light GBM","p = 1","Scenario 1",0.003785852964997,3.42307106806907,"60",151
"23","All climate time series","Random Forests","p = 1","Scenario 1",0.0127599846789452,3.09358592781486,"60",151
"24","All climate time series","Lasso","p = 1","Scenario 1",0.00259103461777646,3.1411802822098,"60",151
"25","Time series reconstruction","Light GBM","p = 3","Scenario 1",5.84512241468847e-05,2.39367564197564,"30",181
"26","Time series reconstruction","Lasso","p = 3","Scenario 1",0.00382614121929259,2.15181006530648,"30",181
"27","Time series reconstruction","Random Forests","p = 3","Scenario 1",0.0112517163894522,2.15506720000793,"30",181
"28","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.000502373507307542,2.45869141645338,"60",151
"29","Time series reconstruction","Lasso","p = 3","Scenario 1",0.00590228491928398,2.16996130080578,"60",151
