"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.208513201832731,3.25477882211429,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.259881379445031,2.94192629993479,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.268233681681408,2.92848698903431,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.245551801541445,3.19672876204678,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.26888457436341,2.97677875034512,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.288411921615468,2.94447000655574,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.230648103945162,3.20032849044981,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.265478802825246,2.93118451079158,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.245885672096886,2.97415273098156,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.248686517997998,3.20593462503823,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.285158443120669,2.94348839488275,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.258952596926022,3.00089386452733,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.166180029896468,1.70621308306692,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.14670018875027,1.67594038577901,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.179981950936154,1.64358707042119,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.165668204717243,1.77119808101887,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.148524913523811,1.74395087679795,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.21756065622973,1.67076463647734,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.114073794140434,1.81995920922635,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.134959253626001,1.6856130741993,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.177352633204967,1.6440317145899,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.113180002486956,1.89483694817987,"60",151
"23","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.138944394033405,1.75224085857108,"60",151
"24","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.252617808515084,1.64381277586274,"60",151
"25","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.00125566886143156,2.10582169908633,"30",181
"26","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.00368860863411635,1.9730141266342,"30",181
"27","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.00325573437129156,1.96228014336058,"30",181
"28","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.00351255992350717,2.17558133409466,"60",151
