"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.0771808121602271,3.88422877850108,"30",181
"2","Time series reconstruction","Lasso","p = 1","Scenario 1",0.0859738254994017,3.4492538341374,"30",181
"3","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.0931548888149119,3.43364110335903,"30",181
"4","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.116650658986231,3.07771523947266,"60",151
"5","Time series reconstruction","Lasso","p = 1","Scenario 1",0.053834310980633,2.92565353571838,"60",151
"6","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.127180162313563,2.78960801466195,"60",151
"7","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.0745918762858796,3.83007867977024,"30",181
"8","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.199010873041184,3.24961880150437,"30",181
"9","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.062887778492722,3.51925267820436,"30",181
"10","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.0856266675359136,3.09703797086489,"60",151
"11","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.237591316141475,2.64031767793178,"60",151
"12","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.176695270600282,2.78140521805717,"60",151
"13","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.0734533551884871,4.00267320889876,"30",181
"14","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.189374443619488,3.25124197488185,"30",181
"15","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.145187213262312,3.38016762350644,"30",181
"16","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.0805977260955134,3.38471318497777,"60",151
"17","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.227213183031916,2.63626134038471,"60",151
"18","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.245255695832838,2.65910598396631,"60",151
"19","All climate time series","Light GBM","p = 1","Scenario 1",0.00363880977600801,4.52111853509609,"30",181
"20","All climate time series","Random Forests","p = 1","Scenario 1",0.00327379448137131,3.96781122240643,"30",181
"21","All climate time series","Lasso","p = 1","Scenario 1",0.0160559249690196,3.6530699668256,"30",181
"22","All climate time series","Light GBM","p = 1","Scenario 1",0.00200060383591426,3.92072581095472,"60",151
"23","All climate time series","Random Forests","p = 1","Scenario 1",1.20037801645828e-05,3.26867186981336,"60",151
"24","All climate time series","Lasso","p = 1","Scenario 1",3.26930833445392e-06,3.1897187549198,"60",151
"25","Time series reconstruction","Light GBM","p = 3","Scenario 1",0.000367190828414416,2.48436943240212,"30",181
