"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.132490628497529,2.83631349360566,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.210473795104374,2.47249669250921,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.281172728514579,2.38363755733282,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.151244948587261,2.78066378313546,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.214923256527458,2.45119241365431,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.316814711166183,2.31342848140812,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.174450703091244,2.69313110280267,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.168875454044472,2.5604456859224,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.24337236431362,2.43868487248517,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.179025413835216,2.62151269705395,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.191219447485385,2.49234139302717,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.320769577657689,2.32907010597719,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.0766816843164278,2.66183288580792,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.0834571541719747,2.38019507957874,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.106821487048654,2.26813160453044,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.0782083206073454,2.5167651796282,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.0877894568219444,2.23813085346858,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.0374969753745507,2.27382312026324,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.12063992382929,2.51333809952651,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.0875761395240677,2.37794311643036,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.0851816305593086,2.31803589755893,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.14248599802986,2.33736145311872,"60",151
"23","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.0871268167389198,2.24188872246804,"60",151
