"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.241430312042532,3.66665966790276,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.241130938734805,3.49045679296747,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.28207808467232,3.39277501920694,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.255830949433191,3.86976278401524,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.251747661592402,3.71064982849739,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.31118754469304,3.54639508448349,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.15741932127693,4.10681527879126,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.239963566019357,3.50356702607677,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.274559512840599,3.41868286805389,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.152010990575877,4.41925673698405,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.242215303493435,3.74479532953445,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.143572138599359,4.02343295536596,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.0607942162182844,1.99537110579354,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.102291264002594,1.65065595755406,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.0795711393289029,1.67239161997817,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.0696095994746518,2.05218840370903,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.102445886437796,1.71860921655488,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.0579619263151867,1.76229357381228,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.0373166243776957,2.09104226911922,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.0885944367468671,1.66659979653144,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.0582976187307355,1.69388131590795,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.0418278104549402,2.1612969986234,"60",151
"23","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.0946420761223914,1.72588457115708,"60",151
"24","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.0909064756354044,1.72712345478213,"60",151
"25","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.0130807106131367,3.33597342669022,"30",181
"26","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.0157722090675558,2.94937421601528,"30",181
