"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.0726247685517973,2.99568055633841,"30",181
"2","Time series reconstruction","Lasso","p = 1","Scenario 1",0.255562354907912,2.38037867655228,"30",181
"3","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.110574430984839,2.61573499389627,"30",181
"4","Time series reconstruction","Light GBM","p = 1","Scenario 1",0.089716138853626,2.93331974644753,"60",151
"5","Time series reconstruction","Lasso","p = 1","Scenario 1",0.246612444955969,2.37427224190742,"60",151
"6","Time series reconstruction","Random Forests","p = 1","Scenario 1",0.126202458522936,2.58466542953468,"60",151
"7","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.223778560248206,2.58764310208647,"30",181
"8","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.304559930897782,2.29934545348148,"30",181
"9","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.299104055503289,2.33787002028625,"30",181
"10","Naive up to 3 lags","Light GBM","p = 1","Scenario 1",0.24134358445119,2.5223309126336,"60",151
"11","Naive up to 3 lags","Random Forests","p = 1","Scenario 1",0.310564648809024,2.27371938755252,"60",151
"12","Naive up to 3 lags","Lasso","p = 1","Scenario 1",0.312056771061103,2.29485351281998,"60",151
"13","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.284384418467917,2.43694394001908,"30",181
"14","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.281233585708186,2.35186272615537,"30",181
"15","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.255892098030701,2.40431231488081,"30",181
"16","Naive up to 6 lags","Light GBM","p = 1","Scenario 1",0.263885782294735,2.48879186864508,"60",151
"17","Naive up to 6 lags","Random Forests","p = 1","Scenario 1",0.268040015060102,2.35931328633775,"60",151
"18","Naive up to 6 lags","Lasso","p = 1","Scenario 1",0.317621853081016,2.31540683770031,"60",151
"19","All climate time series","Light GBM","p = 1","Scenario 1",0.000131175931918366,3.25579715984168,"30",181
"20","All climate time series","Random Forests","p = 1","Scenario 1",0.000324535205902999,2.95463691789687,"30",181
"21","All climate time series","Lasso","p = 1","Scenario 1",0.000939740718333554,2.78941206294171,"30",181
"22","All climate time series","Light GBM","p = 1","Scenario 1",0.00638749763841589,3.36233604380133,"60",151
"23","All climate time series","Random Forests","p = 1","Scenario 1",0.00018070992217732,2.93987769978713,"60",151
"24","All climate time series","Lasso","p = 1","Scenario 1",0.00287987140202099,2.80829592010749,"60",151
