"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.106454591476486,2.10941456228648,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.126372416173615,1.9124336844459,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.165078170143665,1.84270847393595,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.173297400479345,1.67809198764118,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.137231052502421,1.62189137512139,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.187571149058367,1.54319228625768,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.126103876116788,2.11692597414318,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.128978830122991,1.89606016453064,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.117126693979537,1.89816884086644,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.171843417874866,1.68413380204696,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.110582186803951,1.63742856134323,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.164849197099874,1.55215418395575,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.158491271450294,2.34285754052322,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.0950189750744959,2.39597588020041,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.0878619534107736,2.42447366753348,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.163493217862482,2.41391700223651,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.104020434712254,2.47859325815563,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.0873198963544828,2.52064244977924,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.17839156940208,2.29416197012371,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.0883990092623433,2.41356529540706,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.083865180884452,2.42905554973889,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.173571423086466,2.38770959647104,"60",151
