"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.212450894307242,3.28202888269347,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.236150143182158,3.00441316338939,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.276196229056696,2.90715294999557,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.244712567085721,3.26913194977425,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.267400471393842,3.01371725572001,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.314929616147808,2.91663049756116,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.221940442013911,3.22325146714681,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.247682789821344,2.98688199752918,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.253484215194428,2.96400140145804,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.25594134533789,3.20966682481854,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.286696510632289,2.97519642099024,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.320160894436443,2.91045792919324,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.139675175235154,2.11727243758183,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.166444716893373,1.82389855841137,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.174668775612184,1.82984460594958,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.133144329464547,2.11708481878375,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.180085549309496,1.69797610477635,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.165702837622556,1.70187538571138,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.167157714341939,2.1026897271017,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.168549316537999,1.82307105806598,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.129428391380417,1.86626263975168,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.174056144211427,2.09044828431247,"60",151
"23","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.187694317397138,1.6915062696934,"60",151
"24","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.175714264091235,1.69070750148531,"60",151
"25","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.00206560022833843,2.43253406870703,"30",181
"26","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.00386885156525618,2.24826346259863,"30",181
"27","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.0145127653402383,2.09238511656175,"30",181
"28","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.00992670743478589,2.63936921718735,"60",151
"29","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.0235594827749151,2.43697323193426,"60",151
"30","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.00115488340359067,2.25831371040648,"60",151
"31","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.228974915851944,1.98162922669838,"30",181
"32","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.126622145633932,1.93379070528846,"30",181
"33","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.274205924068349,1.78710252206413,"30",181
"34","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.217572111711384,2.135794952712,"60",151
"35","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.112869110589396,2.07137659493989,"60",151
"36","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.266691782585872,1.92854332663732,"60",151
"37","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.205579422781136,43.0353650856582,"30",181
"38","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.281424905254051,38.8918041881683,"30",181
"39","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.325366388616302,37.9198713436079,"30",181
"40","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.199867903913499,46.6669149437762,"60",151
"41","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.271346712003031,42.2658729944324,"60",151
"42","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.274979749048998,42.9543198097697,"60",151
"43","All climate time series + 6 lags","Light GBM","p = 1","Scenario 2",0.192330628706727,43.7517090196385,"30",181
"44","All climate time series + 6 lags","Random Forests","p = 1","Scenario 2",0.256639278128554,39.6477052905799,"30",181
"45","All climate time series + 6 lags","Lasso","p = 1","Scenario 2",0.280415210180791,40.1179034314648,"30",181
"46","All climate time series + 6 lags","Light GBM","p = 1","Scenario 2",0.184288777879964,47.5055179560919,"60",151
"47","All climate time series + 6 lags","Random Forests","p = 1","Scenario 2",0.251663816319699,42.9183832203891,"60",151
"48","All climate time series + 6 lags","Lasso","p = 1","Scenario 2",0.314202260115452,41.3872972041935,"60",151
"49","All climate time series + 3 lags","Light GBM","p = 3","Scenario 2",0.187475381349062,43.142158360216,"30",181
"50","All climate time series + 3 lags","Random Forests","p = 3","Scenario 2",0.277330928240903,39.9035254802767,"30",181
"51","All climate time series + 3 lags","Lasso","p = 3","Scenario 2",0.317302838272084,38.3948492207171,"30",181
"52","All climate time series + 3 lags","Light GBM","p = 3","Scenario 2",0.18936877919296,45.6178869176289,"60",151
"53","All climate time series + 3 lags","Random Forests","p = 3","Scenario 2",0.278206973833268,42.4169095497907,"60",151
"54","All climate time series + 3 lags","Lasso","p = 3","Scenario 2",0.311172209874682,40.8298845089741,"60",151
"55","All climate time series + 6 lags","Light GBM","p = 3","Scenario 2",0.194439484744101,42.6080237604328,"30",181
"56","All climate time series + 6 lags","Random Forests","p = 3","Scenario 2",0.253810239133009,40.1867306346463,"30",181
"57","All climate time series + 6 lags","Lasso","p = 3","Scenario 2",0.250407853659532,40.4084585192406,"30",181
"58","All climate time series + 6 lags","Light GBM","p = 3","Scenario 2",0.194115816634873,45.1606428084516,"60",151
"59","All climate time series + 6 lags","Random Forests","p = 3","Scenario 2",0.244175566572561,42.8569834538781,"60",151
"60","All climate time series + 6 lags","Lasso","p = 3","Scenario 2",0.258537187451475,42.5785156635341,"60",151
"61","All climate time series + 3 lags","Light GBM","p = 5","Scenario 2",0.0338042353204611,52.7740271721683,"30",181
"62","All climate time series + 3 lags","Random Forests","p = 5","Scenario 2",0.105623739917515,46.9232557032879,"30",181
"63","All climate time series + 3 lags","Lasso","p = 5","Scenario 2",0.118152480481782,46.6416029652492,"30",181
"64","All climate time series + 3 lags","Light GBM","p = 5","Scenario 2",0.0246947215455867,56.9716492715988,"60",151
"65","All climate time series + 3 lags","Random Forests","p = 5","Scenario 2",0.0910589068711425,50.6508623128781,"60",151
"66","All climate time series + 3 lags","Lasso","p = 5","Scenario 2",0.107940322201318,50.2295894162699,"60",151
"67","All climate time series + 6 lags","Light GBM","p = 5","Scenario 2",0.138388865120625,48.7672067929609,"30",181
"68","All climate time series + 6 lags","Random Forests","p = 5","Scenario 2",0.253795579073424,42.3620806300878,"30",181
"69","All climate time series + 6 lags","Lasso","p = 5","Scenario 2",0.257547936434166,43.0188446519033,"30",181
"70","All climate time series + 6 lags","Light GBM","p = 5","Scenario 2",0.129721709129908,52.5300941148143,"60",151
"71","All climate time series + 6 lags","Random Forests","p = 5","Scenario 2",0.226621076182586,46.2251512894076,"60",151
"72","All climate time series + 6 lags","Lasso","p = 5","Scenario 2",0.233376814952947,47.0615199088396,"60",151
"73","All climate time series + 3 lags","Light GBM","p = 1","Scenario 3",0.214657117572277,63.136517131544,"30",181
"74","All climate time series + 3 lags","Random Forests","p = 1","Scenario 3",0.233105751435493,54.8711274226888,"30",181
"75","All climate time series + 3 lags","Lasso","p = 1","Scenario 3",0.163734129731285,73.8217154055357,"30",181
"76","All climate time series + 3 lags","Light GBM","p = 1","Scenario 3",0.308788470001917,52.7961799278952,"60",151
"77","All climate time series + 3 lags","Random Forests","p = 1","Scenario 3",0.308084677137725,40.4631476508113,"60",151
"78","All climate time series + 3 lags","Lasso","p = 1","Scenario 3",0.330932219329872,37.6011004964362,"60",151
"79","All climate time series + 6 lags","Light GBM","p = 1","Scenario 3",0.194951623468133,64.2426949031112,"30",181
"80","All climate time series + 6 lags","Random Forests","p = 1","Scenario 3",0.229837369495365,54.8011550476855,"30",181
"81","All climate time series + 6 lags","Lasso","p = 1","Scenario 3",0.243809795853961,54.2353402192418,"30",181
"82","All climate time series + 6 lags","Light GBM","p = 1","Scenario 3",0.268789147182696,55.415660843848,"60",151
"83","All climate time series + 6 lags","Random Forests","p = 1","Scenario 3",0.308640807074194,40.1731438806098,"60",151
"84","All climate time series + 6 lags","Lasso","p = 1","Scenario 3",0.173267672668862,45.045877227768,"60",151
"85","All climate time series + 3 lags","Light GBM","p = 3","Scenario 3",0.0281929611325664,69.7211590947552,"30",181
"86","All climate time series + 3 lags","Random Forests","p = 3","Scenario 3",0.0708633824657524,59.3383576234195,"30",181
"87","All climate time series + 3 lags","Lasso","p = 3","Scenario 3",0.129720579312514,56.8833397563257,"30",181
"88","All climate time series + 3 lags","Light GBM","p = 3","Scenario 3",0.0209846196600044,75.4114317241561,"60",151
"89","All climate time series + 3 lags","Random Forests","p = 3","Scenario 3",0.0640893746230425,63.7112530333333,"60",151
"90","All climate time series + 3 lags","Lasso","p = 3","Scenario 3",0.0753041496611742,62.6658943795528,"60",151
"91","All climate time series + 6 lags","Light GBM","p = 3","Scenario 3",0.241034686001,63.8274845805964,"30",181
"92","All climate time series + 6 lags","Random Forests","p = 3","Scenario 3",0.234934564405129,53.3979685165519,"30",181
"93","All climate time series + 6 lags","Lasso","p = 3","Scenario 3",0.117912417640959,57.1247116729232,"30",181
"94","All climate time series + 6 lags","Light GBM","p = 3","Scenario 3",0.227480439440406,69.1525909439425,"60",151
"95","All climate time series + 6 lags","Random Forests","p = 3","Scenario 3",0.247398022768491,56.7696852694861,"60",151
"96","All climate time series + 6 lags","Lasso","p = 3","Scenario 3",0.102136193383491,61.9716897288514,"60",151
"97","All climate time series + 3 lags","Light GBM","p = 5","Scenario 3",0.0281929611325664,69.7211590947552,"30",181
"98","All climate time series + 3 lags","Random Forests","p = 5","Scenario 3",0.0709050908612384,59.2494065719539,"30",181
"99","All climate time series + 3 lags","Lasso","p = 5","Scenario 3",0.0964157814401916,57.6118900911384,"30",181
"100","All climate time series + 3 lags","Light GBM","p = 5","Scenario 3",0.0209846196600044,75.4114317241561,"60",151
"101","All climate time series + 3 lags","Random Forests","p = 5","Scenario 3",0.0658343695200286,63.6277719155132,"60",151
"102","All climate time series + 3 lags","Lasso","p = 5","Scenario 3",0.108673945394232,61.7132837372896,"60",151
"103","All climate time series + 6 lags","Light GBM","p = 5","Scenario 3",0.241034686001,63.8274845805964,"30",181
