"","Approach","Method","Data_source","Association","Corr","RSME","Initial_training_samples","Testing_samples"
"1","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.0705525315865086,3.49250932971168,"30",181
"2","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.121289447575744,3.02722549304673,"30",181
"3","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.0785008254829932,3.16096241351464,"30",181
"4","All climate time series + 3 lags","Light GBM","p = 1","Scenario 1",0.060911602151562,3.74814510317055,"60",151
"5","All climate time series + 3 lags","Random Forests","p = 1","Scenario 1",0.0992737368829123,3.24481693299196,"60",151
"6","All climate time series + 3 lags","Lasso","p = 1","Scenario 1",0.134785055810213,3.20257511559409,"60",151
"7","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.0752791675621265,3.84439383503874,"30",181
"8","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.154007008780798,2.94943156833103,"30",181
"9","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.0689555491691887,3.20465059896756,"30",181
"10","All climate time series + 6 lags","Light GBM","p = 1","Scenario 1",0.0631959707778394,4.14790417483133,"60",151
"11","All climate time series + 6 lags","Random Forests","p = 1","Scenario 1",0.127612533640054,3.17272773847127,"60",151
"12","All climate time series + 6 lags","Lasso","p = 1","Scenario 1",0.0489776042305665,3.4469620457622,"60",151
"13","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.0952197037061705,2.17851371064565,"30",181
"14","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.0915823021644472,2.05037673860408,"30",181
"15","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.0743289782598314,2.08667979627402,"30",181
"16","All climate time series + 3 lags","Light GBM","p = 3","Scenario 1",0.0904035792812469,2.20095834526983,"60",151
"17","All climate time series + 3 lags","Random Forests","p = 3","Scenario 1",0.0837446153939268,2.06415575301393,"60",151
"18","All climate time series + 3 lags","Lasso","p = 3","Scenario 1",0.0765981438775292,2.08369251619525,"60",151
"19","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.124948942237438,2.13646767857403,"30",181
"20","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.090523422857816,2.05091140142194,"30",181
"21","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.0648386112418888,2.1036697633048,"30",181
"22","All climate time series + 6 lags","Light GBM","p = 3","Scenario 1",0.137596352134035,2.11937061391954,"60",151
"23","All climate time series + 6 lags","Random Forests","p = 3","Scenario 1",0.105773950457343,2.02889448176183,"60",151
"24","All climate time series + 6 lags","Lasso","p = 3","Scenario 1",0.0861264524377577,2.06923174788401,"60",151
"25","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.00656321220229766,3.05220851265437,"30",181
"26","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.00184796102678061,2.89548377975343,"30",181
"27","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.020270638317976,2.74668789433374,"30",181
"28","All climate time series + 3 lags","Light GBM","p = 5","Scenario 1",0.00815285355876964,3.09991640226187,"60",151
"29","All climate time series + 3 lags","Random Forests","p = 5","Scenario 1",0.00444738203650785,2.9913418950626,"60",151
"30","All climate time series + 3 lags","Lasso","p = 5","Scenario 1",0.00962219697925563,2.94669376875982,"60",151
"31","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.126898161527254,2.84528907493553,"30",181
"32","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.168199872685388,2.50489542213356,"30",181
"33","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.170423327043825,2.49680275178369,"30",181
"34","All climate time series + 6 lags","Light GBM","p = 5","Scenario 1",0.147454012399444,2.83431202998214,"60",151
"35","All climate time series + 6 lags","Random Forests","p = 5","Scenario 1",0.220388362810741,2.55655169936731,"60",151
"36","All climate time series + 6 lags","Lasso","p = 5","Scenario 1",0.200136602615457,2.60175704980814,"60",151
"37","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.144441722045435,78.5389167582839,"30",181
"38","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.181142137085857,62.4269443486838,"30",181
"39","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.248539928283566,84.2125346749978,"30",181
"40","All climate time series + 3 lags","Light GBM","p = 1","Scenario 2",0.255449600948983,57.2356203757021,"60",151
"41","All climate time series + 3 lags","Random Forests","p = 1","Scenario 2",0.26707734050906,35.940071903382,"60",151
"42","All climate time series + 3 lags","Lasso","p = 1","Scenario 2",0.137423488960002,35.2256020055183,"60",151
"43","All climate time series + 6 lags","Light GBM","p = 1","Scenario 2",0.145317671090382,76.5355121842285,"30",181
"44","All climate time series + 6 lags","Random Forests","p = 1","Scenario 2",0.180511006997566,62.4974519241621,"30",181
"45","All climate time series + 6 lags","Lasso","p = 1","Scenario 2",0.247725514308995,82.9894173776259,"30",181
"46","All climate time series + 6 lags","Light GBM","p = 1","Scenario 2",0.266981290418802,53.9876954344364,"60",151
"47","All climate time series + 6 lags","Random Forests","p = 1","Scenario 2",0.241315071819477,36.5187978671167,"60",151
"48","All climate time series + 6 lags","Lasso","p = 1","Scenario 2",0.144563783037265,35.1105011998138,"60",151
"49","All climate time series + 3 lags","Light GBM","p = 3","Scenario 2",0.0761741303344144,47.7506379751104,"30",181
"50","All climate time series + 3 lags","Random Forests","p = 3","Scenario 2",0.165557310694816,42.4286057235995,"30",181
"51","All climate time series + 3 lags","Lasso","p = 3","Scenario 2",0.0749004529305223,44.7911848073951,"30",181
"52","All climate time series + 3 lags","Light GBM","p = 3","Scenario 2",0.0712750463813325,50.5352183356466,"60",151
"53","All climate time series + 3 lags","Random Forests","p = 3","Scenario 2",0.153909413641454,45.1035111316985,"60",151
"54","All climate time series + 3 lags","Lasso","p = 3","Scenario 2",0.0583610391419874,48.2988306283036,"60",151
"55","All climate time series + 6 lags","Light GBM","p = 3","Scenario 2",0.139043552795583,43.5944642954629,"30",181
"56","All climate time series + 6 lags","Random Forests","p = 3","Scenario 2",0.162923841817013,42.5298321271877,"30",181
