"","Percent_025","Percent_975","Time","Approach","Type","value"
"352",5.10559573298434,6.37549436202686,65,"Naive up to 3 lags","Observed",11
"353",16.1799751717654,17.2970006540437,66,"Naive up to 3 lags","Predictions",16.7348158230658
"354",16.1799751717654,17.2970006540437,66,"Naive up to 3 lags","Observed",8
"355",10.4863428790654,12.1674061580087,67,"Naive up to 3 lags","Predictions",11.1938428571429
"356",10.4863428790654,12.1674061580087,67,"Naive up to 3 lags","Observed",10
"357",17.4373847420635,19.2557093253968,68,"Naive up to 3 lags","Predictions",18.3287436507937
"358",17.4373847420635,19.2557093253968,68,"Naive up to 3 lags","Observed",9
"359",18.1720848214286,21.055144767316,69,"Naive up to 3 lags","Predictions",19.5577187229437
"360",18.1720848214286,21.055144767316,69,"Naive up to 3 lags","Observed",18
"361",19.1206297727273,21.4619541666667,70,"Naive up to 3 lags","Predictions",20.166726984127
"362",19.1206297727273,21.4619541666667,70,"Naive up to 3 lags","Observed",18
"363",17.6507875,19.1059738690476,71,"Naive up to 3 lags","Predictions",18.355
"364",17.6507875,19.1059738690476,71,"Naive up to 3 lags","Observed",15
"365",26.6246126515152,28.7470192857143,72,"Naive up to 3 lags","Predictions",27.5450738095238
"366",26.6246126515152,28.7470192857143,72,"Naive up to 3 lags","Observed",8
"367",7.97387785714286,9.36288779761905,73,"Naive up to 3 lags","Predictions",8.62498964646465
"368",7.97387785714286,9.36288779761905,73,"Naive up to 3 lags","Observed",2
"369",5.18353814324564,5.98495591880342,74,"Naive up to 3 lags","Predictions",5.53983777505175
"370",5.18353814324564,5.98495591880342,74,"Naive up to 3 lags","Observed",16
"371",16.2866010714286,17.4881372619048,75,"Naive up to 3 lags","Predictions",16.9959333333333
"372",16.2866010714286,17.4881372619048,75,"Naive up to 3 lags","Observed",1
"373",9.17972512302971,11.1734078514623,76,"Naive up to 3 lags","Predictions",9.97921105283605
"374",9.17972512302971,11.1734078514623,76,"Naive up to 3 lags","Observed",9
"375",19.0114504166667,21.441206547619,77,"Naive up to 3 lags","Predictions",20.2005115079365
"376",19.0114504166667,21.441206547619,77,"Naive up to 3 lags","Observed",11
"377",23.7604132720058,26.6851485750361,78,"Naive up to 3 lags","Predictions",25.0562507936508
"378",23.7604132720058,26.6851485750361,78,"Naive up to 3 lags","Observed",5
"379",7.57920986111111,9.26495444444445,79,"Naive up to 3 lags","Predictions",8.21307960927961
"380",7.57920986111111,9.26495444444445,79,"Naive up to 3 lags","Observed",34
"381",22.6850261904762,25.8888962301587,80,"Naive up to 3 lags","Predictions",24.1368809523809
"382",22.6850261904762,25.8888962301587,80,"Naive up to 3 lags","Observed",10
"383",15.5472730357143,17.3508360714286,81,"Naive up to 3 lags","Predictions",16.5421583333333
"384",15.5472730357143,17.3508360714286,81,"Naive up to 3 lags","Observed",24
"385",22.4292908441558,25.2455026190476,82,"Naive up to 3 lags","Predictions",23.8776428571429
"386",22.4292908441558,25.2455026190476,82,"Naive up to 3 lags","Observed",1
"387",4.98701263708514,6.02815890484515,83,"Naive up to 3 lags","Predictions",5.39930774976657
"388",4.98701263708514,6.02815890484515,83,"Naive up to 3 lags","Observed",15
"389",15.7534092765568,18.57694879329,84,"Naive up to 3 lags","Predictions",16.8737829365079
"390",15.7534092765568,18.57694879329,84,"Naive up to 3 lags","Observed",6
"391",12.1141320238095,15.3359524221612,85,"Naive up to 3 lags","Predictions",13.6262396825397
"392",12.1141320238095,15.3359524221612,85,"Naive up to 3 lags","Observed",5
"393",6.43477371753247,7.41169590728716,86,"Naive up to 3 lags","Predictions",6.89787518037518
"394",6.43477371753247,7.41169590728716,86,"Naive up to 3 lags","Observed",1
"395",7.2838643452381,8.66071836399711,87,"Naive up to 3 lags","Predictions",7.94606148989899
"396",7.2838643452381,8.66071836399711,87,"Naive up to 3 lags","Observed",5
"397",5.90079977092352,7.04502469308469,88,"Naive up to 3 lags","Predictions",6.38424348151848
"398",5.90079977092352,7.04502469308469,88,"Naive up to 3 lags","Observed",5
"399",5.36567377622378,6.11565494949495,89,"Naive up to 3 lags","Predictions",5.73310477577978
"400",5.36567377622378,6.11565494949495,89,"Naive up to 3 lags","Observed",0
"401",3.73424964235623,4.45030099972645,90,"Naive up to 3 lags","Predictions",4.05435171313938
"402",3.73424964235623,4.45030099972645,90,"Naive up to 3 lags","Observed",2
"403",3.82126660649136,4.55466519608316,91,"Naive up to 3 lags","Predictions",4.14215042145064
"404",3.82126660649136,4.55466519608316,91,"Naive up to 3 lags","Observed",0
"405",2.90752688633895,3.43026423607847,92,"Naive up to 3 lags","Predictions",3.20238904479053
"406",2.90752688633895,3.43026423607847,92,"Naive up to 3 lags","Observed",1
"407",1.75753397507556,2.08716065668898,93,"Naive up to 3 lags","Predictions",1.92687907609079
"408",1.75753397507556,2.08716065668898,93,"Naive up to 3 lags","Observed",1
"409",2.25018078576773,2.58464040479636,94,"Naive up to 3 lags","Predictions",2.41116163558336
"410",2.25018078576773,2.58464040479636,94,"Naive up to 3 lags","Observed",2
"411",1.38416461825188,1.59548386549073,95,"Naive up to 3 lags","Predictions",1.48782888579429
"412",1.38416461825188,1.59548386549073,95,"Naive up to 3 lags","Observed",0
"413",2.49142896544306,2.70089965883096,96,"Naive up to 3 lags","Predictions",2.60108742071096
"414",2.49142896544306,2.70089965883096,96,"Naive up to 3 lags","Observed",10
"415",19.6987376345217,23.3453528457785,97,"Naive up to 3 lags","Predictions",21.839958197073
"416",19.6987376345217,23.3453528457785,97,"Naive up to 3 lags","Observed",3
"417",11.5346812559501,14.3482052872969,98,"Naive up to 3 lags","Predictions",13.1473524295002
"418",11.5346812559501,14.3482052872969,98,"Naive up to 3 lags","Observed",11
"419",12.8022370238095,13.8311567261905,99,"Naive up to 3 lags","Predictions",13.2108805555556
"420",12.8022370238095,13.8311567261905,99,"Naive up to 3 lags","Observed",24
"421",17.8239318722944,20.4708795238095,100,"Naive up to 3 lags","Predictions",19.1204821428571
"422",17.8239318722944,20.4708795238095,100,"Naive up to 3 lags","Observed",10
"423",16.7646443650794,18.2066939285714,101,"Naive up to 3 lags","Predictions",17.641219047619
"424",16.7646443650794,18.2066939285714,101,"Naive up to 3 lags","Observed",5
"425",9.9142079040404,11.9579883516484,102,"Naive up to 3 lags","Predictions",10.8614887057387
"426",9.9142079040404,11.9579883516484,102,"Naive up to 3 lags","Observed",5
"427",8.12145341491841,9.64905447261072,103,"Naive up to 3 lags","Predictions",9.0225565018315
"428",8.12145341491841,9.64905447261072,103,"Naive up to 3 lags","Observed",2
"429",4.8733073455058,5.61498009774948,104,"Naive up to 3 lags","Predictions",5.28998308668456
"430",4.8733073455058,5.61498009774948,104,"Naive up to 3 lags","Observed",1
"431",3.17260353778188,3.81160326992001,105,"Naive up to 3 lags","Predictions",3.42404513301456
"432",3.17260353778188,3.81160326992001,105,"Naive up to 3 lags","Observed",3
"433",2.0398418620187,2.50390053004946,106,"Naive up to 3 lags","Predictions",2.23253691995139
"434",2.0398418620187,2.50390053004946,106,"Naive up to 3 lags","Observed",3
"435",4.37313207324538,5.03933815512918,107,"Naive up to 3 lags","Predictions",4.71990399461649
"436",4.37313207324538,5.03933815512918,107,"Naive up to 3 lags","Observed",4
"437",4.62473862590024,5.19448541672509,108,"Naive up to 3 lags","Predictions",4.88818035853036
"438",4.62473862590024,5.19448541672509,108,"Naive up to 3 lags","Observed",2
"439",3.88917800217512,4.48363551367342,109,"Naive up to 3 lags","Predictions",4.21577009249911
"440",3.88917800217512,4.48363551367342,109,"Naive up to 3 lags","Observed",11
"441",11.9321804418676,13.0330379742316,110,"Naive up to 3 lags","Predictions",12.4526452504854
"442",11.9321804418676,13.0330379742316,110,"Naive up to 3 lags","Observed",4
"443",9.15113681254237,10.3576737679105,111,"Naive up to 3 lags","Predictions",9.89401930050943
"444",9.15113681254237,10.3576737679105,111,"Naive up to 3 lags","Observed",0
"445",6.86831416666667,7.94477821428571,1,"Naive up to 6 lags","Predictions",7.47943333333333
"446",6.86831416666667,7.94477821428571,1,"Naive up to 6 lags","Observed",10
"447",13.2441375,14.990695,2,"Naive up to 6 lags","Predictions",13.9941166666667
"448",13.2441375,14.990695,2,"Naive up to 6 lags","Observed",18
"449",20.2900188095238,22.1436225,3,"Naive up to 6 lags","Predictions",21.30615
"450",20.2900188095238,22.1436225,3,"Naive up to 6 lags","Observed",1
"451",9.4419625,11.9110033333333,4,"Naive up to 6 lags","Predictions",10.7455
"452",9.4419625,11.9110033333333,4,"Naive up to 6 lags","Observed",4
"453",7.45592833333333,8.9141375,5,"Naive up to 6 lags","Predictions",8.3045
"454",7.45592833333333,8.9141375,5,"Naive up to 6 lags","Observed",4
"455",6.20306833333333,7.6169225,6,"Naive up to 6 lags","Predictions",6.82161428571428
"456",6.20306833333333,7.6169225,6,"Naive up to 6 lags","Observed",0
"457",3.5440325,4.34556952380952,7,"Naive up to 6 lags","Predictions",3.91623333333333
"458",3.5440325,4.34556952380952,7,"Naive up to 6 lags","Observed",4
"459",6.88645333333333,8.1733575,8,"Naive up to 6 lags","Predictions",7.48148888888889
"460",6.88645333333333,8.1733575,8,"Naive up to 6 lags","Observed",2
"461",15.6966539285714,19.047335,9,"Naive up to 6 lags","Predictions",17.2624666666667
"462",15.6966539285714,19.047335,9,"Naive up to 6 lags","Observed",2
"463",7.1649575,8.36783499999999,10,"Naive up to 6 lags","Predictions",7.73543333333334
"464",7.1649575,8.36783499999999,10,"Naive up to 6 lags","Observed",14
"465",18.3318558333333,21.0491515476191,11,"Naive up to 6 lags","Predictions",19.5526666666667
"466",18.3318558333333,21.0491515476191,11,"Naive up to 6 lags","Observed",25
"467",32.9148801190476,36.8232503571429,12,"Naive up to 6 lags","Predictions",35.0609
"468",32.9148801190476,36.8232503571429,12,"Naive up to 6 lags","Observed",30
"469",25.6529708333333,29.5401258333333,13,"Naive up to 6 lags","Predictions",27.5475833333333
"470",25.6529708333333,29.5401258333333,13,"Naive up to 6 lags","Observed",14
"471",18.6665383333333,21.0116366666667,14,"Naive up to 6 lags","Predictions",19.52185
"472",18.6665383333333,21.0116366666667,14,"Naive up to 6 lags","Observed",44
"473",28.4444983333333,32.2121633333333,15,"Naive up to 6 lags","Predictions",30.4686166666667
"474",28.4444983333333,32.2121633333333,15,"Naive up to 6 lags","Observed",19
"475",22.6680008333334,24.263675,16,"Naive up to 6 lags","Predictions",23.5256666666667
"476",22.6680008333334,24.263675,16,"Naive up to 6 lags","Observed",2
"477",12.2585166666667,14.6556183333333,17,"Naive up to 6 lags","Predictions",13.4124666666667
"478",12.2585166666667,14.6556183333333,17,"Naive up to 6 lags","Observed",3
"479",3.99022416666667,4.76365166666666,18,"Naive up to 6 lags","Predictions",4.42748333333333
"480",3.99022416666667,4.76365166666666,18,"Naive up to 6 lags","Observed",9
"481",13.0888391666667,15.0973258333333,19,"Naive up to 6 lags","Predictions",14.1622166666667
"482",13.0888391666667,15.0973258333333,19,"Naive up to 6 lags","Observed",23
"483",20.1150591666667,21.7771566666667,20,"Naive up to 6 lags","Predictions",20.9338666666667
"484",20.1150591666667,21.7771566666667,20,"Naive up to 6 lags","Observed",7
"485",9.46613916666667,11.3003616666667,21,"Naive up to 6 lags","Predictions",10.4345833333333
"486",9.46613916666667,11.3003616666667,21,"Naive up to 6 lags","Observed",0
"487",7.21686166666667,8.95933583333333,22,"Naive up to 6 lags","Predictions",8.08561666666666
"488",7.21686166666667,8.95933583333333,22,"Naive up to 6 lags","Observed",9
"489",15.7449416666667,18.2747016666667,23,"Naive up to 6 lags","Predictions",17.0222166666667
"490",15.7449416666667,18.2747016666667,23,"Naive up to 6 lags","Observed",0
"491",4.92542,6.40773583333333,24,"Naive up to 6 lags","Predictions",5.58791666666667
"492",4.92542,6.40773583333333,24,"Naive up to 6 lags","Observed",9
"493",14.8333833333333,18.6266133333333,25,"Naive up to 6 lags","Predictions",16.9489333333333
"494",14.8333833333333,18.6266133333333,25,"Naive up to 6 lags","Observed",36
"495",29.6466941666667,33.5735416666667,26,"Naive up to 6 lags","Predictions",31.2196166666667
"496",29.6466941666667,33.5735416666667,26,"Naive up to 6 lags","Observed",23
"497",38.6656838095238,42.1685319047619,27,"Naive up to 6 lags","Predictions",40.5417107142857
"498",38.6656838095238,42.1685319047619,27,"Naive up to 6 lags","Observed",0
"499",12.5196725,14.4577775,28,"Naive up to 6 lags","Predictions",13.54985
"500",12.5196725,14.4577775,28,"Naive up to 6 lags","Observed",0
"501",14.5644933333333,18.6734983333333,29,"Naive up to 6 lags","Predictions",16.9329761904762
"502",14.5644933333333,18.6734983333333,29,"Naive up to 6 lags","Observed",0
"503",4.2659025,5.27253666666667,30,"Naive up to 6 lags","Predictions",4.67767857142857
"504",4.2659025,5.27253666666667,30,"Naive up to 6 lags","Observed",1
"505",6.00215083333333,7.45072166666667,31,"Naive up to 6 lags","Predictions",6.67453809523809
"506",6.00215083333333,7.45072166666667,31,"Naive up to 6 lags","Observed",2
"507",9.380225,11.522864047619,32,"Naive up to 6 lags","Predictions",10.2979285714286
"508",9.380225,11.522864047619,32,"Naive up to 6 lags","Observed",1
"509",15.8517007954545,20.249249484127,33,"Naive up to 6 lags","Predictions",18.0628666666667
"510",15.8517007954545,20.249249484127,33,"Naive up to 6 lags","Observed",3
"511",9.98861930735931,12.9235796428571,34,"Naive up to 6 lags","Predictions",11.2626063492064
"512",9.98861930735931,12.9235796428571,34,"Naive up to 6 lags","Observed",2
"513",7.22138833333333,8.98201261904762,35,"Naive up to 6 lags","Predictions",7.95185
"514",7.22138833333333,8.98201261904762,35,"Naive up to 6 lags","Observed",0
"515",4.76672,6.19446309523809,36,"Naive up to 6 lags","Predictions",5.5495
"516",4.76672,6.19446309523809,36,"Naive up to 6 lags","Observed",0
"517",2.159535,3.18286416666667,37,"Naive up to 6 lags","Predictions",2.52015
"518",2.159535,3.18286416666667,37,"Naive up to 6 lags","Observed",3
"519",4.26421333333333,6.32384119047619,38,"Naive up to 6 lags","Predictions",5.47161666666666
"520",4.26421333333333,6.32384119047619,38,"Naive up to 6 lags","Observed",5
"521",5.06172916666667,6.23192916666667,39,"Naive up to 6 lags","Predictions",5.5085
"522",5.06172916666667,6.23192916666667,39,"Naive up to 6 lags","Observed",4
"523",7.52216648809524,8.91153113636364,40,"Naive up to 6 lags","Predictions",8.2284880952381
"524",7.52216648809524,8.91153113636364,40,"Naive up to 6 lags","Observed",6
"525",8.18024250180375,10.0177362129537,41,"Naive up to 6 lags","Predictions",9.10711666666667
"526",8.18024250180375,10.0177362129537,41,"Naive up to 6 lags","Observed",17
"527",20.3270408333333,22.361561547619,42,"Naive up to 6 lags","Predictions",21.3017857142857
"528",20.3270408333333,22.361561547619,42,"Naive up to 6 lags","Observed",21
"529",12.6438625,14.3984158333333,43,"Naive up to 6 lags","Predictions",13.4855166666667
"530",12.6438625,14.3984158333333,43,"Naive up to 6 lags","Observed",66
"531",29.4478858333333,32.5912720238095,44,"Naive up to 6 lags","Predictions",31.1270333333333
"532",29.4478858333333,32.5912720238095,44,"Naive up to 6 lags","Observed",24
"533",23.9072125,26.861205,45,"Naive up to 6 lags","Predictions",25.1341666666667
"534",23.9072125,26.861205,45,"Naive up to 6 lags","Observed",36
"535",19.14016,21.3601491666667,46,"Naive up to 6 lags","Predictions",20.2684
"536",19.14016,21.3601491666667,46,"Naive up to 6 lags","Observed",0
"537",9.29041666666667,11.5918491666667,47,"Naive up to 6 lags","Predictions",10.5862666666667
"538",9.29041666666667,11.5918491666667,47,"Naive up to 6 lags","Observed",0
"539",7.39311952380953,10.2178808333333,48,"Naive up to 6 lags","Predictions",8.75109166666667
"540",7.39311952380953,10.2178808333333,48,"Naive up to 6 lags","Observed",1
"541",2.99104875,3.9431825,49,"Naive up to 6 lags","Predictions",3.33485
"542",2.99104875,3.9431825,49,"Naive up to 6 lags","Observed",2
"543",3.09465027777778,3.93423468253968,50,"Naive up to 6 lags","Predictions",3.4905
"544",3.09465027777778,3.93423468253968,50,"Naive up to 6 lags","Observed",0
"545",4.04466142857143,4.99282297619047,51,"Naive up to 6 lags","Predictions",4.55034047619047
"546",4.04466142857143,4.99282297619047,51,"Naive up to 6 lags","Observed",0
"547",6.34507910714286,9.30329841269841,52,"Naive up to 6 lags","Predictions",7.842525
"548",6.34507910714286,9.30329841269841,52,"Naive up to 6 lags","Observed",0
"549",6.90258333333333,9.1180325,53,"Naive up to 6 lags","Predictions",7.96781904761905
"550",6.90258333333333,9.1180325,53,"Naive up to 6 lags","Observed",1
"551",4.36217315476191,6.1879681547619,54,"Naive up to 6 lags","Predictions",5.06159761904762
"552",4.36217315476191,6.1879681547619,54,"Naive up to 6 lags","Observed",2
"553",3.82844375,5.18205880952381,55,"Naive up to 6 lags","Predictions",4.48571111111111
"554",3.82844375,5.18205880952381,55,"Naive up to 6 lags","Observed",0
"555",4.6978568452381,6.33358607142857,56,"Naive up to 6 lags","Predictions",5.41592651515151
"556",4.6978568452381,6.33358607142857,56,"Naive up to 6 lags","Observed",5
"557",4.90332226190476,6.81602726190476,57,"Naive up to 6 lags","Predictions",5.63986355311356
"558",4.90332226190476,6.81602726190476,57,"Naive up to 6 lags","Observed",0
"559",6.03427595238095,8.37335095238096,58,"Naive up to 6 lags","Predictions",6.96475238095238
"560",6.03427595238095,8.37335095238096,58,"Naive up to 6 lags","Observed",0
"561",6.46057098214286,7.87686093073594,59,"Naive up to 6 lags","Predictions",7.11238333333334
"562",6.46057098214286,7.87686093073594,59,"Naive up to 6 lags","Observed",0
"563",4.24585081168831,5.80139630952381,60,"Naive up to 6 lags","Predictions",4.92100476190476
"564",4.24585081168831,5.80139630952381,60,"Naive up to 6 lags","Observed",5
"565",6.72834476190476,8.84427011904762,61,"Naive up to 6 lags","Predictions",7.79076388056388
"566",6.72834476190476,8.84427011904762,61,"Naive up to 6 lags","Observed",19
"567",28.3158627597403,32.43659,62,"Naive up to 6 lags","Predictions",30.7176838383838
"568",28.3158627597403,32.43659,62,"Naive up to 6 lags","Observed",12
"569",35.2688036111111,39.0650141666667,63,"Naive up to 6 lags","Predictions",37.0595343073593
"570",35.2688036111111,39.0650141666667,63,"Naive up to 6 lags","Observed",4
"571",14.5351539285714,18.200485,64,"Naive up to 6 lags","Predictions",16.3890751253133
"572",14.5351539285714,18.200485,64,"Naive up to 6 lags","Observed",5
"573",10.1434113095238,12.2198725,65,"Naive up to 6 lags","Predictions",11.2050833333333
"574",10.1434113095238,12.2198725,65,"Naive up to 6 lags","Observed",11
"575",14.5978466666667,16.2579916666667,66,"Naive up to 6 lags","Predictions",15.3241
"576",14.5978466666667,16.2579916666667,66,"Naive up to 6 lags","Observed",8
"577",7.81848,9.62168083333333,67,"Naive up to 6 lags","Predictions",8.85431666666667
"578",7.81848,9.62168083333333,67,"Naive up to 6 lags","Observed",10
"579",17.2277358333333,19.1510358333333,68,"Naive up to 6 lags","Predictions",17.9875
"580",17.2277358333333,19.1510358333333,68,"Naive up to 6 lags","Observed",9
"581",15.429645,17.4621683333333,69,"Naive up to 6 lags","Predictions",16.2046166666667
"582",15.429645,17.4621683333333,69,"Naive up to 6 lags","Observed",18
"583",14.2412246428571,15.7868766666667,70,"Naive up to 6 lags","Predictions",15.0686166666667
"584",14.2412246428571,15.7868766666667,70,"Naive up to 6 lags","Observed",18
"585",16.7284233333333,17.8843183333333,71,"Naive up to 6 lags","Predictions",17.3158333333333
"586",16.7284233333333,17.8843183333333,71,"Naive up to 6 lags","Observed",15
"587",17.3711991666667,19.0451483333333,72,"Naive up to 6 lags","Predictions",18.2643833333333
"588",17.3711991666667,19.0451483333333,72,"Naive up to 6 lags","Observed",8
"589",8.58683333333333,9.62076,73,"Naive up to 6 lags","Predictions",9.05875
"590",8.58683333333333,9.62076,73,"Naive up to 6 lags","Observed",2
"591",4.55852666666667,5.22809416666666,74,"Naive up to 6 lags","Predictions",4.79805
"592",4.55852666666667,5.22809416666666,74,"Naive up to 6 lags","Observed",16
"593",15.6319083333333,16.785363452381,75,"Naive up to 6 lags","Predictions",16.1835166666667
"594",15.6319083333333,16.785363452381,75,"Naive up to 6 lags","Observed",1
"595",6.4561525,8.02335083333333,76,"Naive up to 6 lags","Predictions",7.25878333333333
"596",6.4561525,8.02335083333333,76,"Naive up to 6 lags","Observed",9
"597",16.4908983333333,18.6792808333333,77,"Naive up to 6 lags","Predictions",17.6697357142857
"598",16.4908983333333,18.6792808333333,77,"Naive up to 6 lags","Observed",11
"599",19.6728160714286,22.4496608333333,78,"Naive up to 6 lags","Predictions",21.1063222222222
"600",19.6728160714286,22.4496608333333,78,"Naive up to 6 lags","Observed",5
"601",9.33424416666667,11.5404225,79,"Naive up to 6 lags","Predictions",10.5203333333333
"602",9.33424416666667,11.5404225,79,"Naive up to 6 lags","Observed",34
"603",19.53327,21.7612991666667,80,"Naive up to 6 lags","Predictions",20.6770333333333
"604",19.53327,21.7612991666667,80,"Naive up to 6 lags","Observed",10
"605",18.7302775,21.9742758333333,81,"Naive up to 6 lags","Predictions",20.0962
"606",18.7302775,21.9742758333333,81,"Naive up to 6 lags","Observed",24
"607",16.3825158333333,18.2503858333333,82,"Naive up to 6 lags","Predictions",17.1028166666667
"608",16.3825158333333,18.2503858333333,82,"Naive up to 6 lags","Observed",1
"609",5.10902833333334,6.61780166666666,83,"Naive up to 6 lags","Predictions",5.86405
"610",5.10902833333334,6.61780166666666,83,"Naive up to 6 lags","Observed",15
"611",13.6946566666667,16.2005433333333,84,"Naive up to 6 lags","Predictions",14.8854666666667
"612",13.6946566666667,16.2005433333333,84,"Naive up to 6 lags","Observed",6
"613",8.39029023809523,10.2856566666667,85,"Naive up to 6 lags","Predictions",9.47358571428571
"614",8.39029023809523,10.2856566666667,85,"Naive up to 6 lags","Observed",5
"615",8.76507333333333,10.4990025,86,"Naive up to 6 lags","Predictions",9.54658333333333
"616",8.76507333333333,10.4990025,86,"Naive up to 6 lags","Observed",1
"617",6.80749154761905,8.13229833333333,87,"Naive up to 6 lags","Predictions",7.53238333333333
"618",6.80749154761905,8.13229833333333,87,"Naive up to 6 lags","Observed",5
"619",6.74898333333333,8.29986041666667,88,"Naive up to 6 lags","Predictions",7.44324047619048
"620",6.74898333333333,8.29986041666667,88,"Naive up to 6 lags","Observed",5
"621",4.56650833333333,5.2691,89,"Naive up to 6 lags","Predictions",4.86118333333333
"622",4.56650833333333,5.2691,89,"Naive up to 6 lags","Observed",0
"623",7.61064666666667,9.06951571428571,90,"Naive up to 6 lags","Predictions",8.26878333333333
"624",7.61064666666667,9.06951571428571,90,"Naive up to 6 lags","Observed",2
"625",4.61918333333333,5.6539375,91,"Naive up to 6 lags","Predictions",5.12211666666667
"626",4.61918333333333,5.6539375,91,"Naive up to 6 lags","Observed",0
"627",2.98517916666667,3.74537523809524,92,"Naive up to 6 lags","Predictions",3.32100714285714
"628",2.98517916666667,3.74537523809524,92,"Naive up to 6 lags","Observed",1
"629",3.61181690476191,4.4502669047619,93,"Naive up to 6 lags","Predictions",3.99829761904762
"630",3.61181690476191,4.4502669047619,93,"Naive up to 6 lags","Observed",1
"631",2.59071521825397,3.30530636904762,94,"Naive up to 6 lags","Predictions",2.90436547619047
"632",2.59071521825397,3.30530636904762,94,"Naive up to 6 lags","Observed",2
"633",4.26571578296703,5.48727173160173,95,"Naive up to 6 lags","Predictions",4.77985873015873
"634",4.26571578296703,5.48727173160173,95,"Naive up to 6 lags","Observed",0
"635",2.6560283982684,3.17036773809524,96,"Naive up to 6 lags","Predictions",2.89165912698413
"636",2.6560283982684,3.17036773809524,96,"Naive up to 6 lags","Observed",10
"637",23.0041825,26.3245065277778,97,"Naive up to 6 lags","Predictions",24.365180952381
"638",23.0041825,26.3245065277778,97,"Naive up to 6 lags","Observed",3
"639",12.955575,16.1579085119048,98,"Naive up to 6 lags","Predictions",14.8392833333333
"640",12.955575,16.1579085119048,98,"Naive up to 6 lags","Observed",11
"641",19.7202712121212,23.1409461904762,99,"Naive up to 6 lags","Predictions",21.2661801587302
"642",19.7202712121212,23.1409461904762,99,"Naive up to 6 lags","Observed",24
"643",23.6386791666667,26.8232725,100,"Naive up to 6 lags","Predictions",25.03875
"644",23.6386791666667,26.8232725,100,"Naive up to 6 lags","Observed",10
"645",19.945315,23.2567086904762,101,"Naive up to 6 lags","Predictions",21.6982666666667
"646",19.945315,23.2567086904762,101,"Naive up to 6 lags","Observed",5
"647",7.91623916666667,9.20675583333334,102,"Naive up to 6 lags","Predictions",8.54521666666667
"648",7.91623916666667,9.20675583333334,102,"Naive up to 6 lags","Observed",5
"649",6.4728225,7.83551166666667,103,"Naive up to 6 lags","Predictions",7.24436666666667
"650",6.4728225,7.83551166666667,103,"Naive up to 6 lags","Observed",2
"651",3.49203916666667,4.30450916666667,104,"Naive up to 6 lags","Predictions",3.82851666666667
"652",3.49203916666667,4.30450916666667,104,"Naive up to 6 lags","Observed",1
"653",1.95369833333333,2.48467166666667,105,"Naive up to 6 lags","Predictions",2.23311666666667
"654",1.95369833333333,2.48467166666667,105,"Naive up to 6 lags","Observed",3
"655",1.99388416666667,2.62991333333333,106,"Naive up to 6 lags","Predictions",2.32791666666667
"656",1.99388416666667,2.62991333333333,106,"Naive up to 6 lags","Observed",3
"657",3.84590916666667,4.48692166666667,107,"Naive up to 6 lags","Predictions",4.1514
"658",3.84590916666667,4.48692166666667,107,"Naive up to 6 lags","Observed",4
"659",4.16853833333334,4.6877125,108,"Naive up to 6 lags","Predictions",4.4944
"660",4.16853833333334,4.6877125,108,"Naive up to 6 lags","Observed",2
"661",4.21715857142857,5.29723595238095,109,"Naive up to 6 lags","Predictions",4.63118333333333
"662",4.21715857142857,5.29723595238095,109,"Naive up to 6 lags","Observed",11
"663",15.9711108333333,17.95942,110,"Naive up to 6 lags","Predictions",16.904
"664",15.9711108333333,17.95942,110,"Naive up to 6 lags","Observed",4
"665",9.52906166666667,11.2961691666667,111,"Naive up to 6 lags","Predictions",10.3607166666667
"666",9.52906166666667,11.2961691666667,111,"Naive up to 6 lags","Observed",0
"667",7.99364333333333,9.52176083333333,1,"Time series reconstruction","Predictions",8.70836666666667
"668",7.99364333333333,9.52176083333333,1,"Time series reconstruction","Observed",10
"669",30.2809341666667,33.1518025,2,"Time series reconstruction","Predictions",31.5032833333333
"670",30.2809341666667,33.1518025,2,"Time series reconstruction","Observed",18
"671",18.6781433333333,21.75274,3,"Time series reconstruction","Predictions",20.4095333333333
"672",18.6781433333333,21.75274,3,"Time series reconstruction","Observed",1
"673",10.3411216666667,12.2076666666667,4,"Time series reconstruction","Predictions",11.1537166666667
"674",10.3411216666667,12.2076666666667,4,"Time series reconstruction","Observed",4
"675",5.03958916666667,6.25287833333333,5,"Time series reconstruction","Predictions",5.60706666666667
"676",5.03958916666667,6.25287833333333,5,"Time series reconstruction","Observed",4
"677",10.1542783333333,11.8710091666667,6,"Time series reconstruction","Predictions",10.7782666666667
"678",10.1542783333333,11.8710091666667,6,"Time series reconstruction","Observed",0
"679",4.59807583333333,5.7188,7,"Time series reconstruction","Predictions",5.23965
"680",4.59807583333333,5.7188,7,"Time series reconstruction","Observed",4
"681",5.58369416666666,7.02450333333334,8,"Time series reconstruction","Predictions",6.29981666666667
"682",5.58369416666666,7.02450333333334,8,"Time series reconstruction","Observed",2
"683",6.046675,7.50141333333333,9,"Time series reconstruction","Predictions",6.86216666666667
"684",6.046675,7.50141333333333,9,"Time series reconstruction","Observed",2
"685",5.9275225,7.19773833333333,10,"Time series reconstruction","Predictions",6.40855
"686",5.9275225,7.19773833333333,10,"Time series reconstruction","Observed",14
"687",21.4934825,23.7897325,11,"Time series reconstruction","Predictions",22.5746166666667
"688",21.4934825,23.7897325,11,"Time series reconstruction","Observed",25
"689",25.3697625,27.56355,12,"Time series reconstruction","Predictions",26.53715
